gp_code,extract_date,total_list,female_total,a0_14,a15_44,a45_64,a65_74,a75_84,a85plus,pct_0_14,pct_15_44,pct_45_64,pct_65_74,pct_75_84,pct_85plus,pct_female,pct_65plus
P81117,2026-07-01,5832,2953,987,2360,1402,518,448,117,16.924,40.466,24.04,8.882,7.682,2.006,50.634,18.57
P81118,2026-07-01,10133,5120,1906,4078,2575,873,537,164,18.81,40.245,25.412,8.615,5.3,1.618,50.528,15.533
P81119,2026-07-01,11332,5419,2061,5442,2438,744,473,174,18.187,48.023,21.514,6.565,4.174,1.535,47.82,12.275
P81123,2026-07-01,12258,5893,2397,5415,2776,939,570,161,19.555,44.175,22.646,7.66,4.65,1.313,48.075,13.624
P81125,2026-07-01,9934,4961,1794,3736,2366,1005,763,270,18.059,37.608,23.817,10.117,7.681,2.718,49.94,20.515
P81127,2026-07-01,9687,4907,1748,3829,2398,927,608,177,18.045,39.527,24.755,9.57,6.276,1.827,50.656,17.673
P81128,2026-07-01,9892,4962,1568,3485,2635,1113,806,285,15.851,35.23,26.638,11.252,8.148,2.881,50.162,22.281
P81129,2026-07-01,12021,6169,1796,4153,3219,1447,1079,327,14.941,34.548,26.778,12.037,8.976,2.72,51.319,23.733
P81130,2026-07-01,13651,6844,2174,4887,3548,1507,1146,389,15.926,35.8,25.991,11.039,8.395,2.85,50.136,22.284
P81132,2026-07-01,9307,4680,1433,3452,2630,944,684,164,15.397,37.09,28.258,10.143,7.349,1.762,50.285,19.254
P81133,2026-07-01,9044,4679,1185,2831,2466,1257,970,335,13.103,31.303,27.267,13.899,10.725,3.704,51.736,28.328
P81136,2026-07-01,2890,1448,396,1009,787,355,247,96,13.702,34.913,27.232,12.284,8.547,3.322,50.104,24.152
P81137,2026-07-01,7006,3625,1209,2612,1803,733,516,133,17.257,37.282,25.735,10.462,7.365,1.898,51.741,19.726
P81138,2026-07-01,3477,1762,556,1215,897,377,345,87,15.991,34.944,25.798,10.843,9.922,2.502,50.676,23.267
P81140,2026-07-01,15221,7441,2395,5786,4035,1570,1112,323,15.735,38.013,26.509,10.315,7.306,2.122,48.886,19.742
P81143,2026-07-01,11753,5857,1818,4074,3370,1321,891,279,15.468,34.663,28.674,11.24,7.581,2.374,49.834,21.195
P81147,2026-07-01,4917,2324,887,1957,1235,409,334,95,18.039,39.801,25.117,8.318,6.793,1.932,47.265,17.043
P81149,2026-07-01,9409,4884,1314,2896,2532,1281,1000,386,13.965,30.779,26.91,13.615,10.628,4.102,51.908,28.345
P81150,2026-07-01,12087,6172,1441,3310,3250,1801,1556,729,11.922,27.385,26.888,14.9,12.873,6.031,51.063,33.805
P81154,2026-07-01,7919,4081,1023,2426,2276,1001,869,324,12.918,30.635,28.741,12.64,10.974,4.091,51.534,27.706
P81155,2026-07-01,6331,3238,1252,2358,1566,594,399,162,19.776,37.245,24.735,9.382,6.302,2.559,51.145,18.244
P81157,2026-07-01,11362,5882,1406,3148,3203,1806,1351,448,12.375,27.706,28.19,15.895,11.891,3.943,51.769,31.729
P81159,2026-07-01,12071,5912,1663,4062,3354,1508,1087,397,13.777,33.651,27.786,12.493,9.005,3.289,48.977,24.787
P81160,2026-07-01,16512,8029,3276,6752,3872,1438,923,251,19.84,40.891,23.45,8.709,5.59,1.52,48.625,15.819
P81165,2026-07-01,2802,1336,477,1130,659,282,205,49,17.024,40.328,23.519,10.064,7.316,1.749,47.68,19.129
P81166,2026-07-01,2432,1134,408,941,643,230,151,59,16.776,38.692,26.439,9.457,6.209,2.426,46.628,18.092
P81167,2026-07-01,6000,2990,1341,2655,1320,406,211,67,22.35,44.25,22.0,6.767,3.517,1.117,49.833,11.4
P81169,2026-07-01,6749,3229,1014,3259,1472,557,347,100,15.024,48.289,21.811,8.253,5.142,1.482,47.844,14.876
P81170,2026-07-01,11041,5370,2819,5221,2137,565,243,56,25.532,47.287,19.355,5.117,2.201,0.507,48.637,7.825
P81171,2026-07-01,4693,2393,714,1503,1313,568,483,112,15.214,32.026,27.978,12.103,10.292,2.387,50.991,24.782
P81172,2026-07-01,12311,6394,2223,4976,3128,1082,674,228,18.057,40.419,25.408,8.789,5.475,1.852,51.937,16.116
P81179,2026-07-01,6819,3548,1099,2587,1877,678,417,161,16.117,37.938,27.526,9.943,6.115,2.361,52.031,18.419
P81180,2026-07-01,3352,1674,566,1325,839,299,248,75,16.885,39.529,25.03,8.92,7.399,2.237,49.94,18.556
P81181,2026-07-01,5500,2833,912,2026,1357,598,447,160,16.582,36.836,24.673,10.873,8.127,2.909,51.509,21.909
P81182,2026-07-01,6802,3250,1526,3160,1387,386,242,101,22.435,46.457,20.391,5.675,3.558,1.485,47.78,10.717
P81184,2026-07-01,9334,4723,1887,4122,2113,691,381,140,20.216,44.161,22.638,7.403,4.082,1.5,50.6,12.985
P81185,2026-07-01,10550,5311,1423,3574,3249,1189,854,261,13.488,33.877,30.796,11.27,8.095,2.474,50.341,21.839
P81186,2026-07-01,4683,2379,738,1774,1200,496,362,113,15.759,37.882,25.625,10.592,7.73,2.413,50.801,20.735
P81191,2026-07-01,10161,5286,1277,3130,2681,1461,1170,442,12.568,30.804,26.385,14.379,11.515,4.35,52.022,30.243
P81196,2026-07-01,36880,17694,7691,16562,8236,2457,1455,479,20.854,44.908,22.332,6.662,3.945,1.299,47.977,11.906
P81197,2026-07-01,5014,2547,885,1949,1235,527,342,76,17.651,38.871,24.631,10.511,6.821,1.516,50.798,18.847
P81201,2026-07-01,5912,2857,1018,2405,1483,638,294,74,17.219,40.68,25.085,10.792,4.973,1.252,48.325,17.016
P81208,2026-07-01,17885,8847,3127,7093,4673,1655,1026,311,17.484,39.659,26.128,9.254,5.737,1.739,49.466,16.729
P81212,2026-07-01,6288,3084,1131,2454,1624,545,391,143,17.987,39.027,25.827,8.667,6.218,2.274,49.046,17.16
P81213,2026-07-01,18369,9132,1601,11729,2778,1199,797,265,8.716,63.852,15.123,6.527,4.339,1.443,49.714,12.309
P81214,2026-07-01,4782,2349,1027,1953,1072,393,235,102,21.476,40.841,22.417,8.218,4.914,2.133,49.122,15.266
P81218,2026-07-01,6141,3065,1017,2286,1595,631,474,138,16.561,37.225,25.973,10.275,7.719,2.247,49.91,20.241
P81620,2026-07-01,1487,723,175,446,483,214,131,38,11.769,29.993,32.482,14.391,8.81,2.555,48.621,25.757
P81622,2026-07-01,11510,5600,2476,5401,2599,709,242,83,21.512,46.924,22.58,6.16,2.103,0.721,48.653,8.983
P81633,2026-07-01,4126,2013,608,1567,1155,441,266,89,14.736,37.979,27.993,10.688,6.447,2.157,48.788,19.292
P81646,2026-07-01,4103,2061,471,1252,1214,523,464,179,11.479,30.514,29.588,12.747,11.309,4.363,50.232,28.418
P81647,2026-07-01,4488,2084,828,2282,998,246,97,37,18.449,50.847,22.237,5.481,2.161,0.824,46.435,8.467
P81655,2026-07-01,10696,5437,1614,3363,3080,1228,1109,302,15.09,31.442,28.796,11.481,10.368,2.823,50.832,24.673
P81664,2026-07-01,24666,11939,4269,11118,5837,1972,1042,428,17.307,45.074,23.664,7.995,4.224,1.735,48.403,13.954
P81668,2026-07-01,6119,2864,911,2180,1642,797,459,130,14.888,35.627,26.834,13.025,7.501,2.125,46.805,22.651
P81674,2026-07-01,5869,3065,828,1889,1584,767,622,179,14.108,32.186,26.989,13.069,10.598,3.05,52.224,26.717
P81681,2026-07-01,13889,6901,2089,4936,3643,1644,1170,407,15.041,35.539,26.229,11.837,8.424,2.93,49.687,23.191
P81683,2026-07-01,7387,3523,1593,3535,1589,456,163,51,21.565,47.854,21.511,6.173,2.207,0.69,47.692,9.07
P81685,2026-07-01,4359,1994,845,2321,791,252,106,44,19.385,53.246,18.146,5.781,2.432,1.009,45.744,9.222
P81686,2026-07-01,2637,1205,489,1072,670,195,170,41,18.544,40.652,25.408,7.395,6.447,1.555,45.696,15.396
P81687,2026-07-01,2091,1129,286,565,563,306,279,92,13.678,27.021,26.925,14.634,13.343,4.4,53.993,32.377
P81692,2026-07-01,2022,974,264,587,573,269,238,91,13.056,29.031,28.338,13.304,11.771,4.5,48.17,29.575
P81694,2026-07-01,5234,2413,1148,2643,1059,231,120,33,21.934,50.497,20.233,4.413,2.293,0.63,46.102,7.337
P81695,2026-07-01,6652,3400,1026,2136,1881,763,570,276,15.424,32.111,28.277,11.47,8.569,4.149,51.112,24.188
P81699,2026-07-01,2507,1257,354,924,726,256,178,69,14.12,36.857,28.959,10.211,7.1,2.752,50.14,20.064
P81701,2026-07-01,2965,1498,434,1078,819,362,194,78,14.637,36.358,27.622,12.209,6.543,2.631,50.523,21.383
P81704,2026-07-01,10771,5346,2089,4544,2624,835,511,168,19.395,42.187,24.362,7.752,4.744,1.56,49.633,14.056
P81707,2026-07-01,5202,2522,1082,2484,1149,297,145,45,20.8,47.751,22.088,5.709,2.787,0.865,48.481,9.362
P81709,2026-07-01,6317,3240,1497,2938,1299,358,168,57,23.698,46.509,20.564,5.667,2.659,0.902,51.29,9.229
P81710,2026-07-01,10078,5086,1300,3056,2822,1410,1138,352,12.899,30.323,28.002,13.991,11.292,3.493,50.466,28.776
P81714,2026-07-01,5711,2744,863,2063,1590,617,429,149,15.111,36.123,27.841,10.804,7.512,2.609,48.048,20.925
P81721,2026-07-01,2522,1190,417,1157,632,189,102,25,16.534,45.876,25.059,7.494,4.044,0.991,47.185,12.53
P81724,2026-07-01,2705,1295,604,1262,599,153,69,18,22.329,46.654,22.144,5.656,2.551,0.665,47.874,8.872
P81726,2026-07-01,1915,941,378,774,465,150,112,36,19.739,40.418,24.282,7.833,5.849,1.88,49.138,15.561
P81730,2026-07-01,9475,4780,1574,3609,2379,950,713,250,16.612,38.09,25.108,10.026,7.525,2.639,50.449,20.19
P81731,2026-07-01,2564,1152,508,1139,590,167,120,40,19.813,44.423,23.011,6.513,4.68,1.56,44.93,12.754
P81732,2026-07-01,4579,2355,624,1463,1419,576,390,107,13.627,31.95,30.989,12.579,8.517,2.337,51.43,23.433
P81734,2026-07-01,19490,9752,4036,8431,4671,1374,797,181,20.708,43.258,23.966,7.05,4.089,0.929,50.036,12.068
P81735,2026-07-01,3168,1508,691,1445,742,174,101,15,21.812,45.612,23.422,5.492,3.188,0.473,47.601,9.154
P81736,2026-07-01,4023,1982,935,1782,875,240,142,49,23.241,44.295,21.75,5.966,3.53,1.218,49.267,10.713
P81740,2026-07-01,11117,5297,1605,4118,3195,1206,740,253,14.437,37.042,28.74,10.848,6.656,2.276,47.648,19.781
P81741,2026-07-01,2533,1210,464,1094,629,216,98,32,18.318,43.19,24.832,8.527,3.869,1.263,47.769,13.66
P81742,2026-07-01,2722,1357,289,823,775,423,316,96,10.617,30.235,28.472,15.54,11.609,3.527,49.853,30.676
P81748,2026-07-01,7795,3982,1289,3284,1858,734,459,171,16.536,42.13,23.836,9.416,5.888,2.194,51.084,17.498
P81755,2026-07-01,8478,4203,1412,3084,2146,904,693,239,16.655,36.377,25.313,10.663,8.174,2.819,49.575,21.656
P81757,2026-07-01,3668,1772,436,1189,1187,468,298,90,11.887,32.415,32.361,12.759,8.124,2.454,48.31,23.337
P81770,2026-07-01,7725,3560,1392,4283,1474,394,134,48,18.019,55.443,19.081,5.1,1.735,0.621,46.084,7.456
P81771,2026-07-01,9198,4495,1651,3852,2269,807,463,156,17.95,41.879,24.668,8.774,5.034,1.696,48.869,15.503
P81780,2026-07-01,5630,2702,1324,2769,1119,251,129,38,23.517,49.183,19.876,4.458,2.291,0.675,47.993,7.425
P82001,2026-07-01,10092,5219,1737,3809,2484,972,798,292,17.212,37.743,24.614,9.631,7.907,2.893,51.714,20.432
P82002,2026-07-01,7176,3434,1172,2824,1886,653,437,204,16.332,39.353,26.282,9.1,6.09,2.843,47.854,18.032
P82003,2026-07-01,14778,7359,2243,5637,3985,1492,1134,287,15.178,38.145,26.966,10.096,7.674,1.942,49.797,19.712
P82004,2026-07-01,9649,4803,2050,4328,2067,687,365,152,21.246,44.854,21.422,7.12,3.783,1.575,49.777,12.478
P82005,2026-07-01,7143,3610,1089,2556,1811,873,626,188,15.246,35.783,25.353,12.222,8.764,2.632,50.539,23.618
P82006,2026-07-01,11458,5903,1851,4540,2991,1068,770,238,16.155,39.623,26.104,9.321,6.72,2.077,51.519,18.118
P82007,2026-07-01,13138,6626,2243,4957,3443,1244,970,281,17.073,37.73,26.206,9.469,7.383,2.139,50.434,18.991
P82008,2026-07-01,14812,7482,2924,6286,3511,1114,745,232,19.741,42.439,23.704,7.521,5.03,1.566,50.513,14.117
P82009,2026-07-01,8031,4032,1622,3138,1777,733,553,208,20.197,39.074,22.127,9.127,6.886,2.59,50.205,18.603
P82010,2026-07-01,7792,3824,1712,3285,1652,578,433,132,21.971,42.159,21.201,7.418,5.557,1.694,49.076,14.669
P82011,2026-07-01,6984,3484,1167,2651,1673,762,558,173,16.71,37.958,23.955,10.911,7.99,2.477,49.885,21.377
P82012,2026-07-01,6216,2914,835,2807,1608,484,380,102,13.433,45.158,25.869,7.786,6.113,1.641,46.879,15.541
P82013,2026-07-01,3989,1904,821,1765,888,311,153,51,20.582,44.247,22.261,7.796,3.836,1.279,47.731,12.911
P82014,2026-07-01,6481,3187,924,2234,1690,743,645,245,14.257,34.47,26.076,11.464,9.952,3.78,49.175,25.197
P82015,2026-07-01,20257,10318,3154,7066,5472,2321,1743,501,15.57,34.882,27.013,11.458,8.604,2.473,50.935,22.535
P82016,2026-07-01,12142,6086,1889,4291,3070,1312,1136,444,15.558,35.34,25.284,10.805,9.356,3.657,50.124,23.818
P82018,2026-07-01,7561,3848,1567,3191,1792,548,376,87,20.725,42.203,23.701,7.248,4.973,1.151,50.893,13.371
P82020,2026-07-01,4802,2322,987,1967,1079,381,311,77,20.554,40.962,22.47,7.934,6.476,1.603,48.355,16.014
P82021,2026-07-01,6920,3562,1256,2567,1739,640,513,205,18.15,37.095,25.13,9.249,7.413,2.962,51.474,19.624
P82022,2026-07-01,5710,2811,1199,2529,1261,398,259,64,20.998,44.291,22.084,6.97,4.536,1.121,49.229,12.627
P82023,2026-07-01,8512,4318,1214,2847,2363,991,832,265,14.262,33.447,27.761,11.642,9.774,3.113,50.728,24.53
P82025,2026-07-01,4351,2147,777,1658,1113,399,312,92,17.858,38.106,25.58,9.17,7.171,2.114,49.345,18.456
P82029,2026-07-01,3562,1768,651,1474,886,297,179,75,18.276,41.381,24.874,8.338,5.025,2.106,49.635,15.469
P82030,2026-07-01,3949,1799,813,1858,840,236,128,74,20.587,47.05,21.271,5.976,3.241,1.874,45.556,11.091
P82031,2026-07-01,10634,5421,1768,3760,2912,1099,768,327,16.626,35.358,27.384,10.335,7.222,3.075,50.978,20.632
P82033,2026-07-01,1965,787,303,879,458,156,119,50,15.42,44.733,23.308,7.939,6.056,2.545,40.051,16.539
P82034,2026-07-01,4181,2134,605,1320,1228,497,406,125,14.47,31.571,29.371,11.887,9.711,2.99,51.04,24.587
P82036,2026-07-01,2859,1375,391,1017,754,307,344,46,13.676,35.572,26.373,10.738,12.032,1.609,48.094,24.379
P82037,2026-07-01,4958,2422,845,2054,1312,423,257,67,17.043,41.428,26.462,8.532,5.184,1.351,48.85,15.067
P82607,2026-07-01,6052,3097,1092,2530,1405,465,440,120,18.044,41.804,23.215,7.683,7.27,1.983,51.173,16.937
P82609,2026-07-01,6388,3054,1663,3120,1222,264,98,21,26.033,48.842,19.13,4.133,1.534,0.329,47.808,5.996
P82613,2026-07-01,5265,2650,847,2055,1333,503,435,92,16.087,39.031,25.318,9.554,8.262,1.747,50.332,19.563
P82616,2026-07-01,3763,1740,965,1783,721,179,96,19,25.644,47.382,19.16,4.757,2.551,0.505,46.24,7.813
P82624,2026-07-01,3517,1646,815,1533,800,202,113,54,23.173,43.588,22.747,5.744,3.213,1.535,46.801,10.492
P82625,2026-07-01,2330,1098,580,1084,476,123,50,17,24.893,46.524,20.429,5.279,2.146,0.73,47.124,8.155
P82626,2026-07-01,5123,2493,1095,2313,1111,372,169,63,21.374,45.149,21.687,7.261,3.299,1.23,48.663,11.79
P82627,2026-07-01,4177,2017,780,1688,1043,429,196,41,18.674,40.412,24.97,10.271,4.692,0.982,48.288,15.944
P82629,2026-07-01,2037,966,377,850,523,174,80,33,18.508,41.728,25.675,8.542,3.927,1.62,47.423,14.089
P82633,2026-07-01,2473,1216,550,1069,529,191,104,30,22.24,43.227,21.391,7.723,4.205,1.213,49.171,13.142
P82634,2026-07-01,3948,1915,825,1626,920,313,201,63,20.897,41.185,23.303,7.928,5.091,1.596,48.506,14.615
P82640,2026-07-01,5040,2338,1139,2414,1034,310,104,39,22.599,47.897,20.516,6.151,2.063,0.774,46.389,8.988
P82643,2026-07-01,7601,3928,1251,2726,2114,784,564,162,16.458,35.864,27.812,10.314,7.42,2.131,51.677,19.866
P82652,2026-07-01,4380,2158,894,1883,983,335,227,58,20.411,42.991,22.443,7.648,5.183,1.324,49.269,14.155
P82660,2026-07-01,3560,1695,825,1588,806,215,101,25,23.174,44.607,22.64,6.039,2.837,0.702,47.612,9.579
P83001,2026-07-01,14224,7260,2595,6002,3331,1197,783,316,18.244,42.196,23.418,8.415,5.505,2.222,51.04,16.142
P83004,2026-07-01,7810,3879,1277,3252,2060,614,425,182,16.351,41.639,26.376,7.862,5.442,2.33,49.667,15.634
P83005,2026-07-01,4448,2251,631,1571,1151,510,421,164,14.186,35.319,25.877,11.466,9.465,3.687,50.607,24.618
P83006,2026-07-01,8034,4023,1189,2863,2425,802,548,207,14.8,35.636,30.184,9.983,6.821,2.577,50.075,19.38
P83007,2026-07-01,11451,5783,2150,4960,2689,856,649,147,18.776,43.315,23.483,7.475,5.668,1.284,50.502,14.427
P83009,2026-07-01,7538,3809,1063,2423,2037,929,803,283,14.102,32.144,27.023,12.324,10.653,3.754,50.531,26.731
P83010,2026-07-01,3609,1721,591,1524,880,374,181,59,16.376,42.228,24.383,10.363,5.015,1.635,47.686,17.013
P83011,2026-07-01,7465,3845,1178,2721,1907,788,626,245,15.78,36.45,25.546,10.556,8.386,3.282,51.507,22.224
P83012,2026-07-01,48116,24518,7680,17819,12928,4856,3686,1147,15.961,37.033,26.868,10.092,7.661,2.384,50.956,20.137
P83015,2026-07-01,7370,3667,1000,2683,2034,735,684,234,13.569,36.404,27.598,9.973,9.281,3.175,49.756,22.429
P83017,2026-07-01,7039,3491,1221,2930,1668,630,448,142,17.346,41.625,23.697,8.95,6.365,2.017,49.595,17.332
P83021,2026-07-01,9793,4835,1732,4049,2427,901,523,161,17.686,41.346,24.783,9.2,5.341,1.644,49.372,16.185
P83024,2026-07-01,4526,2144,772,1965,1046,375,269,99,17.057,43.416,23.111,8.285,5.943,2.187,47.371,16.416
P83025,2026-07-01,8798,4252,2457,3661,1536,641,366,137,27.927,41.612,17.459,7.286,4.16,1.557,48.329,13.003
P83027,2026-07-01,1785,832,217,679,472,223,150,44,12.157,38.039,26.443,12.493,8.403,2.465,46.611,23.361
P83603,2026-07-01,9010,4579,1278,3093,2380,1015,926,318,14.184,34.329,26.415,11.265,10.277,3.529,50.821,25.072
P83605,2026-07-01,7453,3737,1333,3108,1818,561,466,167,17.885,41.701,24.393,7.527,6.253,2.241,50.141,16.02
P83608,2026-07-01,6298,3207,924,2579,1574,570,452,199,14.671,40.95,24.992,9.05,7.177,3.16,50.921,19.387
P83609,2026-07-01,3883,1965,613,1549,1055,364,230,72,15.787,39.892,27.17,9.374,5.923,1.854,50.605,17.152
P83611,2026-07-01,4771,2148,1199,2182,995,240,117,38,25.131,45.735,20.855,5.03,2.452,0.796,45.022,8.279
P83612,2026-07-01,5459,2799,815,1803,1449,633,561,198,14.929,33.028,26.543,11.596,10.277,3.627,51.273,25.499
P83620,2026-07-01,5439,2829,657,1761,1485,703,640,193,12.079,32.377,27.303,12.925,11.767,3.548,52.013,28.24
P83621,2026-07-01,2766,1323,514,1081,713,263,146,49,18.583,39.082,25.777,9.508,5.278,1.772,47.831,16.558
P83623,2026-07-01,4743,2294,790,1819,1289,435,293,117,16.656,38.351,27.177,9.171,6.178,2.467,48.366,17.816
P84004,2026-07-01,8469,4105,1522,3633,2210,655,351,98,17.971,42.898,26.095,7.734,4.145,1.157,48.471,13.036
P84005,2026-07-01,15345,7942,610,13481,872,227,95,60,3.975,87.853,5.683,1.479,0.619,0.391,51.756,2.489
P84009,2026-07-01,10667,4750,1770,5769,2294,538,218,78,16.593,54.083,21.506,5.044,2.044,0.731,44.53,7.819
P84010,2026-07-01,10060,4827,1546,4867,2496,683,332,136,15.368,48.38,24.811,6.789,3.3,1.352,47.982,11.441
P84012,2026-07-01,8373,4111,1152,3148,2302,962,615,194,13.759,37.597,27.493,11.489,7.345,2.317,49.098,21.151
P84014,2026-07-01,5267,2624,1164,2194,1134,440,241,94,22.1,41.656,21.53,8.354,4.576,1.785,49.82,14.714
P84016,2026-07-01,9044,4257,1782,4591,1842,476,267,86,19.704,50.763,20.367,5.263,2.952,0.951,47.07,9.166
P84017,2026-07-01,12403,6249,2332,5796,2800,850,464,161,18.802,46.731,22.575,6.853,3.741,1.298,50.383,11.892
P84018,2026-07-01,3448,1517,278,2348,495,161,127,39,8.063,68.097,14.356,4.669,3.683,1.131,43.997,9.484
P84019,2026-07-01,10401,5257,2010,4234,2587,912,512,146,19.325,40.708,24.873,8.768,4.923,1.404,50.543,15.095
P84020,2026-07-01,9796,4815,2105,4328,2255,666,332,110,21.488,44.181,23.02,6.799,3.389,1.123,49.153,11.311
P84021,2026-07-01,9155,4712,1896,3979,2133,672,375,100,20.71,43.463,23.299,7.34,4.096,1.092,51.469,12.529
P84022,2026-07-01,6081,3076,1134,2601,1352,525,341,128,18.648,42.773,22.233,8.633,5.608,2.105,50.584,16.346
P84023,2026-07-01,8942,4225,667,6348,1280,402,188,57,7.459,70.991,14.314,4.496,2.102,0.637,47.249,7.236
P84024,2026-07-01,7906,3954,1395,3433,1918,662,400,98,17.645,43.423,24.26,8.373,5.059,1.24,50.013,14.672
P84025,2026-07-01,7412,3650,1531,3205,1709,553,323,91,20.656,43.241,23.057,7.461,4.358,1.228,49.244,13.046
P84026,2026-07-01,9544,3928,1821,4794,2213,477,169,70,19.08,50.231,23.187,4.998,1.771,0.733,41.157,7.502
P84027,2026-07-01,8214,3926,1539,4008,1825,475,261,106,18.736,48.795,22.218,5.783,3.178,1.29,47.796,10.251
P84028,2026-07-01,10757,5267,2476,4793,2336,637,377,138,23.018,44.557,21.716,5.922,3.505,1.283,48.963,10.709
P84029,2026-07-01,10491,5343,2159,4629,2348,777,466,112,20.58,44.124,22.381,7.406,4.442,1.068,50.929,12.916
P84030,2026-07-01,13325,6478,2689,6600,2818,673,378,167,20.18,49.531,21.148,5.051,2.837,1.253,48.615,9.141
P84032,2026-07-01,5838,2822,1131,2486,1485,444,229,63,19.373,42.583,25.437,7.605,3.923,1.079,48.338,12.607
P84033,2026-07-01,4428,2161,846,1919,1057,361,201,44,19.106,43.338,23.871,8.153,4.539,0.994,48.803,13.686
P84034,2026-07-01,15779,7789,2405,6758,4063,1314,913,326,15.242,42.829,25.749,8.328,5.786,2.066,49.363,16.18
P84035,2026-07-01,15792,7590,1366,10095,2681,912,543,195,8.65,63.925,16.977,5.775,3.438,1.235,48.062,10.448
P84037,2026-07-01,5623,2566,950,2704,1468,268,151,82,16.895,48.088,26.107,4.766,2.685,1.458,45.634,8.91
P84038,2026-07-01,13660,6839,2348,6791,3257,782,341,141,17.189,49.714,23.843,5.725,2.496,1.032,50.066,9.253
P84039,2026-07-01,15001,7049,1585,9876,2577,599,246,118,10.566,65.836,17.179,3.993,1.64,0.787,46.99,6.42
P84040,2026-07-01,7549,3702,1753,3256,1766,431,261,82,23.222,43.132,23.394,5.709,3.457,1.086,49.04,10.253
P84041,2026-07-01,7570,3616,1528,3387,1752,544,282,77,20.185,44.742,23.144,7.186,3.725,1.017,47.768,11.929
P84042,2026-07-01,10798,5446,2487,4817,2353,686,354,101,23.032,44.61,21.791,6.353,3.278,0.935,50.435,10.567
P84043,2026-07-01,9541,4788,1906,4327,2257,646,315,90,19.977,45.352,23.656,6.771,3.302,0.943,50.183,11.016
P84045,2026-07-01,5693,2772,1029,2551,1375,425,245,68,18.075,44.809,24.152,7.465,4.304,1.194,48.691,12.963
P84046,2026-07-01,20644,9132,4082,10884,4205,994,373,106,19.773,52.722,20.369,4.815,1.807,0.513,44.236,7.135
P84047,2026-07-01,6000,2993,1090,2541,1478,530,296,65,18.167,42.35,24.633,8.833,4.933,1.083,49.883,14.85
P84048,2026-07-01,6871,3448,1159,2928,1699,626,380,79,16.868,42.614,24.727,9.111,5.53,1.15,50.182,15.791
P84049,2026-07-01,11396,5921,2262,4704,2660,946,622,202,19.849,41.278,23.342,8.301,5.458,1.773,51.957,15.532
P84050,2026-07-01,7809,3857,1667,3746,1756,420,177,43,21.347,47.97,22.487,5.378,2.267,0.551,49.392,8.196
P84051,2026-07-01,5653,2744,1061,2477,1361,446,247,61,18.769,43.817,24.076,7.89,4.369,1.079,48.541,13.338
P84052,2026-07-01,7783,3878,1622,3473,1890,479,236,83,20.84,44.623,24.284,6.154,3.032,1.066,49.827,10.253
P84053,2026-07-01,7749,3544,1407,3692,1882,450,234,84,18.157,47.645,24.287,5.807,3.02,1.084,45.735,9.911
P84054,2026-07-01,6269,3011,1037,2681,1585,593,289,84,16.542,42.766,25.283,9.459,4.61,1.34,48.03,15.409
P84056,2026-07-01,4203,2087,790,1935,969,319,128,62,18.796,46.039,23.055,7.59,3.045,1.475,49.655,12.11
P84059,2026-07-01,9079,4460,1881,4287,1994,557,285,75,20.718,47.219,21.963,6.135,3.139,0.826,49.124,10.1
P84061,2026-07-01,6074,3130,999,2396,1602,645,343,89,16.447,39.447,26.375,10.619,5.647,1.465,51.531,17.731
P84064,2026-07-01,13022,6449,894,10157,1405,385,140,41,6.865,77.999,10.789,2.957,1.075,0.315,49.524,4.346
