period,prac,patients,gp_fte,gp_fte_fq,nurse_fte,dpc_fte,admin_fte,gp_exrl_fte,nurses_fte,date,gp_fte_fq_per10k
201903,A81013,6557.0,3.737066667,2.6704,1.603466667,0.0,8.986666667,,,2019-03-31,4.0725941741650145
201906,A81013,6619.0,3.737066667,,,0.0,8.986666667,2.6704,1.603466667,2019-06-30,
201909,A81013,6659.0,3.737066667,2.6704,1.603466667,0.0,8.986666667,,,2019-09-30,4.010211743505031
201912,A81013,6728.0,3.737066667,,,0.0,8.986666667,2.6704,1.603466667,2019-12-31,
202006,A81013,6835.0,3.737066667,,,0.0,8.986666667,2.6704,1.603466667,2020-06-30,
202009,A81013,6882.0,3.866933333,,,0.0,8.986666667,2.800266667,1.603466667,2020-09-30,
202012,A81013,6904.0,3.866933333,,,0.0,9.973333333,2.800266667,1.603466667,2020-12-31,
202103,A81013,6934.0,3.866933333,,,0.0,9.973333333,2.800266667,1.603466667,2021-03-31,
202106,A81013,6969.0,3.866933333,,,0.0,9.973333333,,1.603466667,2021-06-30,
202109,A81013,7020.0,3.866933333,,,0.0,11.56,,1.603466667,2021-09-30,
202112,A81013,7029.0,4.066933333,,,0.0,10.54666667,,2.2968,2021-12-31,
202203,A81013,7075.0,4.066933333,,,0.0,10.54666667,,2.2968,2022-03-31,
202206,A81013,7107.0,4.066933333,,,0.0,9.746666667,,2.2968,2022-06-30,
202209,A81013,7147.0,3.8536,,,0.893333333,9.76,,2.2968,2022-09-30,
202212,A81013,7186.0,3.8536,,,0.893333333,8.026666667,,2.2968,2022-12-31,
202303,A81013,7201.0,3.8536,,,0.893333333,8.026666667,,2.2968,2023-03-31,
202306,A81013,7231.0,3.8536,,,0.893333333,11.89333333,,2.2968,2023-06-30,
202309,A81013,7293.0,4.920266667,,,0.893333333,11.89333333,,2.2968,2023-09-30,
202312,A81013,7313.0,4.066933333,,,0.893333333,11.44,,2.2968,2023-12-31,
202403,A81013,7391.0,4.066933333,,,0.893333333,11.44,,2.2968,2024-03-31,
202406,A81013,7489.0,4.066933333,,,0.893333333,11.44,,2.2968,2024-06-30,
202409,A81013,7539.0,3.000266667,,,0.893333333,11.44,,2.2968,2024-09-30,
202412,A81013,7581.0,3.000266667,,,0.893333333,11.44,,2.2968,2024-12-31,
202503,A81013,7645.0,4.066933333,,,0.893333333,11.44,,2.2968,2025-03-31,
202506,A81013,7699.0,3.426933333,,,0.893333333,11.66666667,,2.2968,2025-06-30,
202509,A81013,7741.0,3.4269333333,,2.2968,0.8933333333,11.0266666667,,,2025-09-30,
202512,A81013,7763.0,3.4269333333,,2.2968,0.8933333333,11.0266666667,,,2025-12-31,
202603,A81013,7845.0,3.0002666666,,2.2968,0.8933333333,11.0266666667,,,2026-03-31,
201803,A81014,3809.0,1.110133333,1.110133333,1.746666667,0.8,6.793333333,,,2018-03-31,2.914500742977159
201806,A81014,3816.0,1.221333333,1.221333333,1.4,0.8,6.646666667,,,2018-06-30,3.2005590487421385
201809,A81014,3802.0,1.221333333,1.221333333,1.4,0.8,6.026666667,,,2018-09-30,3.2123443792740662
201812,A81014,3815.0,1.221333333,1.221333333,1.4,0.8,6.0472,,,2018-12-31,3.201397989515072
201903,A81014,3825.0,1.221333333,1.221333333,1.4,0.8,6.0472,,,2019-03-31,3.1930283215686277
201906,A81014,3828.0,1.496841026,,,0.8,5.060533333,1.217866667,1.4,2019-06-30,
201909,A81014,3843.0,1.4312,1.4312,1.4,0.8,5.060533333,,,2019-09-30,3.7241738225344787
201912,A81014,3843.0,1.4312,,,0.8,5.060533333,1.4312,1.4,2019-12-31,
202006,A81014,3890.0,1.4312,,,0.8,5.700533333,1.4312,1.4,2020-06-30,
202009,A81014,3914.0,1.4312,,,0.8,5.700533333,1.4312,1.4,2020-09-30,
202012,A81014,3957.0,1.4312,,,0.8,5.660533333,1.4312,1.4,2020-12-31,
202103,A81014,3992.0,1.4312,,,0.8,5.4472,1.4312,1.4,2021-03-31,
202106,A81014,4031.0,1.4312,,,0.8,5.4472,,1.4,2021-06-30,
202109,A81014,4055.0,1.4312,,,0.56,5.013333333,,1.213333333,2021-09-30,
202112,A81014,4083.0,1.4312,,,0.56,4.506666667,,1.213333333,2021-12-31,
202203,A81014,4089.0,1.4312,,,0.56,4.826666667,,1.213333333,2022-03-31,
202206,A81014,4107.0,1.4312,,,0.56,4.826666667,,1.213333333,2022-06-30,
202209,A81014,4124.0,1.4312,,,0.56,4.826666667,,1.213333333,2022-09-30,
202212,A81014,4141.0,1.4312,,,0.56,5.146666667,,1.213333333,2022-12-31,
202303,A81014,4110.0,1.3512,,,0.56,4.986666667,,1.213333333,2023-03-31,
202306,A81014,4110.0,1.3512,,,0.56,5.2,,1.213333333,2023-06-30,
202309,A81014,4117.0,1.3512,,,0.56,4.986666667,,1.213333333,2023-09-30,
202312,A81014,4152.0,1.3512,,,0.56,4.986666667,,1.213333333,2023-12-31,
202403,A81014,4144.0,1.3512,,,0.56,4.453333333,,1.213333333,2024-03-31,
202406,A81014,4162.0,1.3512,,,0.56,4.986666667,,1.213333333,2024-06-30,
202409,A81014,4143.0,1.3512,,,0.56,5.626666667,,1.213333333,2024-09-30,
202412,A81014,4149.0,1.3512,,,0.56,5.413333333,,1.213333333,2024-12-31,
202503,A81014,4151.0,1.3512,,,0.56,5.52,,1.213333333,2025-03-31,
202506,A81014,4148.0,1.3512,,,0.56,5.52,,1.213333333,2025-06-30,
202509,A81014,4112.0,1.2445333333,,1.2133333333,0.56,6.08,,,2025-09-30,
202512,A81014,4109.0,1.2445333333,,1.2133333333,0.56,6.08,,,2025-12-31,
202603,A81014,4097.0,1.2445333333,,1.2133333333,0.56,5.2,,,2026-03-31,
201803,A81015,2919.0,1.110133333,1.110133333,1.343466667,0.533333333,2.933333333,,,2018-03-31,3.8031289242891404
201803,A81016,9892.0,4.06,4.06,3.4,2.56,13.02666667,,,2018-03-31,4.104326728669632
201806,A81016,9914.0,4.06,4.06,4.04,2.56,13.02666667,,,2018-06-30,4.095218882388541
201809,A81016,10036.0,4.393333333,4.06,4.04,2.56,12.04,,,2018-09-30,4.045436428856117
201812,A81016,10120.0,3.16545641,3.08,4.64,3.004529673,14.1136,,,2018-12-31,3.0434782608695654
201903,A81016,10203.0,3.06,3.06,5.026666667,3.009517195,13.19131751,,,2019-03-31,2.999117906498089
201906,A81016,10257.0,3.265128205,,,3.015959329,13.10666667,3.06,5.026666667,2019-06-30,
201909,A81016,10362.0,3.06,3.06,5.026666667,3.019165209,13.10666667,,,2019-09-30,2.953097857556456
201912,A81016,10438.0,3.294871795,,,2.434891099,14.60666667,3.06,5.626666667,2019-12-31,
202006,A81016,10434.0,3.516410256,,,3.247222769,17.24,3.02,4.946666667,2020-06-30,
202009,A81016,10458.0,3.783076923,,,3.250596302,16.56,3.02,5.333333333,2020-09-30,
202012,A81016,10462.0,2.821025641,,,2.452043875,15.92,2.38,5.16,2020-12-31,
202103,A81016,10411.0,2.464102564,,,2.457271449,16.82666667,2.38,5.16,2021-03-31,
202106,A81016,10414.0,2.38,,,2.465731027,16.37333333,,5.16,2021-06-30,
202109,A81016,10493.0,2.38,,,2.475148281,15.84,,3.973333333,2021-09-30,
202112,A81016,10800.0,2.38,,,2.485389449,15.84,,3.973333333,2021-12-31,
202203,A81016,10969.0,2.38,,,2.489449489,15.70666667,,3.653333333,2022-03-31,
202206,A81016,11036.0,2.38,,,3.289941137,20.08,,6.053333333,2022-06-30,
202209,A81016,11064.0,2.38,,,3.293769018,18.98,,6.053333333,2022-09-30,
202212,A81016,11346.0,2.38,,,3.295854904,20.60666667,,6.053333333,2022-12-31,
202303,A81016,11601.0,2.38,,,4.098704495,20.91333333,,6.026666667,2023-03-31,
202306,A81016,11689.0,2.026666667,,,3.962361128,21.04,,6.026666667,2023-06-30,
202309,A81016,11812.0,2.026666667,,,3.959263046,21.54666667,,7.146666667,2023-09-30,
202312,A81016,12029.0,2.026666667,,,3.107416327,21.50666667,,7.146666667,2023-12-31,
202403,A81016,12116.0,2.586666667,,,2.311361868,20.52,,6.746666667,2024-03-31,
202406,A81016,12076.0,3.653333333,,,3.298011546,20.35333333,,6.746666667,2024-06-30,
202409,A81016,12078.0,2.586666667,,,3.301859141,20.22666667,,6.746666667,2024-09-30,
202412,A81016,12303.0,3.653333333,,,3.300547762,18.33333333,,6.746666667,2024-12-31,
202503,A81016,12298.0,3.973333333,,,3.301130191,18.33333333,,7.28,2025-03-31,
202506,A81016,12349.0,2.906666667,,,3.302942958,18.33333333,,7.28,2025-06-30,
202509,A81016,12532.0,5.0400000001,,6.48,3.3081810578,17.6400000003,,,2025-09-30,
202512,A81016,12554.0,5.0400000001,,6.48,3.3116542125,23.8933333336,,,2025-12-31,
202603,A81016,12685.0,5.0400000001,,6.48,3.3733333334,24.4266666669,,,2026-03-31,
201803,A81017,19701.0,5.790933333,5.790933333,4.773333333,1.6,22.37333333,,,2018-03-31,2.939410858839653
201806,A81017,19564.0,5.790933333,5.790933333,4.373333333,1.6,23.25333333,,,2018-06-30,2.95999454763852
201809,A81017,19349.0,6.301866667,5.2352,6.373333333,1.586666667,22.61333333,,,2018-09-30,2.705669543645666
201812,A81017,19177.0,6.301866667,5.2352,4.573333333,1.586666667,22.61333333,,,2018-12-31,2.7299369035824164
201903,A81017,19141.0,7.301866667,6.2352,4.573333333,1.586666667,22.61333333,,,2019-03-31,3.2575100569458226
201906,A81017,19030.0,7.301866667,,,1.586666667,22.61333333,6.2352,4.573333333,2019-06-30,
201909,A81017,18937.0,7.301866667,6.2352,4.773333333,1.586666667,20.34666667,,,2019-09-30,3.292601784865607
201912,A81017,18859.0,7.301866667,,,1.586666667,20.28,6.2352,5.373333333,2019-12-31,
202006,A81017,18922.0,8.368533333,,,1.586666667,18.96,6.2352,5.373333333,2020-06-30,
202009,A81017,18884.0,8.368533333,,,1.586666667,18.96,6.2352,5.373333333,2020-09-30,
202012,A81017,18898.0,8.368533333,,,1.586666667,18.38666667,6.2352,5.373333333,2020-12-31,
202103,A81017,18932.0,8.048533333,,,1.586666667,16.89333333,6.2352,5.373333333,2021-03-31,
202106,A81017,18951.0,6.981866667,,,1.586666667,16.89333333,,5.373333333,2021-06-30,
202109,A81017,18916.0,9.511733333,,,1.586666667,16.88,,5.373333333,2021-09-30,
202112,A81017,18940.0,10.5784,,,1.586666667,17.88,,5.373333333,2021-12-31,
202203,A81017,18937.0,11.5784,,,1.586666667,19.82666667,,4.093333333,2022-03-31,
202206,A81017,18936.0,9.765066667,,,1.586666667,18.18666667,,5.093333333,2022-06-30,
202209,A81017,18913.0,9.765066667,,,1.586666667,19.37333333,,5.093333333,2022-09-30,
202212,A81017,18871.0,9.765066667,,,1.586666667,19.05333333,,4.293333333,2022-12-31,
202303,A81017,18842.0,9.951733333,,,1.586666667,19.05333333,,4.293333333,2023-03-31,
202306,A81017,18775.0,9.351733333,,,1.586666667,18.57333333,,5.293333333,2023-06-30,
202309,A81017,18731.0,9.165066667,,,1.586666667,18.57333333,,5.293333333,2023-09-30,
202312,A81017,18639.0,9.1384,,,1.586666667,18.57333333,,5.293333333,2023-12-31,
202403,A81017,18573.0,10.23173333,,,1.586666667,18.57333333,,5.293333333,2024-03-31,
202406,A81017,18511.0,9.591733333,,,1.586666667,19.78,,5.293333333,2024-06-30,
202409,A81017,18456.0,10.44506667,,,1.586666667,21.11333333,,5.293333333,2024-09-30,
202412,A81017,18393.0,10.44506667,,,1.586666667,21.11333333,,5.293333333,2024-12-31,
202503,A81017,18356.0,8.7384,,,1.586666667,21.11333333,,5.293333333,2025-03-31,
202506,A81017,18356.0,10.9784,,,3.013333333,20.80666667,,4.693333333,2025-06-30,
202509,A81017,18274.0,10.7784,,5.3733333334,2.5866666667,20.9400000002,,,2025-09-30,
202512,A81017,18279.0,10.1384,,5.3733333334,2.5866666667,20.8133333335,,,2025-12-31,
202603,A81017,18213.0,10.2050666667,,5.3733333334,2.5866666667,20.8133333335,,,2026-03-31,
201803,A81018,10166.0,3.449066667,3.449066667,3.986666667,3.0,14.61333333,,,2018-03-31,3.392747065709227
201806,A81018,10175.0,3.449066667,3.449066667,4.186666667,3.0,13.92,,,2018-06-30,3.38974611007371
201809,A81018,10149.0,3.449066667,3.449066667,4.186666667,3.0,14.37333333,,,2018-09-30,3.398430059119125
201812,A81018,10097.0,3.449066667,3.449066667,5.186666667,3.0,14.42666667,,,2018-12-31,3.4159321253837773
201903,A81018,10087.0,3.449066667,3.449066667,5.186666667,3.0,15.14666667,,,2019-03-31,3.4193185952215726
201906,A81018,10124.0,3.449066667,,,3.0,14.66666667,3.449066667,4.773333333,2019-06-30,
201909,A81018,10178.0,3.449066667,3.449066667,4.773333333,3.0,14.66666667,,,2019-09-30,3.3887469709176656
201912,A81018,10152.0,3.449066667,,,3.0,15.30666667,3.449066667,4.773333333,2019-12-31,
202006,A81018,10108.0,3.449066667,,,3.0,12.62666667,3.449066667,3.773333333,2020-06-30,
202009,A81018,10091.0,4.115733333,,,2.0,11.90666667,4.115733333,4.88,2020-09-30,
202012,A81018,10048.0,4.115733333,,,2.746666667,11.90666667,4.115733333,4.88,2020-12-31,
202103,A81018,10056.0,3.4456,,,3.0,13.56,3.4456,4.88,2021-03-31,
202106,A81018,10062.0,3.4456,,,3.0,13.93333333,,4.88,2021-06-30,
202109,A81018,10040.0,2.778933333,,,3.0,12.93333333,,4.88,2021-09-30,
202112,A81018,10104.0,3.4456,,,3.106666667,11.6,,4.386666667,2021-12-31,
202203,A81018,10129.0,3.4456,,,3.106666667,13.90666667,,4.386666667,2022-03-31,
202206,A81018,10179.0,3.4456,,,3.106666667,13.74666667,,4.386666667,2022-06-30,
202209,A81018,10196.0,3.4456,,,2.106666667,15.05333333,,4.386666667,2022-09-30,
202212,A81018,10210.0,3.4456,,,2.106666667,15.85333333,,5.386666667,2022-12-31,
202303,A81018,10195.0,3.4456,,,2.106666667,14.17333333,,5.386666667,2023-03-31,
202306,A81018,10213.0,3.5568,,,2.106666667,17.45333333,,5.6,2023-06-30,
202309,A81018,10227.0,3.5568,,,2.106666667,16.21333333,,5.6,2023-09-30,
202312,A81018,10186.0,3.5568,,,2.106666667,14.49333333,,5.6,2023-12-31,
202403,A81018,10183.0,3.5568,,,2.106666667,14.57333333,,4.6,2024-03-31,
202406,A81018,10157.0,3.5568,,,2.106666667,14.73333333,,4.6,2024-06-30,
202409,A81018,10182.0,3.5568,,,2.106666667,14.73333333,,4.6,2024-09-30,
202412,A81018,10177.0,3.5568,,,2.106666667,14.73333333,,4.6,2024-12-31,
202503,A81018,10193.0,3.5568,,,2.106666667,14.73333333,,4.6,2025-03-31,
202506,A81018,10233.0,3.5568,,,2.106666667,14.73333333,,3.6,2025-06-30,
202509,A81018,10237.0,3.7834666667,,3.6,2.0,15.2666666667,,,2025-09-30,
202512,A81018,10169.0,3.7834666667,,3.6,2.0,16.3333333333,,,2025-12-31,
202603,A81018,10079.0,3.7834666667,,3.6,2.0,16.0,,,2026-03-31,
201803,A81019,9776.0,4.005866667,4.005866667,2.02,2.64,10.86666667,,,2018-03-31,4.097654119271686
201806,A81019,9706.0,4.005866667,4.005866667,2.82,2.64,11.0,,,2018-06-30,4.12720653925407
201809,A81019,9595.0,4.005866667,4.005866667,1.813333333,2.64,11.0,,,2018-09-30,4.174952232412715
201812,A81019,9506.0,4.005866667,4.005866667,1.813333333,2.64,11.0,,,2018-12-31,4.214040255628025
201903,A81019,9386.0,4.472533333,4.005866667,1.813333333,1.653333333,11.6,,,2019-03-31,4.267916755806521
201906,A81019,9319.0,4.605866667,,,1.653333333,11.6,4.605866667,2.213333333,2019-06-30,
201909,A81019,9234.0,4.72894359,4.605866667,1.8,1.653333333,11.6,,,2019-09-30,4.987943109161793
201912,A81019,9208.0,5.605866667,,,1.653333333,10.92,5.605866667,1.8,2019-12-31,
202006,A81019,9172.0,4.14,,,1.413333333,11.65333333,4.14,1.106666667,2020-06-30,
202009,A81019,9128.0,3.4,,,1.413333333,11.65333333,3.4,1.106666667,2020-09-30,
202012,A81019,9091.0,3.4,,,1.413333333,11.02666667,3.4,1.106666667,2020-12-31,
202103,A81019,9070.0,3.531282051,,,1.413333333,12.02666667,3.4,1.506666667,2021-03-31,
202106,A81019,9035.0,3.4,,,1.413333333,12.02666667,,1.506666667,2021-06-30,
202109,A81019,9031.0,3.4,,,1.413333333,12.02666667,,1.506666667,2021-09-30,
202112,A81019,9040.0,3.4,,,1.413333333,12.02666667,,1.506666667,2021-12-31,
202203,A81019,8997.0,3.4,,,1.413333333,12.02666667,,1.506666667,2022-03-31,
202206,A81019,8944.0,4.04,,,1.413333333,15.25333333,,0.426666667,2022-06-30,
202209,A81019,8874.0,5.0,,,2.053333333,14.12,,0.426666667,2022-09-30,
202212,A81019,8847.0,5.0,,,2.053333333,14.12,,1.426666667,2022-12-31,
202303,A81019,8846.0,5.0,,,2.053333333,14.12,,1.426666667,2023-03-31,
202306,A81019,8904.0,5.0,,,1.413333333,14.12,,0.426666667,2023-06-30,
202309,A81019,8892.0,4.546666667,,,1.413333333,14.12,,1.426666667,2023-09-30,
202312,A81019,8909.0,5.453333333,,,1.413333333,14.12,,1.426666667,2023-12-31,
202403,A81019,8931.0,4.653333333,,,1.413333333,11.61333333,,1.426666667,2024-03-31,
202406,A81019,8971.0,4.2,,,1.413333333,10.28,,1.426666667,2024-06-30,
202409,A81019,8954.0,4.2,,,1.413333333,10.28,,1.426666667,2024-09-30,
202412,A81019,8946.0,4.2,,,1.413333333,10.28,,1.426666667,2024-12-31,
202503,A81019,8900.0,4.2,,,1.413333333,10.28,,1.426666667,2025-03-31,
202506,A81019,8865.0,4.2,,,1.413333333,10.28,,1.426666667,2025-06-30,
202509,A81019,8866.0,4.1999999999,,1.4266666667,1.4133333334,10.28,,,2025-09-30,
202512,A81019,8845.0,4.1999999999,,1.4266666667,1.4133333334,10.28,,,2025-12-31,
202603,A81019,8843.0,4.1999999999,,1.4266666667,1.4133333334,10.28,,,2026-03-31,
201803,A81020,8030.0,3.750133333,3.750133333,3.626666667,2.503466667,9.56,,,2018-03-31,4.670153590286426
201806,A81020,8036.0,2.9376,2.9376,3.626666667,2.24,9.453333333,,,2018-06-30,3.6555500248880044
201809,A81020,8021.0,2.9376,2.9376,3.626666667,2.24,9.493333333,,,2018-09-30,3.6623862361301582
201812,A81020,7998.0,3.687733333,3.687733333,3.626666667,2.2368,10.82666667,,,2018-12-31,4.610819371092774
201903,A81020,8028.0,4.166933333,4.166933333,3.8,2.2368,10.32,,,2019-03-31,5.190499916542103
201906,A81020,8082.0,4.166933333,,,2.4768,10.32,4.166933333,3.826666667,2019-06-30,
201909,A81020,8112.0,4.166933333,4.166933333,3.826666667,2.2368,10.98666667,,,2019-09-30,5.136752136341223
201912,A81020,8125.0,4.166933333,,,2.2368,10.98666667,4.166933333,3.826666667,2019-12-31,
202006,A81020,8124.0,4.166933333,,,2.2368,10.70666667,4.166933333,3.826666667,2020-06-30,
202009,A81020,8119.0,5.066666667,,,2.213333333,11.02666667,4.0,3.6,2020-09-30,
202012,A81020,8147.0,5.066666667,,,3.306666667,11.16,4.0,3.44,2020-12-31,
202103,A81020,8096.0,4.853333333,,,3.306666667,11.16,4.0,3.44,2021-03-31,
202106,A81020,8047.0,4.8168,,,3.306666667,11.16,,3.44,2021-06-30,
202109,A81020,8037.0,6.0968,,,3.306666667,11.16,,3.44,2021-09-30,
202112,A81020,8092.0,5.430133333,,,3.506666667,11.21333333,,3.146666667,2021-12-31,
202203,A81020,8090.0,5.430133333,,,3.506666667,12.06666667,,3.146666667,2022-03-31,
202206,A81020,8061.0,4.763466667,,,1.906666667,12.06666667,,2.826666667,2022-06-30,
202209,A81020,8043.0,5.643466667,,,2.4,12.06666667,,2.666666667,2022-09-30,
202212,A81020,7922.0,5.310133333,,,2.4,12.06666667,,2.666666667,2022-12-31,
202303,A81020,7854.0,4.470133333,,,1.853333333,12.2,,3.466666667,2023-03-31,
202306,A81020,7847.0,3.830133333,,,1.853333333,12.2,,3.493333333,2023-06-30,
202309,A81020,7892.0,4.8968,,,1.853333333,12.2,,3.493333333,2023-09-30,
202312,A81020,7984.0,4.8968,,,1.853333333,12.2,,3.466666667,2023-12-31,
202403,A81020,7986.0,5.123466667,,,1.4,8.413333333,,3.493333333,2024-03-31,
202406,A81020,7953.0,5.763466667,,,1.4,8.413333333,,3.466666667,2024-06-30,
202409,A81020,7871.0,6.190133334,,,1.4,8.413333333,,3.493333333,2024-09-30,
202412,A81020,7910.0,5.133333334,,,1.0,7.013333333,,3.146666667,2024-12-31,
202503,A81020,7907.0,6.472,,,2.24,8.186666667,,2.773333333,2025-03-31,
202506,A81020,7895.0,5.805333333,,,3.12,12.12,,2.773333333,2025-06-30,
202509,A81020,7847.0,6.8986666668,,2.7733333334,3.12,12.8800000001,,,2025-09-30,
202512,A81020,7818.0,6.0133333335,,2.9066666667,3.12,12.2400000001,,,2025-12-31,
202603,A81020,7823.0,6.5066666668,,2.9066666667,3.12,12.2400000001,,,2026-03-31,
201803,A81021,13586.0,5.394933333,5.394933333,6.56,3.266666667,19.37333333,,,2018-03-31,3.970950488002355
201806,A81021,13648.0,5.394933333,5.394933333,6.56,3.266666667,20.01333333,,,2018-06-30,3.952911293229777
201809,A81021,13648.0,6.9504,6.9504,5.76,3.013333333,21.81333333,,,2018-09-30,5.092614302461899
201812,A81021,13604.0,6.060266667,6.060266667,5.76,3.013333333,21.81333333,,,2018-12-31,4.454768205674801
201903,A81021,13579.0,6.060266667,6.060266667,5.76,3.013333333,21.81333333,,,2019-03-31,4.462969782016349
201906,A81021,13581.0,6.060266667,,,3.013333333,21.12,6.060266667,6.16,2019-06-30,
201909,A81021,13571.0,6.060266667,6.060266667,5.973333333,3.013333333,21.12,,,2019-09-30,4.4656006683368945
201912,A81021,13538.0,5.615733333,,,3.013333333,21.12,5.615733333,6.973333333,2019-12-31,
202006,A81021,13520.0,5.615733333,,,3.013333333,21.98666667,5.615733333,6.026666667,2020-06-30,
202009,A81021,13553.0,5.615733333,,,2.96,21.89333333,5.615733333,6.026666667,2020-09-30,
202012,A81021,13533.0,5.615733333,,,2.96,21.94666667,5.615733333,6.72,2020-12-31,
202103,A81021,13480.0,5.615733333,,,2.36,21.48666667,5.615733333,6.613333333,2021-03-31,
202106,A81021,13481.0,5.615733333,,,2.96,21.51333333,,6.613333333,2021-06-30,
202109,A81021,13487.0,6.6824,,,2.96,21.48,,5.773333333,2021-09-30,
202112,A81021,13592.0,6.6824,,,2.96,22.24,,5.773333333,2021-12-31,
202203,A81021,13725.0,6.012266667,,,2.56,22.73333333,,5.373333333,2022-03-31,
202206,A81021,13820.0,6.012266667,,,3.413333333,19.88,,4.946666667,2022-06-30,
202209,A81021,13899.0,6.012266667,,,3.413333333,19.92,,5.946666667,2022-09-30,
202212,A81021,13892.0,4.9456,,,3.413333333,19.78666667,,5.946666667,2022-12-31,
202303,A81021,14033.0,6.012266667,,,4.293333333,20.56,,5.946666667,2023-03-31,
202306,A81021,14105.0,6.012266667,,,3.293333333,20.54666667,,6.946666667,2023-06-30,
202309,A81021,22727.0,6.012266667,,,3.293333333,35.96,,6.946666667,2023-09-30,
202312,A81021,22749.0,8.175733333,,,5.0,37.21333333,,9.533333333,2023-12-31,
202403,A81021,22697.0,7.509066667,,,5.0,34.81333333,,9.453333333,2024-03-31,
202406,A81021,22857.0,7.509066667,,,4.946666667,34.66666667,,10.12,2024-06-30,
202409,A81021,22876.0,8.3536,,,5.186666667,36.53333333,,9.88,2024-09-30,
202412,A81021,22902.0,8.3536,,,5.986666667,35.01333333,,9.88,2024-12-31,
202503,A81021,22914.0,10.48693333,,,5.84,35.01333333,,9.88,2025-03-31,
202506,A81021,22892.0,10.48693333,,,5.84,35.17333333,,10.36666667,2025-06-30,
202509,A81021,22896.0,11.5536,,11.5133333334,6.76,34.9999999999,,,2025-09-30,
202512,A81021,26524.0,9.4202666666,,12.8733333334,7.56,39.4599999998,,,2025-12-31,
202603,A81021,26468.0,9.4202666666,,11.9933333334,7.56,37.7266666664,,,2026-03-31,
201803,A81022,10420.0,4.500266667,4.500266667,3.32,3.786666667,14.8,,,2018-03-31,4.318873960652591
201806,A81022,10405.0,4.500266667,4.500266667,3.32,3.786666667,14.8,,,2018-06-30,4.32510011244594
201809,A81022,10379.0,5.140266667,4.500266667,3.32,3.786666667,14.8,,,2018-09-30,4.335934740341074
201812,A81022,10366.0,6.1184,4.625066667,3.013333333,3.906666667,14.8,,,2018-12-31,4.4617660302913364
201903,A81022,10281.0,6.167630769,4.625066667,3.013333333,3.906666667,14.32,,,2019-03-31,4.498654476218266
201906,A81022,10222.0,6.7584,,,2.733333333,15.01333333,4.625066667,2.586666667,2019-06-30,
