gp_code,partner_fte,salaried_fte,locum_fte,registrar_fte,foundation_other_fte,nurse_fte,dpc_fte,admin_fte
M84035,3.04,2.933333333,0.0,3.2,0.0,4.106666667,1.0,12.21333333
M84036,2.8,4.266666667,0.0,2.56,0.0,5.313333333,1.773333333,16.35544397
M84037,3.946666667,2.56,0.0,1.706666667,0.0,1.96,0.853333333,15.74
M84040,1.706666667,3.306666667,0.0,4.586666667,0.0,1.413333333,0.933333333,8.373333333
M84041,3.386666667,0.746666667,0.0,1.92,0.0,1.28,0.0,4.72
M84042,3.013333333,1.253333333,0.0,2.773333333,0.0,4.693333333,1.938069921,17.21168235
M84043,5.546666667,4.026666667,0.0,1.92,0.0,6.24,6.733333333,27.80666667
M84044,2.066666667,1.133333333,0.0,2.133333333,0.0,1.16,0.72,10.80666667
M84046,4.373333334,1.28,0.0,1.28,0.0,1.173333333,0.0,6.72
M84047,2.08,1.013333334,0.0,2.56,1.066666667,1.173333333,2.786666667,5.369066667
M84049,0.426666667,1.706666667,0.0,0.0,0.0,1.466666667,1.493333333,7.48
M84050,2.0,1.104,0.0,4.266666666,0.0,0.84,1.253333333,10.62666667
M84051,2.133333333,1.066666667,0.0,3.2,0.0,4.533333333,0.533333333,12.34666667
M84055,0.986666667,0.133333333,0.0,0.0,0.0,0.6,0.0,3.84
M84059,1.573333333,0.426666667,0.0,0.0,0.0,0.533333333,0.0,4.373333333
M84060,2.426666667,0.786666667,0.0,0.0,0.0,1.693333333,0.746666667,5.746666667
M84061,1.866666667,0.906666667,0.0,2.133333334,1.066666667,0.64,0.0,4.68
M84062,0.666666666,1.669333333,0.0,4.053333333,0.0,1.693333333,3.066666667,9.693333334
M84063,4.64,0.0,0.0,3.9466666669999997,0.853333333,2.066666667,5.4,5.506666667
M84064,1.28,0.8,0.0,2.9866666669999997,0.0,0.8,0.786666667,5.853333333
M84065,2.013333333,1.173333333,0.0,2.773333333,1.066666667,1.093333333,0.52,8.373333333
M84066,0.773333333,3.36,0.0,0.853333333,0.0,1.466666667,3.906666667,10.31333333
M84067,4.8,0.4,0.0,1.92,0.0,1.813333333,0.613333333,6.986666667
M84069,1.066666667,1.28,0.0,1.066666667,0.0,1.613333333,0.72,12.17733333
M84070,2.346666667,2.24,0.0,0.0,0.0,5.253333333,0.986666667,11.8
M84609,0.986666667,0.346666667,0.0,0.0,0.0,0.666666667,0.0,2.4
M84612,1.44,0.453333333,0.133333333,0.0,0.0,0.8,0.133333333,7.333333333
M84615,1.973333334,0.0,0.64,0.0,0.0,0.106666667,1.146666667,8.5
M84616,1.466666667,1.626666667,0.0,5.12,0.0,1.253333333,3.8,4.753333333
M84618,0.853333333,0.0,0.4,0.0,0.0,0.693333333,0.0,3.146666667
M84620,2.0,0.0,0.0,0.0,0.0,0.56,1.0,4.586666667
M84621,0.986666667,0.437333333,0.186666667,0.0,0.0,0.0,0.133333333,3.626666667
M84627,2.773333333,0.0,0.2,0.0,0.0,0.853333333,0.213333333,4.28
M84629,1.56,4.525333333,0.0,1.706666666,0.0,1.826666667,1.455593715,17.37333333
M85001,1.2,0.44,0.0,0.0,0.0,0.533333333,0.0,5.626666667
M85002,3.493333333,5.906666667,0.0,1.92,1.066666667,5.76,4.253333333,7.493333333
M85005,3.466666667,0.0,0.0,1.92,0.0,1.12,0.48,8.973333333
M85006,2.0,2.56,0.0,2.773333333,0.0,1.666666667,1.4,10.24
M85007,1.113333333,2.053333334,0.08,2.9866666669999997,2.133333333,2.026666667,1.706666667,11.12501568
M85009,0.346666667,0.0,0.0,0.0,0.0,1.666666667,0.88,8.0
M85011,3.133333333,1.093333333,0.0,1.066666667,1.066666667,1.773333333,2.946666667,9.106666667
M85013,1.386666667,0.0,0.0,0.0,0.0,0.64,0.826666667,5.32
M85014,1.066666667,2.96,0.0,2.066666667,0.0,0.533333333,0.8,3.16
M85016,0.64,1.0,0.0,1.066666667,0.0,1.533333333,0.746666667,6.893333333
M85018,1.6266666669999998,3.714666667,0.0,0.853333333,0.0,3.24,6.32,14.94666667
M85019,3.800030118,3.264949732,0.0,3.2,0.0,5.739290639,1.4,28.08
M85020,2.04,6.115466667,0.0,1.066666667,0.0,3.36,7.72,17.9
M85021,0.533333333,0.746666667,0.133333333,0.0,0.0,0.506666667,0.533333333,6.266666667
M85023,1.973333333,2.88,0.0,1.92,1.066666667,1.84,1.413333333,7.4
M85024,2.515466667,0.0,0.595733333,2.9866666669999997,0.0,0.133333333,0.533333333,7.213333333
M85025,2.4,4.759733333,0.0,4.053333332999999,0.0,2.56,0.966666667,12.0
M85026,5.026666667,1.92,0.493333333,2.56,0.0,3.453333333,1.2,20.06666667
M85027,2.533333333,2.906666667,0.0,1.92,0.0,1.493333333,0.933333333,10.25333333
M85028,7.253333333,6.08,0.0,2.133333333,0.0,3.24,7.88,26.48
M85029,11.6,4.22,0.0,6.4,4.266666667,2.8,1.613333333,16.44
M85030,5.066666667,5.620266666999999,0.0,1.28,0.0,2.12,2.32,26.29168235
M85031,1.893333333,3.0208,0.0,1.706666666,1.066666667,4.48,1.826666667,16.30666667
M85033,3.92,1.52,0.0,2.773333333,0.0,6.16,3.36,26.39333333
M85034,6.533333333,3.126666667,0.0,0.533333333,0.0,3.6,4.4,23.41333333
M85035,1.493333333,0.546666667,0.546666667,2.133333334,1.066666667,2.0,0.0,6.08
M85037,3.933333333,0.492,0.0,3.5199999999999996,0.0,0.853333333,5.626666667,8.08
M85041,2.636,3.137333333,0.0,2.773333334,0.0,1.16,2.573333333,13.82666667
M85042,2.8,0.133333333,0.0,1.066666667,0.0,0.653333333,1.466666667,10.08666667
M85043,1.645333333,0.984,0.0,1.066666667,0.853333333,0.0,1.093333333,6.96
M85046,11.01253333,15.5544,0.0,14.506666666000001,1.066666667,11.69866667,7.08,69.4
M85047,1.7333333340000001,2.52,0.0,1.066666667,0.0,0.933333333,1.36,7.386666667
M85048,1.146666667,0.8,0.0,0.0,0.0,3.573333333,3.16,13.54
M85051,1.0,0.0,2.3200000000000003,1.066666667,0.0,0.0,0.8,3.0
M85053,3.0,0.426666667,0.0,6.186666667000001,0.0,1.013333333,1.266666667,6.253333333
M85055,0.0,2.6666666670000003,0.0,0.0,0.0,0.786666667,0.8,7.346666667
M85056,1.533333333,0.0,0.0,1.066666667,0.0,2.0,2.52,10.05333333
M85058,4.642666667,2.802666667,0.0,1.92,0.0,2.045957305,2.133333333,18.09333333
M85060,2.08,3.646666667,0.0,3.626666667,0.0,3.626666667,5.72,27.76
M85061,4.8,0.346666667,0.0,0.0,1.066666667,2.826666667,4.573333333,7.386666667
M85062,1.466666667,2.977866667,0.0,1.066666667,1.066666667,1.0,1.92,12.73333333
M85063,8.863999999999999,26.3716164,0.0,24.106666670000003,3.2,16.5,22.76846761,135.4063232
M85065,3.066666667,0.0,0.0,0.0,0.0,2.293333333,1.466666667,6.16
M85066,2.133333333,0.0,0.0,0.853333333,0.0,0.76,1.88,7.757333333
M85069,2.866666667,7.133333334,0.0,2.9866666669999997,1.066666667,3.026666667,9.0,9.933333333
M85070,4.0,2.405333333,0.0,0.0,0.0,1.333333333,0.706666667,10.0
M85071,5.973333332999999,1.333333333,0.0,1.92,0.0,0.453333333,0.8,8.266666667
M85074,1.6,1.973333333,0.0,1.92,0.0,0.933333333,1.48,10.02666667
M85076,1.466666667,0.0,0.16,0.0,2.24,1.173333333,2.266666667,7.746666667
M85077,6.853333333,1.786666667,0.0,0.0,0.0,1.573333333,2.24,12.13333333
M85078,1.506666667,1.466666667,0.0,1.066666667,0.0,2.986666667,2.693333333,10.84
M85079,5.466666667,1.733333333,0.0,3.84,0.0,1.306666667,3.426666667,11.4
M85081,2.133333333,4.16,0.0,1.92,0.0,1.92,3.946666667,13.89333333
M85082,1.133333333,0.0,0.746666667,0.0,0.0,0.533333333,2.72,7.546666667
M85084,1.44,2.56,0.0,1.066666667,0.0,1.626666667,1.52,6.693333333
M85086,4.906666667,0.826666667,0.0,2.9866666669999997,0.0,2.293333333,4.933333333,12.94
M85087,5.72,0.64,0.0,1.066666667,0.0,2.706666667,1.48,13.29333333
M85088,4.773333333,6.64,0.0,2.133333334,0.0,3.986666667,2.906666667,20.42666667
M85094,0.56,0.110933333,0.0,0.0,0.0,0.0,1.333333333,3.186666667
M85097,1.0,0.0,0.0,0.0,0.0,0.133333333,0.453333333,3.230666667
M85098,2.4,1.426666667,0.0,2.986666666,1.066666667,1.0,0.0,4.24
M85105,1.573333333,0.0,0.0,1.706666667,1.066666667,0.746666667,0.0,4.693333333
M85107,2.066666667,0.0,0.0,0.0,0.0,0.853333333,0.0,3.226666667
M85108,1.693333333,1.288949732,0.0,2.56,1.066666667,1.386666667,1.626666667,10.17333333
M85110,0.96,0.693333333,0.0,0.0,0.0,1.546666667,0.0,12.52
M85113,2.56,0.106666667,0.0,1.706666666,1.066666667,1.76,3.816868783,8.275443967
M85115,1.28,0.0,0.0,0.0,0.0,0.453333333,0.16,3.173333333
M85116,1.0,2.08,1.573333333,0.853333333,0.0,1.485957305,3.04,10.36
M85117,1.888,1.093333333,0.0,2.133333334,0.0,0.64,0.933333333,6.653333333
M85118,0.986666667,0.0,0.0,0.0,0.0,1.226666667,0.4,5.24
M85123,3.4000000000000004,0.533333333,0.0,0.0,0.0,1.466666667,3.253333333,4.64
M85124,1.52,4.650666667,0.0,5.12,0.0,1.64,2.693333333,8.333333333
M85128,1.066666667,3.493333333,0.0,2.066666667,0.0,0.426666667,0.693333333,4.146666667
M85134,0.0,0.333333333,0.0,0.0,0.0,0.853333333,0.666666667,3.96
M85136,4.12,0.453333333,0.0,5.333333333000001,0.0,2.96,3.373333333,14.30666667
M85139,1.9866666670000002,0.0,0.8266666659999999,0.0,0.0,0.52,0.666666667,6.533333333
M85141,2.56,0.0,0.16,0.0,0.0,0.933333333,1.173333333,3.8
M85143,2.533333333,1.444,0.0,0.64,0.0,2.08,2.626666667,5.166666667
M85145,1.0,1.706666667,0.0,2.133333334,0.0,1.586666667,0.346666667,7.6
M85146,2.0,0.0,0.0,2.346666667,0.0,0.586666667,10.82666667,7.6
M85149,0.853333333,0.0,0.0,0.0,1.066666667,0.2,0.96,5.893333333
M85153,1.0,0.0,0.0,0.0,0.0,1.04,0.64,4.333333333
M85154,1.333333333,0.0,0.0,0.0,0.0,0.906666667,0.0,2.386666667
M85155,1.0,1.393333333,0.0,0.0,0.0,1.0,2.053333333,10.21333333
M85156,1.2,1.498666667,0.0,1.066666667,0.0,1.733333333,2.12,13.532
M85158,0.586666667,0.266666667,0.0,0.853333333,2.133333333,0.666666667,0.0,3.453333333
M85164,1.0,0.213333333,1.693333333,0.0,0.0,4.44,1.733333333,10.68
M85167,4.64,0.8709333340000001,0.0,4.053333332999999,3.2,1.64,1.0,6.933333333
M85170,0.973333333,0.0,0.906666667,0.0,0.0,0.8,0.48,3.24
M85171,0.693333333,0.0,0.0,0.0,0.0,0.333333333,0.213333333,3.56
M85172,5.8666666670000005,0.0,0.0,4.053333332999999,1.066666667,2.053333333,3.92,18.04
M85174,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.466666667
M85175,3.8666666669999996,1.437333333,0.16,3.84,0.0,2.213333333,1.28,13.64
M85176,0.666666667,0.0,0.0,0.0,0.0,0.586666667,0.586666667,4.746666667
M85177,2.026666667,0.4,0.0,1.493333333,0.0,2.353333333,0.773333333,7.24
M85178,1.0,2.053333333,0.0,0.0,0.0,2.173333333,3.32,5.893333333
M85179,0.6,0.266666667,0.12,1.706666667,0.0,1.04,0.0,6.146666667
M85600,4.840030118,1.6,0.0,3.626666666,1.066666667,1.133333333,1.24,8.426666667
M85624,1.466666667,0.666666667,0.0,0.0,1.066666667,0.693333333,0.986666667,7.386666667
M85634,1.82,1.6,0.0,0.0,0.0,2.76,1.813333333,6.76
M85642,2.0,0.0,1.52,0.0,0.0,0.906666667,2.006666667,4.546666667
M85669,1.0,0.666666667,0.72,0.0,0.0,1.0,2.386666667,4.72
M85670,0.64,0.0,0.0,0.0,0.0,0.28,1.244736587,2.420459648
M85676,0.713333333,1.706666667,0.0,0.0,0.0,0.96,0.32,5.173333333
M85679,2.6666666670000003,0.0,0.0,1.066666667,0.0,0.666666667,1.04,5.366666667
M85680,2.2933333339999997,0.0,0.0,0.0,0.0,0.4,0.0,4.146666667
M85684,1.066666667,1.555466667,0.0,0.0,0.0,1.0,0.72,4.933333333
M85686,3.2,0.0,0.186666667,0.0,0.0,0.56,0.693333333,1.773333333
M85693,1.066666667,0.0,0.106666667,0.0,0.0,0.32,0.266666667,2.746666667
M85694,2.08,0.0,0.0,0.0,0.0,0.346666667,0.533333333,4.8
M85697,1.0,0.533333333,0.0,0.64,0.0,0.986666667,1.226666667,2.0
M85699,1.066666667,1.226666667,0.0,0.0,0.0,0.0,2.933333333,8.146666667
M85701,2.133333333,0.0,1.293333333,0.0,0.0,0.48,0.133333333,2.256
M85706,3.2,2.793333333,0.0,3.733333333,0.0,0.906666667,12.2,13.13333333
M85711,1.066666667,0.0,0.0,0.0,0.0,0.0,0.933333333,2.426666667
M85713,1.653333334,0.0,0.0,1.493333333,0.0,0.133333333,1.066666667,7.306666667
M85715,0.9199999999999999,1.333333333,0.773333333,1.066666667,0.0,2.573333333,5.306666667,5.986666667
M85716,0.986666667,0.0,0.426666667,1.066666667,0.0,0.666666667,0.666666667,4.133333333
M85717,0.506666667,0.666666667,0.0,0.0,0.853333333,1.133333333,1.44,6.133333333
M85721,0.666666667,0.0,0.0,0.0,0.0,0.426666667,4.333333333,8.2
M85722,2.133333334,0.0,0.0,0.0,0.0,0.08,0.0,0.8
M85730,1.84,0.666666667,0.0,0.0,0.0,1.56,0.826666667,8.16
M85732,1.066666667,0.0,0.0,0.0,0.0,0.733333333,0.0,1.36
M85733,1.066666667,0.0,1.066666667,0.853333333,1.066666667,0.266666667,0.0,6.066666667
M85735,1.9866666670000002,5.48,0.56,1.853333333,0.0,0.0,2.066666667,5.24
M85736,0.266666667,1.4213333339999998,0.426666667,0.0,0.0,0.426666667,1.453333333,6.053333333
M85739,1.841333334,0.0,0.0,0.0,0.0,0.64,0.0,3.894666667
M85746,2.186666667,1.0,0.0,1.493333333,0.0,0.346666667,0.933333333,3.04
M85749,0.0,0.533333333,0.0,0.0,0.0,0.0,3.6,2.666666667
M85756,2.666666666,0.0,0.133333333,0.0,0.0,0.106666667,0.533333333,2.013333333
M85757,1.24,0.0,0.16,0.0,0.0,0.186666667,0.0,1.653333333
M85759,2.8,0.0,0.0,1.066666667,0.0,0.64,1.946666667,1.466666667
M85766,1.5,0.0,0.0,0.0,0.0,1.312078689,0.426666667,4.12
M85770,0.853333333,0.39999999999999997,0.662303741,0.0,0.0,0.266666667,0.826666667,2.52
M85774,2.0,2.053333333,0.0,1.066666667,0.0,2.0,0.533333333,7.933333333
M85778,1.0,2.76,0.36,3.84,2.133333333,1.28,0.0,14.10666667
M85779,0.96,0.133333333,0.0,0.0,1.066666667,1.866666667,0.0,3.24
M85781,1.973333333,0.0,0.0,0.0,0.0,0.853333333,1.6,4.44
M85783,0.9333333340000001,0.666666667,0.0,0.0,0.0,0.853333333,0.613333333,5.053333333
M85792,1.6,1.2,0.0,0.0,0.0,1.066666667,0.0,4.64
M85794,0.9066666670000001,0.0,0.0,0.0,0.0,0.533333333,0.0,4.066666667
M85797,0.933333333,0.853333333,0.933333333,0.0,0.0,0.64,2.333333333,3.56
M85803,1.253333333,4.026666667,0.0,0.0,0.0,3.645957305,2.346666667,12.18666667
M86001,2.64,0.0,0.0,2.453333333,1.066666667,0.68,0.0,6.173333333
M86002,1.973333333,0.0,0.0,0.0,0.0,2.453333333,0.853333333,10.23333333
M86003,3.8888,0.986666667,0.0,8.96,2.133333333,0.426666667,0.4,5.52
M86004,4.769333333,2.093333333,0.0,3.84,0.0,6.0696,1.666666667,15.06933333
M86005,1.92,0.0,0.0,2.133333334,0.0,1.106666667,0.0,4.373333333
M86006,4.533333333,0.8976,0.0,2.133333333,0.0,1.44,2.266666667,10.48
M86007,1.973333333,0.666666667,0.0,0.0,0.0,1.413333333,0.8,6.36
M86008,2.533333334,0.213333333,0.0,0.0,0.0,0.853333333,1.253333333,14.04
M86009,3.92,5.344,0.0,4.693333333,0.0,3.666666667,1.066666667,20.35333333
M86010,4.133333333,3.253333333,0.0,3.2,2.133333333,1.946666667,5.373333333,8.6
M86012,2.533333333,0.0,0.0,4.053333334,0.0,0.8,0.906666667,0.0
M86014,4.4399999999999995,6.666666667,0.0,1.706666667,0.0,3.56,1.28,18.0
M86015,4.533333333,0.0,0.0,5.333333334,2.133333333,3.12,1.986666667,11.05333333
M86016,3.9866666669999997,1.306666667,0.0,2.986666666,0.0,4.146666667,1.373333333,18.67834901
M86017,1.98,3.333333333,0.0,1.066666667,0.0,0.853333333,0.0,10.12
M86018,2.6,3.0533333330000003,0.0,2.133333334,0.0,3.44,0.32,11.26666667
M86019,2.666666666,0.0,0.0,0.0,0.0,0.0,1.130202116,7.033333333
M86020,1.866666667,0.08,0.0,2.133333333,2.133333333,1.4,0.0,5.678666667
M86021,2.624,0.984,0.0,3.2000000010000003,1.066666667,1.045957305,1.413333333,7.64
M86027,2.453333333,2.0,0.0,4.266666667,0.0,0.853333333,2.88,10.14666667
M86028,0.7776,0.0,0.310933333,0.0,0.0,0.48,0.0,2.826666667
M86029,3.0533333330000003,3.8933333340000003,0.0,2.986666666,1.066666667,4.600533333,1.946666667,21.50293333
M86030,1.0,1.52,0.0,0.0,0.0,1.306666667,0.48,4.18
M86032,1.493333333,3.493333333,0.026666667,0.0,0.0,3.6,3.833333333,8.320004227
M86033,1.44,1.013333333,0.0,4.16,0.0,0.76,0.506666667,5.053333333
M86034,2.406666667,2.72,0.0,5.546666666,0.0,5.293333333,0.2,13.33333333
M86035,0.986666667,0.64,0.0,1.706666667,0.0,0.893333333,0.986666667,6.073792982
M86037,0.853333333,0.0,0.0,0.0,0.0,0.48,0.746666667,4.275047043
M86038,0.8,0.608,0.0,0.0,0.0,0.48,0.586666667,3.533333333
M86039,0.266666667,0.0,0.0,4.586666666,0.0,1.573333333,0.0,4.226666667
M86040,1.92,0.0,0.0,0.0,0.0,2.106666667,0.0,3.466666667
M86041,1.9866666670000002,1.173333333,0.0,2.133333333,0.0,2.12,0.0,9.266666667
M86044,2.213333334,0.426666667,0.16,1.92,0.0,0.426666667,0.0,3.093333333
M86045,3.493333333,0.0,0.426666667,5.76,1.066666667,0.533333333,0.0,6.56
M86046,2.293333333,0.0,0.0,2.986666666,2.133333333,1.466666667,0.0,6.066666667
M86048,1.633333333,1.7776,0.0,0.0,0.0,0.64,2.266666667,7.84
M86605,0.64,0.106666667,0.0,1.066666667,1.066666667,0.373333333,0.0,4.08
M86610,1.2,0.0,0.0,0.0,0.0,0.72,0.213333333,2.186666667
M86612,0.96,0.0,0.0,0.0,0.0,0.773333333,0.133333333,3.653333333
M86617,1.066666667,0.533333333,0.0,0.0,0.0,0.506666667,0.0,6.36
M86622,0.8,0.0,0.0,0.0,0.0,0.48,0.0,2.986666667
M86624,2.96,1.6,0.0,1.066666667,0.0,1.946666667,0.106666667,7.386666667
M86627,0.666666667,1.12,0.0,1.92,0.0,0.8,0.666666667,5.346666667
M86633,1.2,0.64,0.0,0.0,0.0,0.266666667,1.76,6.266666667
M86638,4.48,0.96,0.0,2.773333333,0.0,0.96,0.0,6.96
M87001,3.0,0.0,0.0,0.0,0.0,1.04,0.52,6.273333333
M87003,5.973333333999999,3.504949732,0.0,3.413333334,0.0,5.746666667,6.32,20.22666667
M87005,3.093333334,1.1866666660000003,0.0,4.906666667,0.0,2.12,2.32,16.0
M87006,2.613333333,2.506666667,0.0,2.88,0.853333333,1.226666667,1.933333333,12.57333333
M87007,2.872,2.6328,0.0,3.2,1.066666667,4.84,1.0,9.893333334
M87008,3.226933333,0.0,0.0,1.493333333,0.0,2.946666667,0.666666667,13.81066667
M87009,5.52,1.066666667,0.0,6.613333333,0.0,3.24,2.666666667,17.51333333
M87010,4.0,0.426666667,0.0,0.0,0.0,1.0,2.4,9.48
M87011,5.2504,7.2008,0.0,2.6666666670000003,0.0,12.58666667,23.78666667,43.09333333
M87012,3.0,0.0,0.0,0.0,0.0,1.546666667,0.48,7.706666667
M87013,3.732533333,1.733333333,0.0,2.133333334,0.0,2.666666667,0.786666667,8.826666667
M87014,2.553333333,1.786666667,0.0,0.0,0.0,1.733333333,0.0,8.846666667
M87015,1.573333333,0.8,0.0,2.133333334,1.066666667,2.786666667,0.8,9.626666667
M87016,3.04,0.0,0.0,0.0,2.133333333,0.0,1.906666667,4.48
M87017,2.853333334,0.533333333,0.0,2.773333333,0.0,1.44,2.04,6.026666667
M87018,0.666666667,3.333066667,0.88,0.0,0.0,3.84,2.4,9.673333334
M87019,1.213333333,0.853333333,0.0,0.0,0.0,0.8,0.0,5.786666667
M87020,1.92,1.92,0.0,2.346666667,0.0,1.413333333,0.653333333,12.2
M87021,0.986666667,0.0,0.0,0.0,0.0,2.013333333,2.013333333,3.466666667
M87023,1.312,2.608,0.0,1.92,1.066666667,2.346666667,0.56,8.633333333
M87024,5.376,4.893333333999999,0.0,3.626666667,0.0,7.626666667,4.644736587,36.52933333
M87025,2.133333333,0.0,0.0,0.853333333,0.0,0.96,0.826666667,5.866666667
M87026,2.933333333,0.0,0.0,1.066666667,0.0,2.533333333,1.12,10.64
M87027,1.2,0.48,0.48,0.0,0.0,0.666666667,1.986666667,7.813333333
M87028,1.0,3.16,0.0,2.773333333,1.066666667,1.466666667,1.52,11.81333333
M87030,2.4,0.0,0.0,0.0,0.0,0.853333333,1.04,4.8
M87034,1.8,1.746666667,0.0,0.0,0.0,1.0,0.48,5.52
M87036,0.5,0.0,0.0,0.0,0.0,0.72,0.0,2.426666667
M87037,1.6,4.96,0.0,3.9866666669999997,1.066666667,0.906666667,1.0,12.01333333
M87041,1.333333333,1.306666667,0.426666667,0.0,0.0,1.36,1.12,7.088777301
M87601,0.533333333,1.533333333,0.0,2.9866666669999997,0.0,1.333333333,1.56,10.84
M87602,1.666666667,3.4664,0.0,1.493333333,0.0,1.866666667,1.786666667,12.22666667
M87605,1.333333333,0.0,0.0,0.0,0.0,0.4,0.0,4.08
M87612,1.066666667,0.0,0.0,0.0,0.0,2.533333333,1.173333333,10.64
M87617,1.24,1.2,0.0,1.92,0.0,1.8,5.918582376,10.96
M87618,0.666666667,0.446666667,0.0,0.0,0.0,0.8,0.0,3.946666667
M87620,1.066666667,0.48,0.0,4.053333332999999,0.0,1.96,0.453333333,5.88
M87621,0.533333333,0.0,0.36,0.0,0.0,1.0,0.0,2.373333333
M87623,2.133333334,0.0,0.0,0.0,0.0,0.0,0.0,4.073333333
M87628,0.0,1.7599999999999998,0.0,0.0,0.0,3.986666667,0.0,3.506666667
M87638,0.986666667,0.0,0.0,0.0,0.0,0.8,0.76,4.773333333
M88001,4.333333334,0.0,0.0,2.773333333,0.0,3.093333333,5.786666667,14.14666667
M88002,1.333333333,3.946666667,0.0,1.493333333,0.0,1.0,1.0,7.853333333
M88003,5.6000000000000005,1.0,0.0,6.8266666659999995,4.266666667,0.8,1.2,12.08
M88004,8.199733334,13.543466667,0.0,10.026666667,1.066666667,29.24,25.86666667,93.74053333
M88006,2.413333333,4.649066667,0.0,3.6266666670000003,0.0,4.893333333,3.16,20.57333333
M88007,7.333333333000001,0.8,0.0,2.853333333,0.0,0.426666667,2.586666667,12.85333333
M88008,0.937333333,0.0,1.066666667,0.0,0.0,0.0,1.0,2.813333333
M88009,1.88,0.0,0.0,1.066666667,0.0,0.0,0.746666667,8.6
M88010,2.1267269019999997,1.598283065,0.213333333,0.0,0.0,0.533333333,0.0,4.053333333
M88013,2.0,5.88,0.96,1.92,0.0,4.386666667,2.586666667,10.44
M88014,0.986666667,0.0,0.0,0.0,0.0,0.96,1.626666667,4.24
M88015,2.6666666670000003,0.0,0.0,0.0,0.0,2.426666667,1.666666667,5.293333333
M88016,0.0,1.226666667,0.213333333,0.0,0.0,0.426666667,0.8,2.533333333
M88018,4.066666667,2.653333333,0.853333333,3.4133333329999997,1.066666667,4.573333333,3.24,27.16
M88019,1.0,0.0,0.0,0.0,0.0,0.226666667,0.0,2.08
M88020,4.266666667,2.613333333,0.0,5.12,1.066666667,0.933333333,0.853333333,12.97333333
M88021,3.04,0.8,0.746666667,0.0,0.0,1.946666667,2.373333333,13.49333333
M88022,1.666666667,0.0,0.0,0.0,0.0,0.933333333,0.666666667,5.573333333
M88023,0.986666667,0.0,0.533333333,2.133333334,0.0,0.48,0.586666667,4.133333333
M88026,2.56,0.0,0.0,0.0,0.0,0.88,1.226666667,5.8
M88030,3.2,1.573333333,0.0,0.0,0.0,1.16,1.48,8.8
M88035,3.10675702,0.0,0.666666667,0.0,0.0,0.666666667,0.533333333,4.36
M88038,4.8,5.192,0.0,4.693333333,0.0,6.52,1.946666667,24.16666667
M88040,0.8,0.0,0.0,0.0,0.0,1.84,0.0,7.653333333
M88041,0.853333333,0.0,0.0,0.0,0.0,0.08,1.066666667,1.693333333
M88042,0.466666667,0.866666667,0.213333333,0.0,0.0,1.066666667,1.96,5.853333333
M88043,2.253333333,1.186666667,0.0,1.066666667,0.0,1.64,1.093333333,6.966666667
M88600,2.0266666669999998,0.0,0.0,0.0,0.0,0.48,0.0,3.013333333
M88610,5.6,0.0,0.0,0.0,0.0,0.773333333,0.08,8.0
M88612,0.986666667,0.0,1.173333333,0.0,0.0,1.146666667,0.906666667,5.026666667
M88616,0.746666667,1.066666667,0.0,0.0,0.0,1.32,2.32,9.266666667
M88618,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.065015681
M88619,1.7599999999999998,3.082666667,0.0,0.0,0.0,1.893333333,4.533333333,9.026666667
M88620,0.64,0.0,0.0,0.0,0.0,0.4,0.426666667,3.053333333
M88625,0.48,0.0,0.0,0.0,0.0,0.533333333,0.906666667,4.32
M88626,0.986666667,0.213333333,0.0,0.0,0.0,0.0,0.0,3.742110634
M88628,1.0,0.8,0.0,0.0,0.0,0.186666667,0.0,3.706666667
M88630,0.526666667,0.864,0.0,0.0,0.0,0.0,0.0,3.146666667
M88633,0.986666667,0.0,0.0,0.0,0.0,1.786666667,0.906666667,6.506666667
M88635,1.2533333340000001,0.0,0.0,0.0,0.0,0.133333333,0.106666667,2.56
M88639,0.64,0.0,0.0,3.2,0.0,0.266666667,0.0,6.613333333
M88640,0.64,0.0,0.213333333,0.0,0.0,0.32,1.186666667,4.786666667
M88643,2.026666667,0.0,0.0,0.0,0.0,0.853333333,1.0,4.533333333
M88645,2.853333333,1.0,0.0,2.773333334,0.0,0.56,1.693333333,11.52
M88646,0.986666667,0.0,0.0,0.0,0.0,0.426666667,0.0,2.693333333
M88647,0.106666667,0.0,0.48,0.0,0.0,0.0,1.693333333,3.92
M89001,1.2,0.0,0.0,0.0,0.0,0.746666667,0.96,5.106666667
M89002,0.0,2.140533333,0.0,0.0,1.066666667,2.4,2.0,7.866666667
M89003,6.109333334,14.248,0.522146095,7.680000000000001,0.0,12.54666667,6.533333333,67.56
M89005,4.0,0.0,0.0,1.066666667,0.0,0.933333333,0.933333333,8.773333333
M89007,0.986666667,1.0,0.0,0.0,0.0,1.626666667,0.426666667,6.086666667
M89008,1.986666667,0.0,0.426666667,1.066666667,1.066666667,1.333333333,3.834666667,13.44
M89009,3.0,0.933333333,0.0,0.0,0.0,2.4,3.250666667,11.92
M89010,1.706666667,2.72,0.0,1.706666667,0.0,1.973333333,0.813333333,11.46666667
M89012,2.12,1.386666667,0.0,0.853333333,0.0,5.12,2.8,12.25333333
M89013,2.0,0.0,0.0,1.92,0.0,0.533333333,1.653333333,7.44
M89015,1.9466666670000001,3.962666667,0.0,0.853333333,0.0,1.706666667,1.88,13.38666667
