gp_code,practice_name,registered_patients,weighted_patients,weighting_ratio
M91614,STROUD PRACTICE,8760.0,8918.92,1.0181415525114155
M91616,PLECK HEALTH CENTRE,8028.0,8160.78,1.0165396113602392
M91619,BROADWAY MEDICAL CENTRE,6170.75,5752.94,0.932291860794879
M91621,PALFREY HEALTH CENTRE,5153.5,4532.11,0.8794236926360726
M91623,LOWER FARM HEALTH CENTRE,1952.5,2198.82,1.126156209987196
M91624,MOXLEY MEDICAL CENTRE,3715.75,3855.29,1.037553656731481
M91626,HOLLAND PARK SURGERY,4662.75,4807.43,1.0310288992547316
M91628,BRACE STREET HC- KUMAR,3083.75,2990.69,0.9698224564248075
M91629,BIRCHILLS HEALTH CENTRE,7097.75,6487.63,0.9140403649043711
M91637,BLACKWOOD HEALTH CENTRE,4022.25,3533.42,0.87846851886382
M91639,WALSALL WOOD HEALTH CENTRE,1718.5,1712.53,0.9965260401512948
M91640,ROUGH HAY SURGERY,4000.25,3975.42,0.9937928879445035
M91641,DARLASTON MEDICAL CENTRE,4102.5,4045.14,0.986018281535649
M91642,QUESLETT MEDICAL CENTRE,1675.25,1520.44,0.9075899119534399
M91647,PILLAI,5555.0,6166.54,1.110088208820882
M91650,PINFOLD MEDICAL,9105.25,10005.58,1.098880316301035
M91654,HIGH STREET SURGERY,3305.5,3121.78,0.9444199062169113
M91659,BRACE STREET HC- MAHBUB (M91659),3387.5,3049.07,0.9000944649446495
M91660,MODALITY DARLASTON PRACTICE,5112.25,4915.89,0.9615902978140741
M92001,POPLARS MEDICAL CENTRE,3453.75,3472.21,1.0053449149475209
M92002,ALFRED SQUIRE ROAD SURGERY,0.0,0.0,
M92004,PRIMROSE LANE PRACTICE,2967.75,3242.78,1.0926729003453797
M92006,COALWAY ROAD SURGERY,4724.25,4758.22,1.0071905593480448
M92007,LEA ROAD MEDICAL PRACTICE,1791.0,1867.43,1.042674483528755
M92008,CASTLECROFT MEDICAL PRACTICE,12810.0,13475.38,1.0519422326307573
M92009,PRESTBURY MEDICAL PRACTICE,13411.0,14541.55,1.0843002013272687
M92010,TETTENHALL MEDICAL PRACTICE,11453.75,11954.03,1.0436782713085235
M92011,RWT PRACTICES PENN MANOR MEDICAL CENTRE,35516.25,38032.29,1.0708419385492556
M92012,DUNCAN STREET PRIMARY CARE CENTRE,11754.25,11858.44,1.0088640279048005
M92013,DR SINHA & TAHIR,7237.0,7621.53,1.053133895260467
M92015,IMPROVING HEALTH (IH) MEDICAL,4337.75,4345.67,1.0018258313641866
M92016,LEICESTER STREET MED CTR,22968.0,22492.69,0.9793055555555555
M92019,KEATS GROVE SURGERY,6350.0,6589.56,1.0377259842519686
M92022,ASHMORE PARK MEDICAL CENTRE,4205.75,3957.96,0.9410830410747192
M92026,GRIFFITHS DRIVE MEDICAL PRACTICE,4959.0,5215.38,1.0516999395039324
M92028,THORNLEY STREET SURGERY,9444.0,9052.75,0.9585715798390513
M92029,NEWBRIDGE SURGERY,5779.75,6226.67,1.0773251438210996
M92039,DR ST PIERRE-LIBBERTON,6925.0,7389.14,1.0670238267148016
M92040,MAYFIELD MEDICAL PRACTICE,12218.5,12675.87,1.037432581740803
M92041,PROBERT ROAD SURGERY,4669.0,4356.73,0.9331184407796101
M92043,PENN SURGERY,7177.0,7608.16,1.0600752403511216
M92607,WHITMORE REANS MEDICAL PRACTICE,18263.25,17916.16,0.9809951678918045
M92609,ASHFIELD ROAD SURGERY,6130.0,5880.68,0.9593278955954323
M92612,HEALTH AND BEYOND,38578.75,40705.55,1.0551287949972459
M92627,BILSTON FAMILY PRACTICE,4017.5,4403.08,1.0959751088985688
M92629,FORDHOUSES MEDICAL CENTRE,4163.0,3669.32,0.8814124429497958
M92630,EAST PARK MEDICAL PRACTICE,5869.25,6321.35,1.0770285811645441
M92640,TETTENHALL ROAD MEDICAL PRACTICE,692.25,677.49,0.9786782231852654
M92649,DR MUDIGONDA,4393.5,4717.38,1.073717992488904
M92654,BAGARY'S MEDICAL PRACTICE,7115.5,7324.49,1.0293710912796008
N81001,AUDLEM MEDICAL PRACTICE,5057.0,6370.59,1.259756772790192
N81002,KENMORE MEDICAL CENTRE,12271.5,11579.7,0.943625473658477
N81005,HELSBY HEALTH CENTRE,9849.0,10602.45,1.076500152299726
N81006,BUNBURY MEDICAL PRACTICE,5431.0,6132.9,1.129239550727306
N81007,HOLES LANE MEDICAL LTD.,10174.5,10799.73,1.0614506855373729
N81008,THE CEDARS MEDICAL CENTRE,11619.0,11902.66,1.0244134607109046
N81009,HEATH LANE MEDICAL CENTRE,7698.75,7527.47,0.9777522325052769
N81010,NANTWICH HEALTH CENTRE,8194.0,8177.76,0.9980180619965829
N81011,BEVAN GROUP PRACTICE,14588.75,15661.06,1.0735025276325936
N81012,GUARDIAN STREET MED/CTR,11918.5,12446.62,1.0443109451692747
N81013,HIGH STREET SURGERY,7056.25,7058.9,1.0003755535872454
N81014,BROOKFIELD SURGERY,9415.5,9199.31,0.9770389251765705
N81016,MILLCROFT MEDICAL CENTRE,32451.0,30009.28,0.9247567101167914
N81018,TARPORLEY HEALTH CENTRE,8192.25,9440.24,1.1523378803137112
N81019,CASTLEFIELDS HEALTH CENTRE,14739.75,17044.1,1.1563357587476042
N81020,PENKETH HEALTH CENTRE,12504.0,13520.2,1.0812699936020473
N81022,MIDDLEWOOD PARTNERSHIP,34106.25,34457.13,1.0102878504672896
N81024,SWANLOW MEDICAL CENTRE,10817.5,11668.59,1.0786771435174487
N81025,FIRDALE MEDICAL CENTRE,10765.5,10123.54,0.9403687706098185
N81026,TOFT ROAD SURGERY,0.0,0.0,
N81027,READESMOOR MEDICAL GROUP PRACTICE,14723.25,15170.93,1.0304063301241235
N81028,CAUSEWAY MEDICAL CENTRE,9415.25,8807.27,0.9354260375454715
N81029,SOUTH PARK SURGERY,12596.25,12826.42,1.0182728986801628
N81030,PRINCEWAY SURGERIES,16709.5,18564.03,1.11098656452916
N81031,DRS ADEY AND DANCY,6269.25,7215.28,1.1509000279140247
N81032,ASHFIELDS PRIMARY CARE CENTRE,28515.0,28717.09,1.0070871471155531
N81033,ALDERLEY EDGE MEDICAL CENTRE,8631.75,8761.9,1.0150780548556202
N81034,BOUGHTON MEDICAL GROUP,13219.0,13047.54,0.9870292760420607
N81035,FIR PARK MEDICAL CENTRE,12216.75,13201.68,1.0806212781631777
N81036,SPRINGFIELDS MEDICAL CENTRE,8409.75,9143.78,1.0872832129373644
N81037,THE BEECHES MEDICAL CTR,8344.25,9155.75,1.0972525990951854
N81038,LAUREL BANK SURGERY,7771.75,9382.27,1.207227458423135
N81039,OAKLANDS,11698.25,11986.53,1.0246430021584425
N81040,HIGH STREET PRACTICE WINSFORD,6917.25,7133.61,1.0312783259243197
N81041,HELSBY STREET MED/CTR,8542.5,9336.18,1.0929095697980684
N81043,HASLINGTON SURGERY,5823.5,6248.81,1.0730333991585816
N81044,HUNGERFORD MEDICAL CENTRE,10837.0,11048.61,1.0195266217587895
N81045,PEELHOUSE MEDICAL PLAZA,13690.0,15262.56,1.1148692476260043
N81046,PARK MEDICAL CENTRE,10298.5,9993.62,0.9703956886925281
N81047,THE KILTEARN MEDICAL CTR.,12514.5,12945.82,1.034465619880938
N81048,FEARNHEAD CROSS MED.CTR.,13319.25,14238.98,1.0690526869005386
N81049,KNUTSFORD MEDICAL PARTNERSHIP,23521.0,25025.44,1.0639615662599378
N81050,THE GREAT SUTTON MED.CTR.,19646.0,19832.54,1.0094950626081645
N81051,THE WEAVERHAM SURGERY,7091.25,7753.4,1.093375638991715
N81052,LAWTON HOUSE SURGERY,12776.0,13096.39,1.0250774890419536
N81053,EARNSWOOD MEDICAL CENTRE,17190.5,17101.16,0.9948029434862279
N81054,WEAVER VALE PRACTICE,9008.25,10344.68,1.1483562290122944
N81055,WATLING STREET SURGERY,7083.25,7543.58,1.064988529276815
N81056,FOLLY LANE MEDICAL CENTRE,9905.0,10335.68,1.0434810701665826
N81057,TOWER HOUSE PRACTICE,13086.0,15131.22,1.156290692342962
N81059,CULCHETH MEDICAL CENTRE,12514.25,13272.14,1.0605621591385819
N81060,NESTON SURGERY,8912.25,9945.7,1.1159583719038404
N81061,WITTON STREET SURGERY,9821.5,10511.85,1.0702896706205773
N81062,CUMBERLAND HOUSE SURGERY,15234.75,15612.78,1.0248136661251417
N81063,YORK ROAD GROUP PRACTICE,12475.5,13019.48,1.0436038635726024
N81064,NEWTOWN SURGERY,6867.75,7596.57,1.1061220923883368
N81065,LATCHFORD MEDICAL CENTRE,8175.25,8285.68,1.013507843796826
N81066,GROVE HOUSE PRACTICE,14720.5,16189.8,1.0998131856934208
N81067,OAKWOOD MEDICAL CENTRE,9149.0,8968.76,0.9802994862826538
N81068,GROSVENOR MEDICAL CENTRE,15313.0,15353.5,1.0026448115979887
N81069,CHELFORD SURGERY,4584.25,5372.2,1.171881987238916
N81070,HANDFORTH HEALTH CENTRE,10285.0,10362.43,1.0075284394749635
N81071,GREENMOSS MEDICAL CENTRE,4483.5,4980.05,1.1107505297200848
N81072,MURDISHAW,7953.0,8277.98,1.0408625675845593
N81074,LAUNCESTON CLOSE SURGERY,5428.75,5558.64,1.0239263182132168
N81075,STOCKTON HEATH MED.CENTRE,16427.25,16511.71,1.0051414570302393
N81077,THE HEALTH CENTRE (HOLMES CHAPEL),12974.75,13316.58,1.0263457870093835
N81079,THE ELMS MEDICAL CENTRE,10011.75,10029.26,1.0017489449896373
N81080,NORTHGATE MEDICAL CENTRE,8727.5,8982.87,1.0292603838441707
N81081,GARDEN LANE MEDICAL CTR.,9744.5,9377.46,0.9623336240956436
N81082,CITY WALLS MEDICAL CENTRE,15489.25,16983.7,1.0964830446922866
N81083,PARKVIEW MEDICAL CENTRE,5096.25,4908.22,0.9631042433161638
N81084,ROPE GREEN MEDICAL CENTRE,20939.25,21429.39,1.023407715176045
N81085,PARK LANE SURGERY,9658.75,9873.29,1.022211983952375
N81086,WILMSLOW HEALTH CENTRE,16292.5,13600.33,0.8347601657204236
N81087,DANEBRIDGE MEDICAL CENTRE,24983.25,25793.42,1.0324285271131657
N81088,PARK GREEN SURGERY,12551.5,12671.27,1.0095422857825758
N81089,GREENBANK SURGERY,8270.75,9270.34,1.120858446936493
N81090,TUDOR SURGERY,5172.5,5362.2,1.036674722087965
N81092,HOPE FARM MEDICAL CENTRE,14283.5,14622.33,1.0237217768754157
N81093,WHITBY HEALTH PARTNERSHIP,16113.0,17144.42,1.064011667597592
N81096,BROOKVALE PRACTICE,8917.5,9944.29,1.115143257639473
N81097,DALLAM LANE MEDICAL CENTRE,4190.5,4636.47,1.1064240544087818
N81100,UPTON VILLAGE SURGERY,7901.75,7755.45,0.9814851140570127
N81101,THE HANDBRIDGE MED.CTR.,7987.5,7858.01,0.9837884194053208
N81102,FOUNTAINS MEDICAL PRACTICE,4106.0,5831.48,1.4202338041889917
N81107,MANCHESTER ROAD SURGERY,3638.75,3842.03,1.0558653383716936
N81108,THE LAKESIDE SURGERY,10817.5,10569.71,0.9770935983360295
N81109,PADGATE MEDICAL CENTRE,6942.25,6860.84,0.9882732543483741
N81111,MEREPARK MEDICAL CENTRE,7300.5,7269.51,0.9957550852681324
N81113,MIDDLEWICH ROAD SURGERY,7283.75,7422.72,1.0190794576969282
N81114,BIRCHWOOD MEDICAL CENTRE,11047.25,11613.17,1.0512272284957795
N81115,LACHE HEALTH CENTRE,7776.75,7406.22,0.9523541325103675
N81117,OLD HALL SURGERY,5764.25,5979.01,1.0372572320770266
N81118,MEADOWSIDE MEDICAL CENTRE,8610.75,8694.58,1.009735505037308
N81119,HOUGH GREEN HEALTH PARK,5137.25,5226.5,1.0173731081804467
N81120,KELSALL MEDICAL CENTRE,5789.75,6199.72,1.070809620449933
N81121,NORTHGATE VILLAGE SURGERY,7094.0,7230.48,1.01923879334649
N81122,WESTBROOK MEDICAL CENTRE,10555.0,9810.09,0.9294258645191852
N81123,WILLOW WOOD SURGERY,7033.25,7251.52,1.0310340169907226
N81125,NESTON MEDICAL CENTRE,7730.25,8886.39,1.149560492868924
N81127,THE WEAVER VALE SURGERY,8410.0,9528.58,1.1330059453032104
N81607,WESTMINSTER SURGERY,3761.75,4101.5,1.0903170067123014
N81614,THE SURGERY,5572.25,6020.38,1.0804217326932568
N81619,OAKS PLACE SURGERY,3924.75,3889.91,0.9911230014650614
N81623,STRETTON MEDICAL CENTRE,9355.25,8859.94,0.9470553967023864
N81624,THE VILLAGE SURGERIES GROUP,8532.75,9628.3,1.128393542527321
N81626,WESTERN AVE MEDICAL CTRE,4494.25,4740.94,1.054890137397786
N81628,THE ERIC MOORE PARTNERSHIP,12748.5,12109.2,0.9498529238733969
N81632,BROKEN CROSS SURGERY,5854.0,5338.09,0.9118705158865733
N81637,COCKHEDGE MEDICAL CENTRE,3023.25,2854.37,0.944139584883817
N81642,WATERS EDGE MEDICAL CENTRE,4652.0,4559.49,0.9801139294926913
N81645,4 SEASONS MEDICAL CENTRE,2365.75,2279.81,0.9636732537250343
N81651,UPTON ROCKS PRIMARY CARE,3441.5,3269.0,0.9498765073369171
N81655,ST WERBURGH'S MEDICAL PRACTICE HOMELESS,397.0,360.26,0.907455919395466
N82001,THE MARGARET THOMPSON MED CENTRE,6180.0,7547.22,1.2212330097087378
N82002,YEW TREE CENTRE,5181.75,5944.6,1.1472186037535583
N82003,DOVECOT HEALTH CENTRE,4215.0,4855.56,1.1519715302491105
N82004,GARSTON FAMILY HEALTH CENTRE,3323.75,3649.66,1.0980549078600976
N82009,GRASSENDALE MEDICAL CENTRE,8646.75,9135.1,1.0564778674068291
N82011,PRIORY MEDICAL CENTRE,10947.5,12873.4,1.1759214432518839
N82014,LANCE LANE MEDICAL CENTRE,6480.75,6438.12,0.9934220576322185
N82018,ELLERGREEN MEDICAL CENTRE,13224.75,14128.97,1.0683733151855421
N82019,LANGBANK MEDICAL CENTRE,5043.75,5752.04,1.1404292441140025
N82022,BEACON HEALTH KENSINGTON,10001.25,11787.15,1.17856767904012
N82024,WEST DERBY MEDICAL CENTRE,12586.5,13425.59,1.066665872164621
N82026,PENNY LANE SURGERY,6334.5,6377.79,1.0068340042623727
N82033,DINGLE PARK PRACTICE,5919.75,7112.59,1.201501752607796
N82034,THE VILLAGE SURGERY,5992.75,7419.07,1.2380075925076133
N82035,MATHER AVENUE SURGERY,8835.25,9586.12,1.0849857106476897
N82036,NETHERLEY HEALTH CENTRE,3451.75,4347.07,1.2593814731657853
N82037,WESTMORELAND GP CENTRE,11792.75,13306.2,1.1283373258993874
N82039,STORRSDALE MEDICAL CENTRE,3970.25,3943.23,0.9931943832252377
N82041,OAK VALE MEDICAL CENTRE,12773.0,12806.63,1.0026328975182024
N82046,SEFTON PARK MEDICAL CENTRE,9869.0,10511.75,1.0651281791468235
N82048,WALTON MEDICAL CENTRE,7129.25,8478.17,1.1892092436090753
N82049,WESTMINSTER MEDICAL CENTRE,6519.25,7661.06,1.1751443801050736
N82050,GATEACRE MEDICAL CENTRE,2503.5,2851.36,1.1389494707409626
N82052,TOWNSEND MEDICAL CENTRE,5971.5,6514.19,1.090880013396969
N82053,AINTREE PARK GROUP PRACTICE,15759.0,16580.3,1.0521162510311568
N82054,ABERCROMBY FAMILY PRACTICE,7396.5,8354.84,1.1295666869465288
N82058,ROCK COURT SURGERY,5631.25,6294.2,1.1177269700332964
N82059,GREENBANK DRIVE SURGERY,6205.0,6462.86,1.0415568090249798
N82062,FULWOOD GREEN MEDICAL CTR,7099.75,8025.03,1.1303257156942146
N82065,EARLE ROAD MEDICAL CENTRE,4086.25,4454.92,1.0902220862649128
N82066,WOOLTON HOUSE MEDICAL CTR,9227.75,10039.82,1.0880030343258107
N82067,BENIM MEDICAL CENTRE,5947.0,6622.11,1.1135211030771817
N82070,THE ELMS MEDICAL CENTRE,9821.0,11834.57,1.2050269829956215
N82073,THE ASH SURGERY,6677.5,7404.44,1.108864095844253
N82074,OLD SWAN HEALTH CENTRE,9239.75,10245.28,1.1088265375145432
N82076,BROWNLOW HEALTH @ PRINCES PARK,10496.75,11955.02,1.1389258580036679
N82077,BOUSFIELD SURGERY - DR SHAH,2727.25,3331.52,1.221567513062609
N82078,BOUSFIELD - ROBERTS,3003.25,3712.83,1.236270706734371
N82079,GREENBANK ROAD SURGERY,6452.75,6367.83,0.9868397194994382
N82081,ISLINGTON HOUSE MEDICAL CENTRE,5844.75,7401.37,1.2663279011078319
N82082,ST. JAMES' HEALTH CENTRE,8313.75,9344.67,1.124001804239964
N82083,JUBILEE MEDICAL CENTRE,10204.0,10928.03,1.070955507644061
N82084,GATEACRE BROW SURGERY,6417.5,7255.92,1.1306458901441372
N82086,ABINGDON FAMILY HEALTH CARE CENTRE,3668.0,4179.6,1.1394765539803708
N82087,GILLMOSS MEDICAL CENTRE,2340.5,2708.22,1.1571117282631915
N82089,PICTON GREEN,3838.75,3801.14,0.9902025398892869
N82090,GREEN LANE MEDICAL CENTRE,10199.5,11291.47,1.1070611304475708
N82091,GP PRACTICE RIVERSIDE (DR JUDE),2363.0,2648.55,1.1208421498095642
N82092,THE VALLEY MEDICAL CENTRE,8514.0,9210.0,1.0817477096546864
N82093,DERBY LANE MEDICAL CENTRE,4265.0,4773.19,1.1191535756154747
N82094,BELLE VALE HEALTH CENTRE,8452.5,9616.94,1.137762792073351
N82095,ALBION SURGERY,4729.0,6072.39,1.2840748572636922
N82097,THE GREY ROAD SURGERY,8777.75,9182.79,1.0461439434934923
N82099,MERE LANE GROUP PRACTICE,8468.75,9762.03,1.1527120295202953
N82101,KIRKDALE MEDICAL CENTRE,2728.25,3555.95,1.3033812883716667
N82103,ANFIELD GROUP PRACTICE,9713.0,10376.13,1.0682724184083188
N82104,STONEYCROFT MEDICAL CENTRE,4162.0,4885.56,1.173849111004325
N82106,THE VILLAGE MEDICAL CTRE,3562.75,3848.34,1.0801599887727178
N82107,BEACON HEALTH MOSSLEY HILL,1810.75,1991.65,1.099903354963413
N82108,RUTHERFORD MEDICAL CENTRE,8285.5,7992.09,0.9645875324361837
N82109,SPEKE HC - DR THAKUR,5491.0,6473.72,1.1789692223638681
N82110,LONG LANE,8063.0,8674.33,1.075819174004713
N82113,FAIRFIELD MEDICAL CENTRE,8623.25,8892.09,1.0311761806743398
N82115,VAUXHALL HEALTH CENTRE,8851.5,11773.96,1.3301655086708466
N82116,HILLFOOT HEALTH,7867.0,8459.54,1.0753196898436508
N82117,BROWNLOW GROUP PRACTICE,58997.75,54890.88,0.9303893792559885
N82617,BROWNLOW AT MARYBONE,10163.75,11224.88,1.1044033944164309
N82633,CALVARY HEALTH CENTRE,3557.5,4602.09,1.2936303583977513
N82641,SANDRINGHAM MEDICAL CENTRE,5693.75,6041.11,1.0610072447859495
N82645,BROWNLOW HEALTH AT KENSINGTON,9043.75,9794.62,1.083026399447132
N82646,DR JUDE'S PRACTICE - RIVERSIDE,9424.75,9376.13,0.9948412424732751
N82648,POULTER ROAD MEDICAL CENTRE,2376.75,2538.28,1.0679625539076472
N82650,SPEKE HC - DR SINGH & DR BICHA,5042.75,5555.38,1.1016568340687125
N82651,STANLEY MEDICAL CENTRE,4222.75,5346.11,1.2660256941566514
N82655,MOSS WAY,2396.0,3096.69,1.292441569282137
N82662,DUNSTAN VILLAGE GROUP PRACTICE,8061.0,8726.11,1.0825096141917876
N82663,HORNSPIT MEDICAL CENTRE,4466.5,4897.49,1.096493899026083
N82664,ROCKY LANE MEDICAL CENTRE,2600.5,2403.31,0.9241722745625841
N82668,WALTON VILLAGE MEDICAL CENTRE,3443.5,3631.34,1.0545491505735445
N82669,GREAT HOMER STREET MEDICAL CENTRE,3430.0,4372.65,1.2748250728862973
N82671,BIGHAM ROAD MEDICAL CENTRE,2635.0,3045.15,1.1556546489563568
N82676,FIR TREE,4134.0,4434.77,1.0727552007740688
N82678,STOPGATE LANE MEDICAL CTR,3303.75,3486.6,1.0553461975028378
N83001,RAINBOW MEDICAL CENTRE,14634.75,16599.1,1.134225046550163
N83002,PATTERDALE LODGE MED CTRE,11877.25,13133.68,1.1057845881832915
N83003,ORMSKIRK HOUSE SURGERY,7267.25,8682.21,1.1947036361759948
N83005,VISTA ROAD SURGERY,8663.0,9986.14,1.152734618492439
N83006,PHOENIX MEDICAL CENTRE,3376.75,3873.0,1.146960835122529
N83007,LINGHOLME HEALTH CENTRE,3065.75,3537.56,1.1538970888037186
N83008,BERRYMEAD FAMILY MED.CTR.,8187.0,9392.59,1.1472566263588617
N83009,WINGATE MEDICAL CENTRE,12085.0,15047.16,1.245110467521721
N83010,RAINHILL VILLAGE SURGERY,6878.75,7960.36,1.157239324005088
N83012,MILL STREET MEDICAL CTR.,10292.5,12150.99,1.1805674034491134
N83013,THE HEALTH CENTRE SURGERY,4754.5,5358.62,1.127062782626985
N83014,DINAS LANE MEDICAL CENTRE,10582.75,11698.61,1.1054414022820156
N83015,BLUEBELL LANE SURGERY,0.0,0.0,
N83017,HALL STREET MEDICAL CENTRE,6047.0,7635.03,1.2626145195964942
N83018,STOCKBRIDGE VILLAGE HC,8788.25,10424.77,1.1862168235996928
N83019,BILLINGE MEDICAL PRACTICE,7475.5,8566.04,1.1458818808106481
N83020,MODALITY ST HELENS,15291.25,17805.2,1.164404479686095
N83021,FOUR ACRE HEALTH CENTRE,7826.0,9248.15,1.181721185790953
N83023,ATLAS MEDICAL PRACTICE,11771.25,14251.51,1.2107048954019326
N83024,PARK HOUSE MEDICAL CENTRE,8025.25,9019.31,1.1238665462135136
N83025,CORNERWAYS MEDICAL CENTRE,14644.0,16943.32,1.1570144769188746
N83026,PARKFIELD SURGERY,2573.25,3176.93,1.234598270669387
N83027,CENTRAL SURGERY,6692.25,7805.43,1.1663386753334082
N83028,ASTON HEALTHCARE LIMITED,21871.75,24314.28,1.1116751060157508
N83030,DR M SUARES' PRACTICE,5401.0,5806.57,1.0750916496945009
N83031,ROSEHEATH SURGERY,2828.75,2911.91,1.029398144056562
N83032,MILLBROOK MEDICAL CENTRE,12167.75,14535.08,1.1945577448583344
N83033,ST. LAURENCE'S MEDICAL CENTRE,5534.5,7045.29,1.2729767820037943
N83035,THE SPINNEY MEDICAL CTR.,7100.0,8166.25,1.150176056338028
N83041,RAINFORD HEALTH CENTRE,4687.75,5687.85,1.2133432883579542
N83043,LONGVIEW MEDICAL CENTRE,3881.25,4634.21,1.1939993558776167
N83045,NEWTON PRACTICE,10025.75,10141.52,1.0115472657905893
N83047,TARBOCK MEDICAL CENTRE,5156.0,5638.95,1.0936675717610551
N83049,KENNETH MACRAE MED CENTRE,4196.5,4984.58,1.1877945907303706
N83050,THE BOWERY MEDICAL CENTRE,4868.0,5382.93,1.105778553820871
N83053,LONGTON MEDICAL CENTRE,8914.0,9725.3,1.0910141350684317
N83054,BETHANY MEDICAL CENTRE,4226.5,4558.96,1.0786608304743879
N83055,TRENTHAM MEDICAL CENTRE,0.0,0.0,
N83601,THE MACMILLAN SURGERY,7661.0,8782.63,1.1464077796632293
N83603,PRESCOT MEDICAL CENTRE,7165.0,7919.97,1.1053691556175855
N83605,HOLLIES MEDICAL CENTRE,6213.5,6220.96,1.001200611571578
N83608,DR MAASSARANI & PARTNERS,15957.5,17145.3,1.0744352185492714
N83609,CEDAR CROSS MEDICAL CENTRE,4684.75,4893.67,1.0445957628475373
N83610,COLBY MEDICAL CENTRE,2307.75,2790.46,1.2091691041057306
N83614,ECCLESTON MEDICAL CENTRE,6098.75,6147.89,1.0080573888091822
N83619,ROBY MEDICAL CENTRE,4646.25,5753.53,1.2383169222491255
N83620,WINDERMERE MEDICAL CENTRE,3642.25,3851.15,1.0573546571487404
N83621,HILLSIDE HOUSE SURGERY,2811.25,3265.73,1.1616647398843931
N83622,PRIMROSE MEDICAL PRACTICE,2583.25,2848.29,1.1025994386915707
N83624,DR RAHIL'S SURGERY,2260.0,2530.45,1.1196681415929202
N83628,NEWTON COMMUNITY HOSPITAL PRACTICE,0.0,0.0,
N83633,NUTGROVE VILLA SURGERY,3808.0,4461.96,1.171733193277311
N83637,NEWHOLME SURGERY,3313.5,3762.08,1.1353795080730344
N84001,42 KINGSWAY,8999.25,9368.1,1.0409867488957414
N84002,AINTREE ROAD MEDICAL CENTRE,2488.25,2674.77,1.0749603134733245
N84003,HIGH PASTURES SURGERY,10167.0,10692.65,1.0517015835546375
N84004,GLOVERS LANE SURGERY,7755.25,8448.93,1.089446503981174
N84005,CUMBERLAND HOUSE SURGERY,12302.0,12968.6,1.0541863111689156
N84006,CHAPEL LANE SURGERY,11609.0,12493.42,1.0761839951761565
N84007,LIVERPOOL RD MEDICAL PRACTICE,6095.25,6568.5,1.0776424264796358
N84008,NORWOOD SURGERY,9861.0,10808.96,1.0961322381097252
N84010,MAGHULL FAMILY SURGERY,5595.5,5620.96,1.0045500848896434
N84011,EASTVIEW SURGERY,6481.5,6806.12,1.0500840854740414
N84012,AINSDALE MEDICAL CENTRE,11420.5,12547.7,1.0986997066678341
N84013,CHRISTIANA HARTLEY MEDICAL PRACTICE,11023.75,11971.27,1.0859526023358659
N84014,AINSDALE VILLAGE SURGERY,3670.5,3768.62,1.0267320528538346
N84015,BOOTLE VILLAGE SURGERY,5880.0,6901.2,1.173673469387755
N84016,MOORE STREET MEDICAL CENTRE,5826.0,6910.18,1.186093374527978
N84017,CHURCHTOWN MEDICAL CENTRE,9106.0,10293.26,1.1303821656050956
N84018,THE VILLAGE SURGERY FORMBY,14635.75,15706.67,1.0731715149548195
N84019,NORTH PARK HEALTH CENTRE,6526.75,7429.8,1.1383613590224844
N84020,BLUNDELLSANDS SURGERY,10301.0,10561.44,1.0252829822347345
N84021,ST MARKS MEDICAL CENTRE (TCG MEDICAL),16196.75,17082.46,1.054684427431429
N84023,BRIDGE ROAD MEDICAL CENTRE,7855.75,8855.03,1.1272036406453871
N84024,GRANGE SURGERY,9361.25,11599.79,1.2391283215382562
N84025,WESTWAY MEDICAL CENTRE,9915.0,10599.39,1.0690257186081693
N84027,ORRELL PARK MEDICAL CENTRE,5565.0,5484.96,0.9856172506738544
N84028,THE STRAND MEDICAL CENTRE,7695.75,8881.3,1.1540525614787382
N84029,FORD MEDICAL PRACTICE,5774.25,6195.23,1.0729064380655495
N84034,PARK STREET SURGERY,7405.5,8502.71,1.1481615015866584
N84035,15 SEFTON ROAD,3724.25,4497.78,1.2077008793716855
N84037,LINCOLN HOUSE SURGERY,858.0,888.05,1.03502331002331
N84038,CONCEPT HOUSE SURGERY,5720.5,6509.24,1.1378795559828685
N84041,KINGSWAY SURGERY,5829.5,5841.45,1.002049918517883
N84605,LITHERLAND PRACTICE,8702.5,8825.13,1.0140913530594655
N84613,THE CORNER SURGERY (DR MULLA),4515.75,5071.28,1.1230205392238277
N84614,THE MARSHSIDE SURGERY,3191.5,3718.43,1.1651041829860567
N84615,RAWSON ROAD MEDICAL CENTRE,3254.5,3546.47,1.0897127054847133
N84617,KEW SURGERY,5155.75,4958.52,0.9617456238180673
N84621,GREAT CROSBY AND THORNTON,6951.0,7009.56,1.008424687095382
N84624,MAGHULL HEALTH CENTRE,0.0,0.0,
N84625,THE FAMILY SURGERY,5435.5,5376.3,0.9891086376598289
N84626,HIGHTOWN VILLAGE SURGERY,1884.5,2227.49,1.1820058370920667
N85002,MARINE LAKE MEDICAL PRACTICE,19148.0,21073.04,1.1005347817004387
N85005,EASTHAM GROUP PRACTICE,11094.0,11654.09,1.0504858482062376
N85006,CIVIC MEDICAL CENTRE,9436.0,10521.81,1.1150710046629928
N85007,MYRTLE GROUP PRACTICE,21613.5,24051.62,1.1128054225368404
N85008,WEST WIRRAL GROUP PRACTICE,13630.0,15130.76,1.1101071166544387
N85009,COMMONFIELD RD SURGERY,0.0,0.0,
