dictionary_file,dictionary_sha256,dictionary_url,first_release_period,last_release_period,MEASURE,MEASURE_DESCRIPTION,MEASURE_TYPE
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,EGFRB3ML45,Patients who have not had an estimated glomerular filtration rate (eGFR) of less than 45ml per minute as their latest eGFR recorded at least 3 months before the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,EUNRESCOAS,Patients who have unresolved COPD and who are also on the asthma register,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,FAMHYPRDEC,Patients who chose not to be referred for a familial hypercholesterolemia assessment in the 12 months up to and including the payment period end date.,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,FLUDEC_DAT,Patient either did not receive a flu vaccination or did not consent to a flu vaccination in the 12 months leading up to and including the payment period end date.,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,FAECIMMDEC,Patients who have chosen not to receive a faecal immunochemical test and who have no subsequent record of a faecal immunochemical test result up to and including the achievement date,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,FITNIDAT,Patients with a faecal immunochemical test not indicated code and who have no subsequent record of a faecal immunochemical test result up to and including the achievement date,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,FLUEXPCON,Patient has flu vaccine expiring contraindication recorded on or after the service start date and up to and including the achievement date.,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,FLUINVITE1,"Patient has not responded to at least two flu vaccination invitations using their preferred method of communication, made at least 7 days apart, in the flu season.",PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,GICANREF,Patients with no fast-track referral for suspected lower gastrointestinal cancer between the quality service start date up to and including the achievement date,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,HFB3M_DAT,Patients who have not had a heart failure diagnosis code recorded at least 3 months before the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,HFRESLAT,Patients who have a heart failure resolve code recorded up to and including the achievement date and the heart failure resolve code is on or after their latest heart failure code recorded at least 3 months before the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,HLTHAPDEC,Patient chose not to receive a learning disability health action plan in the 12 months leading up to and including the payment period end date.,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,HLTHCHKDEC,Patient chose not to receive a learning disability health check in the 12 months leading up to and including the PPED,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,HOMECONF18,"Patient is less than 18 years of age at the quality service end date, and doesn’t currently live in a nursing home or residential home and doesn’t have an acute confusion diagnosis.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,HOMETMP_18,"Patient is less than 18 years of age at the quality service end date, and doesn’t currently live in a nursing home, residential home and isn't a temporary resident.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,HYPLATUNR,Patients who have an unresolved diagnosis of hypertension,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,L12MNODOAC,Patients with no direct-acting oral anti-coagulant (DOAC) prescription in the 12 months from the quality service start date up to and including the achievement date,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,LATNURSPER,"Patients whose latest housing status was not recorded as a permanent resident in a residential or nursing home, up to and including the achievement date.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,LD_DAT,Patient does not have a diagnosis of learning disabilities up to and including the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,LIPIDTHER,"Patient's who received a lipid lowering therapy prescription in the 6 months leading up to and including the quality service start date where lipid lowering therapy includes: Stains, ezetimibe, bempedoic acid, inclisiran, PCSK9 inhibitors, and icosapent ethyl",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,MEDRVWDEC,Patient chose not to receive a structured medication review in the 12 months leading up to and including the payment period end date.,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,MH_MHREM,"Patient does not have an unresolved diagnosis of psychosis, schizophrenia or bipolar affective disorder.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,MILDINTAST,Patients who have a diagnosis of mild asthma which has not been superseded by a more severe asthma diagnosis and have an ‘inhaled corticosteroid not indicated’ code recorded in the 12 months leading up to and including the payment period end date and also have have been prescribed less than 3 SABA prescriptions in the 12 months up to and including the achievement date if 18 years and over or have been prescribed less than 4 SABA prescriptions in the 12 months up to and including the achievement date if under 18 years.,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,N_AT_RISK,"Patient does not have at least one of the following conditions in their record: CRD, Unresolved Asthma, CHD, CKD, Diabetes, unresolved perstisting immunosuppression diagnosis, expiring immunosuppression diagnosis, immunosuppressive procedure, immunosuppressive drug treatment, CLD, CND, High BMI aged 16 years or over, BMI value of 40 or more, LD, splenic dysfunction or care home residency.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NATRISKU18,"Patient is less than 65 years at the quality service end date OR patient is less than 18 years or greater than 65 years at the quality service end date AND does not have at least one of the following conditions: CRD, Unresolved Asthma, CHD, CKD, Diabetes, unresolved perstisting immunosuppression diagnosis, expiring immunosuppression diagnosis, immunosuppressive procedure, immunosuppressive drug treatment, CLD, CND, High BMI aged 16 years or over, BMI value of 40 or more, LD, splenic dysfunction or care home residency.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NOACELOOP,Patient not on long-term prescription for either angiotensin converting enzyme (ACE) inhibitor or loop diuretic medication,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NOAMIO12M,Patient has no amiodarone prescription in either the 6-12 months prior to the achievement date and/or no amiodarone prescription in the 6 months up to and including the achievement date,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NOANTIPLT,Patients who have not been prescribed an antiplatelet in the 3 months up to and including the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NOASPLAT3M,Patients who have not been prescribed an aspirin and another antiplatelet within 28 days of each other in the 3 months up to and including the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NOBP_DAT,Patient has not had blood pressure recorded between quality service start date up to and including achievement date,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NOCHOL2930,Patients with no total cholesterol reading of greater than 7.5 mmol/L recorded whilst aged 29 years or younger and no total cholesterol reading of greater than 9.0 mmol/L recorded whilst aged 30 years or older,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NOCOAGPLAT,Patients who have not been prescribed an oral anticoagulant and an antiplatelet (including aspirin) within 28 days of each other in the 3 months up to and including the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NOCVDDIAG,"Patients without a diagnosis of stroke, TIA, coronary heart disease or peripheral arterial disease recorded up to and including the achievement date.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NOIRREGPLS,Patient with no irregular pulse code between quality service start date up to and including achievement date,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NOLIT3M6M,Patient has no lithium prescription in either the 3-6 months prior to the achievement date and/or no lithium prescription in the 3 months up to and including the achievement date,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NOMEDERR1,Patients who have not had a specified medication error on or after the quality of service start date and upto and including the achievement date,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NOMETH3M6M,Patient has no methotrexate prescription in either the 3-6 months prior to the achievement date and/or no methotrexate prescription in the 3 months up to and including the achievement date,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NONSAID3M,Patients who have not been prescribed an oral non-steroidal anti-Inflammatory drug (NSAID) in the 3 months up to and including the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NOPQSACSAL,Patients with no oral anticoagulant prescription in the 3 months prior to the quality service start date and no anti-platelet prescription in the 3 months prior to the quality service start date,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NOPQSNSDAC,Patients with no non-steroidal anti-inflammatory drug prescription in the 3 months prior to the quality service start date and/or no oral anticoagulant prescription in the 3 months prior to the quality service start date,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NOPQSSAL,Patients with no aspirin prescription in the 3 months prior to the quality service start date and/or no non-aspirin anti-platelet prescription in the 3 months prior to the quality service start date,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,NURSHOME,"Patients whose latest housing status was not recorded as a permanent resident in a residential or nursing home or temporary resident in a care home, up to and including the achievement date.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,P_AGE18_64,Patient age is less than 18 years or greater than 65 years at the quality service end date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,P_AGE2_4,Patient age is less than 2 years or greater than 4 years the day before the flu service started (31 August),Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,P_AGE25_84,"Patients who are not aged between 25 and 84 years inclusive, at the quality service end date.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,PALCARDAT2,"Patients who have a palliative care code recorded on or after 1 April 2008 and who have not been subsequently identified as no longer requiring palliative care, up to and including the achievement date.",PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,PALCARE,Patients who have a palliative care code recorded between 1 April 2008 and up to and including the achievement date and have not been subsequently identified as no longer requiring palliative care.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,PAT_AGEU14,Patient age is less than 14 years at the quality service end date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,PAT_AGEU16,Patient age is less than 16 years at the quality service end date,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,PAT_AGEU18,Patient age is less than 18 years at the quality service end date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,PAT_AGEU45,Patient age is under 45 years,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,PAT_AGEU65,Patients aged under 65 years on the quality service end date,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,PAT_AGEU75,Patient age is less than 75 years at the quality service end date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,PAT_ETHWNS,Patient from white ethnic grouping or has no ethnicity stated,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,PCSPDEC,"Patient chose not to receive a personalised care and support plan, in the 12 months leading up to and including the payment period end date.",PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,PEPULCB3M,Patients who have not had a upper gastrointestinal (GI) bleed code or a peptic ulceration code recorded at least 3 months before the achievement date.,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,PRELAT6M,"Patients whose first “high” blood pressure reading from 1 April 2020 to the day before the quality of service start date, was in the 6 months up to the quality of service start date and received clinically appropriate follow-up prior to the quality service start date.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,QRISKVAL10,"Patients whose latest QRISK2 or QRISK3 score was under 10%, recorded at any point leading up to the achievement date.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,QRISKVAL20,"Patients whose latest QRISK2 or QRISK3 score was 20% or under, recorded at any point leading up to the achievement date.",Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,REGL3M_DAT,Patients registered within 3 months of end of payment period,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,SEVFRAIL2,Patients whose latest frailty diagnosis is not severe frailty or who have no frailty diagnosis and have a Canadian Study of Health and Aging Clinical Frailty Scale that is not 7 or 8,Exclusion
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,SMOKORDEC,Patient has a smoking status or declined to provide their smoking status,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,SOCPRESDEC,Patients who chose not to accept a referral to a social prescribing service up to and including the achievement date,PCA
31bea1e4b0__NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,961872f067d3491195a13402942a0c2d65054005593f70cd547a1ce6aa5a33af,https://files.digital.nhs.uk/A3/AED51A/NCDes_Data_Dictionary_23_24_phase_2_v1.0.xlsx,202306,202306,STATDECAW,Patients who chose not to receive a statin prescription anywhere in the patient record.,PCA
