gp_code,year,list_size
Y02517,2025,17326
Y02519,2025,9952
Y02520,2025,5445
Y02521,2025,10342
Y02526,2025,88
Y02567,2025,6510
Y02571,2025,8415
Y02575,2025,22225
Y02578,2025,12269
Y02586,2025,5354
Y02589,2025,10458
Y02594,2025,2949
Y02605,2025,3730
Y02606,2025,6105
Y02611,2025,16117
Y02622,2025,15900
Y02625,2025,1223
Y02626,2025,4676
Y02627,2025,12070
Y02633,2025,5872
Y02636,2025,6848
Y02639,2025,9806
Y02645,2025,12
Y02646,2025,10539
Y02653,2025,4337
Y02657,2025,8314
Y02663,2025,4414
Y02669,2025,5108
Y02671,2025,18421
Y02672,2025,13468
Y02674,2025,618
Y02676,2025,9516
Y02684,2025,3794
Y02686,2025,8863
Y02692,2025,16094
Y02701,2025,8636
Y02707,2025,6802
Y02713,2025,4654
Y02718,2025,4377
Y02720,2025,4475
Y02721,2025,4955
Y02736,2025,7159
Y02747,2025,18735
Y02751,2025,11245
Y02753,2025,5869
Y02755,2025,10047
Y02757,2025,13550
Y02767,2025,6560
Y02769,2025,8261
Y02787,2025,7212
Y02790,2025,7512
Y02794,2025,12546
Y02795,2025,5090
Y02807,2025,12907
Y02811,2025,12173
Y02827,2025,5081
Y02842,2025,8534
Y02847,2025,10035
Y02849,2025,15353
Y02867,2025,4777
Y02873,2025,71
Y02875,2025,4869
Y02885,2025,4084
Y02886,2025,4527
Y02890,2025,6883
Y02893,2025,22161
Y02900,2025,22165
Y02906,2025,9914
Y02928,2025,23236
Y02933,2025,8547
Y02936,2025,3551
Y02946,2025,8641
Y02960,2025,6438
Y02973,2025,9063
Y02974,2025,12649
Y02986,2025,5202
Y02987,2025,32750
Y03023,2025,33149
Y03035,2025,21760
Y03049,2025,17188
Y03052,2025,14744
Y03063,2025,8187
Y03079,2025,16015
Y03103,2025,309
Y03124,2025,5698
Y03135,2025,9233
Y03222,2025,6608
Y03303,2025,19
Y03366,2025,5621
Y03402,2025,19479
Y03441,2025,9525
Y03528,2025,18
Y03584,2025,107
Y03595,2025,6933
Y03597,2025,7350
Y03602,2025,6057
Y03663,2025,9618
Y03664,2025,8693
Y03671,2025,1
Y03755,2025,13930
Y04225,2025,1187
Y04266,2025,4010
Y04273,2025,20262
Y04543,2025,42
Y04662,2025,5892
Y04664,2025,4444
Y04809,2025,2419
Y04882,2025,3215
Y04884,2025,3299
Y04925,2025,8134
Y04957,2025,32784
Y04965,2025,22284
Y04969,2025,4941
Y04977,2025,5588
Y04995,2025,19047
Y05023,2025,5007
Y05080,2025,3067
Y05167,2025,13281
Y05212,2025,5978
Y05248,2025,3350
Y05286,2025,17278
Y05291,2025,45
Y05317,2025,7332
Y05318,2025,5798
Y05330,2025,4838
Y05346,2025,3594
Y05349,2025,5596
Y05363,2025,3116
Y05364,2025,3545
Y05369,2025,6583
Y05412,2025,5
Y05622,2025,5267
Y05690,2025,7146
Y05733,2025,6642
Y05750,2025,119
Y05788,2025,574
Y05826,2025,6410
Y05857,2025,139
Y06007,2025,8663
Y06095,2025,21
Y06113,2025,459
Y06218,2025,9759
Y06275,2025,6207
Y06345,2025,1446
Y06356,2025,9622
Y06378,2025,6945
Y06389,2025,1036
Y06443,2025,12804
Y06499,2025,252
Y06545,2025,203
Y06592,2025,203
Y06620,2025,7
Y06659,2025,3425
Y06792,2025,7482
Y06810,2025,14819
Y06826,2025,3
Y07014,2025,14094
Y07016,2025,16
Y07020,2025,520
Y07025,2025,8220
Y07040,2025,117
Y07057,2025,12169
Y07059,2025,19234
Y07060,2025,24881
Y07275,2025,2881
Y07377,2025,166
Y07697,2025,70
Y07819,2025,51
Y08082,2025,8
Y08186,2025,30
Y08371,2025,2911
Y08402,2025,35
Y08411,2025,300
A81001,2026,3747
A81002,2026,18654
A81004,2026,11437
A81005,2026,7571
A81006,2026,14584
A81007,2026,10436
A81009,2026,7898
A81011,2026,12043
A81012,2026,5623
A81013,2026,7845
A81014,2026,4097
A81016,2026,12684
A81017,2026,18213
A81018,2026,10079
A81019,2026,8843
A81020,2026,7823
A81021,2026,26468
A81022,2026,9343
A81023,2026,7925
A81025,2026,4057
A81026,2026,20449
A81027,2026,14232
A81029,2026,6730
A81030,2026,17108
A81031,2026,13579
A81032,2026,11670
A81034,2026,20836
A81035,2026,9452
A81036,2026,15995
A81037,2026,6020
A81038,2026,3680
A81039,2026,13181
A81040,2026,8509
A81041,2026,9379
A81042,2026,15857
A81044,2026,19482
A81045,2026,6266
A81046,2026,12133
A81048,2026,7153
A81049,2026,6334
A81051,2026,7253
A81052,2026,10166
A81053,2026,5793
A81054,2026,8419
A81056,2026,2429
A81057,2026,10093
A81058,2026,9199
A81060,2026,6249
A81063,2026,5330
A81064,2026,7772
A81066,2026,5560
A81067,2026,10525
A81070,2026,6169
A81602,2026,2254
A81608,2026,18548
A81610,2026,7677
A81611,2026,9766
A81612,2026,4145
A81618,2026,9895
A81621,2026,2869
A81622,2026,5600
A81629,2026,10916
A81631,2026,7477
A82003,2026,11913
A82004,2026,2207
A82005,2026,5691
A82006,2026,5136
A82007,2026,11469
A82008,2026,12010
A82009,2026,9133
A82010,2026,6696
A82012,2026,16717
A82013,2026,6435
A82014,2026,4192
A82015,2026,13270
A82016,2026,41027
A82018,2026,13726
A82020,2026,15080
A82021,2026,17788
A82022,2026,5202
A82023,2026,6603
A82024,2026,5941
A82025,2026,11827
A82026,2026,17128
A82027,2026,10013
A82028,2026,8346
A82029,2026,3532
A82030,2026,6508
A82031,2026,3318
A82032,2026,13908
A82033,2026,7896
A82035,2026,14313
A82036,2026,11686
A82037,2026,4437
A82038,2026,4629
A82039,2026,8755
A82041,2026,13747
A82044,2026,22987
A82045,2026,9243
A82046,2026,4669
A82047,2026,33366
A82053,2026,7446
A82055,2026,7377
A82062,2026,6497
A82064,2026,6370
A82068,2026,4754
A82070,2026,6626
A82071,2026,4139
A82072,2026,7317
A82075,2026,7662
A82608,2026,4657
A82613,2026,1004
A82617,2026,2814
A82620,2026,1015
A82629,2026,2916
A82631,2026,3771
A82646,2026,3858
A82647,2026,3325
A82650,2026,3008
A82651,2026,5006
A82654,2026,7943
A83001,2026,15941
A83003,2026,9174
A83005,2026,12234
A83006,2026,8689
A83007,2026,10235
A83008,2026,5381
A83009,2026,7564
A83010,2026,13157
A83011,2026,33668
A83012,2026,15505
A83013,2026,13309
A83014,2026,6357
A83015,2026,9703
A83016,2026,10804
A83018,2026,16523
A83020,2026,13554
A83021,2026,16088
A83022,2026,26646
A83023,2026,12566
A83024,2026,5521
A83025,2026,13603
A83026,2026,10692
A83027,2026,7655
A83028,2026,9271
A83029,2026,5300
A83030,2026,14338
A83031,2026,11838
A83032,2026,2631
A83033,2026,10328
A83034,2026,11651
A83035,2026,7163
A83036,2026,10200
A83037,2026,12887
A83038,2026,6249
A83040,2026,12271
A83041,2026,7346
A83043,2026,2710
A83044,2026,8365
A83045,2026,14891
A83046,2026,11026
A83047,2026,14756
A83048,2026,6306
A83049,2026,16723
A83050,2026,12561
A83051,2026,11527
A83052,2026,8558
A83054,2026,17110
A83055,2026,5106
A83057,2026,18123
A83060,2026,2858
A83061,2026,3726
A83066,2026,13102
A83070,2026,5920
A83071,2026,4666
A83072,2026,4041
A83073,2026,5283
A83074,2026,11844
A83075,2026,8298
A83610,2026,3575
A83616,2026,8805
A83617,2026,2709
A83618,2026,7614
A83619,2026,3410
A83622,2026,1772
A83626,2026,2321
A83627,2026,6591
A83634,2026,2817
A83635,2026,4603
A83636,2026,5736
A83637,2026,4090
A83641,2026,4826
A83644,2026,3587
A84002,2026,6303
A84005,2026,12927
A84006,2026,18899
A84007,2026,10939
A84008,2026,4512
A84009,2026,26848
A84011,2026,8717
A84013,2026,6301
A84014,2026,14145
A84016,2026,6779
A84018,2026,7350
A84020,2026,8123
A84022,2026,12385
A84024,2026,10405
A84025,2026,5541
A84026,2026,9201
A84027,2026,3434
A84028,2026,20075
A84029,2026,4772
A84030,2026,11955
A84031,2026,11182
A84033,2026,5912
A84034,2026,5614
A84035,2026,5952
A84036,2026,49171
A84037,2026,5995
A84038,2026,9363
A84039,2026,7282
A84040,2026,3312
A84042,2026,2194
A84044,2026,7065
A84045,2026,5242
A84047,2026,5419
A84604,2026,4936
A84614,2026,2213
A84619,2026,4374
A85001,2026,7364
A85002,2026,3696
A85004,2026,9911
A85005,2026,17980
A85006,2026,14556
A85007,2026,8828
A85008,2026,15244
A85009,2026,6506
A85010,2026,11529
A85011,2026,7058
A85013,2026,3717
A85014,2026,19989
A85016,2026,12311
A85017,2026,8674
A85018,2026,4736
A85019,2026,10457
A85020,2026,15626
A85021,2026,4260
A85024,2026,2560
A85026,2026,5824
A85611,2026,5720
A85614,2026,8381
A85616,2026,5101
A85617,2026,3949
A86003,2026,42027
A86004,2026,13988
A86005,2026,5958
A86006,2026,5728
A86008,2026,13162
A86010,2026,10733
A86011,2026,10747
A86012,2026,12360
A86013,2026,7521
A86016,2026,9389
A86017,2026,11808
A86018,2026,13087
A86020,2026,27292
A86021,2026,9993
A86022,2026,8515
A86023,2026,10417
A86024,2026,6902
A86025,2026,13692
A86026,2026,7729
A86027,2026,21786
A86028,2026,8012
A86029,2026,20154
A86030,2026,10478
A86031,2026,10866
A86033,2026,7996
A86037,2026,8507
A86038,2026,6299
A86040,2026,6603
A86041,2026,6697
A86601,2026,8989
A87002,2026,21429
A87004,2026,24391
A87005,2026,13744
A87007,2026,17668
A87008,2026,9263
A87009,2026,15424
A87011,2026,6204
A87012,2026,7373
A87013,2026,9316
A87016,2026,12897
A87017,2026,6914
A87020,2026,13312
A87022,2026,9641
A87029,2026,21282
A87030,2026,6289
A87612,2026,6570
A87615,2026,5606
A88001,2026,3672
A88002,2026,16508
A88003,2026,22619
A88004,2026,8962
A88005,2026,4460
A88006,2026,7742
A88008,2026,6306
A88009,2026,5853
A88010,2026,3652
A88012,2026,6039
A88013,2026,19395
A88014,2026,2803
A88015,2026,7369
A88016,2026,8381
A88022,2026,11150
A88023,2026,5291
A88025,2026,4270
A88601,2026,4489
A88608,2026,6012
A88613,2026,4136
A89001,2026,13654
A89002,2026,6766
A89004,2026,11914
A89005,2026,5854
A89006,2026,7936
A89007,2026,10004
A89008,2026,5426
A89009,2026,9893
A89010,2026,12097
A89011,2026,4879
A89012,2026,11699
A89013,2026,5568
A89015,2026,9171
A89016,2026,9254
A89017,2026,14242
A89018,2026,5157
A89019,2026,14665
A89020,2026,8505
A89021,2026,8529
A89022,2026,5227
A89023,2026,8400
A89024,2026,8019
A89025,2026,9840
A89026,2026,7151
A89027,2026,6344
A89028,2026,7545
A89030,2026,6596
A89031,2026,7457
A89032,2026,9197
A89034,2026,4100
A89035,2026,10902
A89036,2026,2337
A89040,2026,4488
A89041,2026,8091
A89614,2026,4534
A89616,2026,2966
A89617,2026,3549
A89623,2026,3096
B81003,2026,12731
B81004,2026,12459
B81005,2026,16875
B81006,2026,11472
B81007,2026,9962
B81008,2026,38068
B81009,2026,8531
B81011,2026,10612
B81012,2026,3214
B81013,2026,8961
B81015,2026,17096
B81016,2026,10129
B81017,2026,16083
B81018,2026,9275
B81020,2026,8699
B81022,2026,12705
B81024,2026,11444
B81025,2026,33603
B81026,2026,20271
B81027,2026,7847
B81029,2026,11930
B81030,2026,24860
B81031,2026,21135
B81032,2026,5901
B81034,2026,11495
B81035,2026,6909
B81036,2026,19134
B81037,2026,14619
B81038,2026,8154
B81039,2026,34768
B81040,2026,16017
B81041,2026,6189
B81042,2026,13679
B81043,2026,14970
B81045,2026,12354
B81046,2026,8983
B81047,2026,7606
B81048,2026,55985
B81051,2026,11018
B81054,2026,8123
B81061,2026,48709
B81063,2026,7368
B81064,2026,10911
B81068,2026,17573
B81069,2026,30466
B81074,2026,11386
B81075,2026,4042
B81082,2026,6755
B81085,2026,38793
B81087,2026,7845
B81088,2026,8298
B81090,2026,4808
B81091,2026,5189
B81092,2026,12521
B81097,2026,2500
B81099,2026,10664
B81100,2026,4231
B81101,2026,23976
B81104,2026,7420
B81108,2026,4441
B81109,2026,22438
B81112,2026,21393
B81113,2026,10069
B81118,2026,7714
B81119,2026,6355
B81606,2026,4303
B81616,2026,2847
B81617,2026,16209
B81619,2026,2429
B81628,2026,2868
B81631,2026,4697
B81635,2026,3726
B81642,2026,4351
B81645,2026,2011
B81647,2026,3097
B81648,2026,1626
B81653,2026,7444
B81655,2026,3260
B81656,2026,6836
B81663,2026,2930
B81665,2026,2353
B81666,2026,2715
B81697,2026,2998
B82002,2026,8078
B82004,2026,11054
B82005,2026,57743
B82007,2026,9560
B82008,2026,8774
B82010,2026,7648
B82011,2026,5822
B82012,2026,15746
B82013,2026,20494
B82014,2026,6773
B82016,2026,15707
B82017,2026,13298
B82018,2026,6865
B82019,2026,4365
B82021,2026,10034
B82022,2026,5676
B82023,2026,6072
B82024,2026,8782
B82025,2026,21029
B82026,2026,31746
B82027,2026,13991
B82029,2026,3233
B82030,2026,5869
B82031,2026,11237
B82032,2026,12377
B82033,2026,10852
B82034,2026,6319
B82035,2026,3643
B82036,2026,7743
B82037,2026,8781
B82038,2026,24177
B82041,2026,15828
B82042,2026,8592
B82044,2026,9499
B82045,2026,4114
B82046,2026,3069
B82047,2026,16452
B82049,2026,8206
B82050,2026,21825
B82053,2026,15616
B82054,2026,16651
B82057,2026,7590
B82059,2026,11403
B82060,2026,12927
B82061,2026,7432
B82063,2026,9746
B82064,2026,3620
B82066,2026,10231
B82067,2026,8766
B82068,2026,3603
B82069,2026,7644
B82071,2026,7347
B82072,2026,5074
B82073,2026,10863
B82074,2026,18698
B82075,2026,9434
B82077,2026,6179
B82078,2026,6131
B82079,2026,3768
B82080,2026,18770
B82081,2026,7245
B82083,2026,44012
B82086,2026,5109
B82088,2026,10644
B82097,2026,11276
B82098,2026,27357
B82100,2026,8731
B82101,2026,5294
B82104,2026,8310
B82105,2026,9411
B82106,2026,4789
B82609,2026,4176
B82619,2026,1853
B82622,2026,1561
B82628,2026,4539
B83002,2026,5692
B83005,2026,6802
B83008,2026,19928
B83009,2026,15897
B83010,2026,10047
B83012,2026,11125
B83014,2026,13774
B83015,2026,8899
B83016,2026,8811
B83018,2026,12510
B83019,2026,7286
B83020,2026,18274
B83022,2026,10090
B83025,2026,4468
B83026,2026,5903
B83028,2026,10788
B83029,2026,10241
B83031,2026,3926
B83032,2026,4439
B83033,2026,86403
B83034,2026,6906
B83035,2026,15839
B83037,2026,10020
B83038,2026,18685
B83039,2026,24272
B83041,2026,14405
B83042,2026,9156
B83045,2026,12321
B83051,2026,9287
B83052,2026,23446
B83054,2026,2
B83055,2026,31563
B83056,2026,8642
B83058,2026,8770
B83062,2026,9156
B83063,2026,25127
B83064,2026,11552
B83067,2026,7825
B83604,2026,4755
B83611,2026,11871
B83614,2026,9764
B83620,2026,3502
B83622,2026,4324
B83624,2026,16967
B83626,2026,6446
B83627,2026,3425
B83628,2026,10012
B83629,2026,3149
B83641,2026,11089
B83642,2026,4725
B83653,2026,7846
B83657,2026,5533
B83659,2026,4031
B83660,2026,5763
B83661,2026,2942
B84001,2026,10148
B84003,2026,7707
B84004,2026,18587
B84006,2026,15910
B84007,2026,10591
B84008,2026,16481
B84009,2026,11558
B84010,2026,10026
B84011,2026,10949
B84012,2026,28467
B84013,2026,9339
B84014,2026,5616
B84016,2026,11330
B84019,2026,17087
B84021,2026,8647
B84612,2026,9011
B84613,2026,10769
B84618,2026,7896
B84623,2026,5148
B85001,2026,6694
B85002,2026,4606
B85004,2026,6140
B85005,2026,6705
B85006,2026,15371
B85008,2026,6205
B85009,2026,8629
B85010,2026,7153
B85012,2026,10732
B85014,2026,9305
B85015,2026,8406
B85016,2026,10701
B85018,2026,9461
B85019,2026,17274
B85020,2026,6650
B85021,2026,9028
B85022,2026,7968
B85023,2026,6283
B85024,2026,9268
B85025,2026,12324
B85026,2026,8012
B85027,2026,10248
B85028,2026,17459
B85030,2026,9501
B85031,2026,6968
B85032,2026,5924
B85033,2026,5793
B85036,2026,8601
B85037,2026,5730
B85038,2026,5853
B85041,2026,15824
B85042,2026,9022
B85044,2026,2891
B85048,2026,4431
B85051,2026,6936
B85054,2026,10386
B85055,2026,13041
B85058,2026,3050
B85059,2026,8570
B85060,2026,2346
B85061,2026,9643
B85062,2026,13860
B85606,2026,4556
B85610,2026,10933
B85611,2026,3648
B85612,2026,4821
B85614,2026,6896
B85619,2026,3201
B85620,2026,2993
B85623,2026,3415
B85634,2026,3614
B85636,2026,4431
B85640,2026,3594
B85641,2026,4162
B85645,2026,2470
B85646,2026,6242
B85650,2026,4889
B85652,2026,7659
B85655,2026,2752
B85659,2026,1689
B85660,2026,6687
B86002,2026,14696
B86003,2026,16800
B86004,2026,8584
B86005,2026,5565
B86006,2026,15145
B86007,2026,9341
B86008,2026,19110
B86009,2026,7654
B86010,2026,10010
B86011,2026,9625
B86012,2026,19501
B86013,2026,19907
B86014,2026,13432
B86015,2026,13997
B86016,2026,18331
B86017,2026,16967
B86018,2026,7323
B86019,2026,20362
B86020,2026,11170
B86022,2026,14107
B86024,2026,9625
B86025,2026,10993
B86028,2026,5191
B86029,2026,5743
B86030,2026,10681
B86032,2026,18724
B86033,2026,11903
B86034,2026,6829
B86035,2026,9366
B86036,2026,11013
B86038,2026,10642
B86039,2026,9623
B86041,2026,7820
B86042,2026,15794
B86043,2026,10292
B86044,2026,28351
B86048,2026,14565
B86049,2026,10042
B86050,2026,20423
B86051,2026,15026
B86052,2026,12124
B86054,2026,6205
B86055,2026,6220
B86057,2026,19879
B86059,2026,16302
B86060,2026,10952
B86061,2026,5063
B86062,2026,8249
B86064,2026,17101
B86066,2026,14447
B86067,2026,16822
B86068,2026,7838
B86069,2026,13759
B86070,2026,4525
B86071,2026,8386
B86075,2026,14078
B86081,2026,14270
B86086,2026,7213
B86089,2026,6009
B86092,2026,6789
B86093,2026,5751
B86094,2026,4869
B86096,2026,5618
B86100,2026,7491
B86101,2026,3520
B86103,2026,4788
B86104,2026,17407
B86106,2026,7660
B86108,2026,6693
B86109,2026,7817
B86110,2026,41105
B86623,2026,4991
B86642,2026,2805
B86643,2026,3822
B86648,2026,2446
B86655,2026,2238
B86658,2026,11429
B86666,2026,5708
B86667,2026,7985
B86669,2026,3056
B86672,2026,6912
B86673,2026,7066
B86675,2026,5173
B86678,2026,2992
B87001,2026,9876
B87002,2026,10504
B87003,2026,11035
B87004,2026,11665
B87005,2026,11614
B87006,2026,10606
B87007,2026,16265
B87008,2026,13297
B87009,2026,6267
B87011,2026,13162
B87012,2026,9889
B87013,2026,14511
B87015,2026,7264
B87016,2026,24467
B87017,2026,27134
B87018,2026,11732
B87019,2026,7361
B87020,2026,13862
B87021,2026,12861
B87022,2026,8980
B87025,2026,8490
B87026,2026,14498
B87027,2026,13939
B87028,2026,11006
B87030,2026,29846
B87031,2026,22222
B87032,2026,8148
B87033,2026,5745
B87036,2026,4316
B87039,2026,14654
B87042,2026,5521
B87044,2026,2411
B87602,2026,3714
B87604,2026,2925
C81001,2026,11479
C81002,2026,12288
C81003,2026,10074
C81004,2026,10437
C81005,2026,16854
C81006,2026,28742
C81007,2026,11796
C81008,2026,9714
C81009,2026,21234
C81010,2026,13786
C81012,2026,15728
C81013,2026,4689
C81014,2026,11824
C81015,2026,12426
C81016,2026,8463
C81017,2026,8939
C81018,2026,9179
C81020,2026,11193
C81021,2026,14969
C81022,2026,4081
C81023,2026,7893
C81025,2026,10382
C81026,2026,6634
C81027,2026,8425
C81029,2026,17233
C81030,2026,9244
C81031,2026,9697
C81032,2026,13739
C81033,2026,15986
C81034,2026,16645
C81035,2026,12465
C81036,2026,4686
C81037,2026,10829
C81038,2026,12539
C81039,2026,3588
C81040,2026,8448
C81041,2026,11963
C81042,2026,13017
C81044,2026,8521
C81045,2026,13089
C81046,2026,4649
C81047,2026,12830
C81048,2026,11055
C81049,2026,9745
C81050,2026,9621
C81051,2026,26446
C81052,2026,7018
C81053,2026,10946
C81054,2026,35538
C81055,2026,5039
C81056,2026,6753
C81057,2026,10660
C81058,2026,8916
C81059,2026,6028
C81060,2026,10904
C81061,2026,17567
C81062,2026,8791
C81063,2026,9497
C81064,2026,12820
C81065,2026,8974
C81066,2026,12021
C81067,2026,9934
C81068,2026,12173
C81069,2026,13649
C81070,2026,3798
C81071,2026,11952
C81072,2026,28815
C81073,2026,12870
C81075,2026,5242
C81080,2026,8073
C81081,2026,20128
C81082,2026,3501
C81083,2026,16869
C81084,2026,20331
C81086,2026,8013
C81089,2026,6075
C81091,2026,8474
C81092,2026,5665
C81094,2026,8195
C81095,2026,4849
C81096,2026,5720
C81097,2026,5752
C81099,2026,10510
C81101,2026,8325
C81106,2026,7457
C81108,2026,15478
C81110,2026,12222
C81113,2026,6509
C81114,2026,14148
C81115,2026,4951
C81118,2026,8443
C81604,2026,5088
C81611,2026,9789
C81615,2026,2329
C81616,2026,5385
C81634,2026,4638
C81638,2026,4050
C81640,2026,3644
C81647,2026,4079
C81649,2026,8075
C81652,2026,4901
C81653,2026,4523
C81655,2026,3727
C81658,2026,8094
C81662,2026,8565
C82001,2026,25822
C82002,2026,10896
C82003,2026,11557
C82005,2026,10860
C82007,2026,10699
C82008,2026,8350
C82009,2026,29464
C82010,2026,14977
C82011,2026,12621
C82012,2026,12123
C82013,2026,13428
C82014,2026,18129
C82016,2026,11014
C82017,2026,15999
C82018,2026,14011
C82019,2026,5850
C82020,2026,20119
C82021,2026,7210
C82022,2026,7334
C82024,2026,19948
C82025,2026,10730
C82026,2026,8242
C82027,2026,7450
C82028,2026,7327
C82030,2026,6862
C82031,2026,14919
C82032,2026,7352
C82033,2026,11493
C82034,2026,9656
C82035,2026,7891
C82037,2026,10309
C82038,2026,37324
C82039,2026,11056
C82040,2026,9220
C82041,2026,13127
C82042,2026,12848
C82043,2026,10927
C82044,2026,9443
C82045,2026,8654
C82046,2026,17148
C82047,2026,10639
C82048,2026,5372
C82050,2026,13930
C82051,2026,11926
C82052,2026,3713
C82053,2026,10984
C82054,2026,12516
C82055,2026,14368
C82056,2026,14058
C82059,2026,1888
C82060,2026,4105
C82061,2026,15579
C82062,2026,9027
C82063,2026,12122
C82064,2026,12281
C82066,2026,17571
C82067,2026,8703
C82068,2026,12364
C82070,2026,10232
C82071,2026,14385
C82072,2026,8762
C82073,2026,14077
C82075,2026,10996
C82076,2026,6826
C82077,2026,12687
C82078,2026,11855
C82079,2026,6843
C82080,2026,4656
C82082,2026,5558
C82084,2026,3828
C82086,2026,10147
C82088,2026,10390
C82091,2026,10101
C82092,2026,4760
C82093,2026,12596
C82094,2026,6782
C82095,2026,9069
C82096,2026,10222
C82097,2026,3053
C82098,2026,7236
C82099,2026,4594
C82100,2026,6473
C82102,2026,4811
C82103,2026,6795
C82107,2026,7710
C82109,2026,5320
C82111,2026,16429
C82112,2026,9630
C82114,2026,2385
C82116,2026,5093
C82119,2026,3298
C82120,2026,3959
C82121,2026,14824
C82124,2026,24521
C82600,2026,6267
C82610,2026,6839
C82611,2026,7010
C82614,2026,4311
C82620,2026,2322
C82624,2026,8306
C82627,2026,8238
C82628,2026,3531
C82631,2026,7060
C82634,2026,6453
C82639,2026,10133
C82642,2026,9604
C82643,2026,14340
C82644,2026,5068
C82649,2026,5807
C82650,2026,5414
C82651,2026,3796
C82653,2026,2071
C82656,2026,3125
C82659,2026,2890
C82660,2026,7444
C82662,2026,8705
C82667,2026,8233
C82669,2026,4192
C82670,2026,768
C82671,2026,8295
C82676,2026,7491
C82678,2026,5499
C82680,2026,4717
C83001,2026,27106
C83002,2026,8677
C83003,2026,20940
C83004,2026,11665
C83005,2026,7279
C83007,2026,26846
C83008,2026,7831
C83009,2026,8544
C83010,2026,18678
C83011,2026,12598
C83013,2026,7915
C83014,2026,10228
C83015,2026,8698
C83018,2026,11979
C83019,2026,22260
C83020,2026,10321
C83022,2026,23006
C83023,2026,17475
C83024,2026,3697
C83025,2026,18845
C83026,2026,23128
C83027,2026,10371
C83028,2026,7905
C83029,2026,4284
C83030,2026,5233
C83031,2026,12164
C83032,2026,6903
C83033,2026,3779
C83035,2026,12687
C83036,2026,8374
C83037,2026,9886
C83038,2026,7990
C83039,2026,5632
C83040,2026,14566
C83041,2026,7633
C83042,2026,7013
C83043,2026,10613
C83044,2026,12543
C83045,2026,16663
C83046,2026,6114
C83048,2026,13196
C83049,2026,9804
C83051,2026,8745
