gp_code,oc_wd_total,oc_rush,oc_rush_pct,same_day_12m,rural,imd_score,log_list,gp_per10k,nurse_per10k,dpc_per10k,merged_recent,dispensing_f,region,rush_pct,calls_per_1k,total_wd,oq
A82027,842,250,29.69121140142518,38.853001148026934,0.0,12.21,9.209389920440188,14.643244416195389,1.5748294219508532,9.72924278064161,0.0,1.0,NORTH WEST,28.4,598.4,5990,Q2
A82035,1116,416,37.27598566308244,34.36524152820078,0.0,14.64,9.586410997674893,16.394905771171604,6.572608790635407,9.813142928838694,0.0,0.0,NORTH EAST AND YORKSHIRE,24.6,579.3,8306,Q3
A82045,871,204,23.421354764638348,45.83748753738784,1.0,22.17,9.10960801872204,13.330752712693892,10.912341820997042,5.308706832195096,0.0,0.0,NORTH EAST AND YORKSHIRE,24.1,632.7,5837,Q1
A82053,3185,957,30.047095761381478,35.59011287579245,1.0,11.69,8.92873976984027,25.61693597720572,1.4135992658118808,6.961976389358249,0.0,0.0,NORTH WEST,22.7,578.9,4323,Q2
A82055,119,25,21.008403361344534,48.799160068244454,1.0,25.2,8.865276331286266,19.938574506301407,6.777985667384474,4.593968064390864,0.0,0.0,NORTH EAST AND YORKSHIRE,27.3,732.6,5392,Q1
A82631,223,84,37.66816143497758,57.365950086483814,1.0,14.7,8.228154643812331,29.240704065511025,5.340572776430272,19.08364672200093,0.0,1.0,NORTH EAST AND YORKSHIRE,22.3,752.5,2812,Q3
A83007,398,130,32.663316582914575,32.54807007548782,1.0,40.83,9.226361348030364,20.28571897357673,12.963965294493924,8.791352983319392,0.0,0.0,NORTH EAST AND YORKSHIRE,23.7,680.7,6998,Q2
A83020,207,84,40.57971014492754,38.315255301339285,1.0,31.29,9.513625087655372,16.171306210588497,9.66797115410175,4.213738954441409,0.0,0.0,NORTH EAST AND YORKSHIRE,35.4,1014.8,13745,Q3
A83023,4276,1776,41.53414405986904,39.3969692641311,0.0,37.67,9.425828024879475,15.048100178427475,9.652281400010748,4.729402913150966,0.0,0.0,NORTH EAST AND YORKSHIRE,25.7,620.4,7788,Q4
A83024,184,63,34.23913043478261,35.30981799774511,1.0,27.07,8.610000241002444,17.863811042150832,5.83276372750057,9.478241057188423,0.0,1.0,NORTH EAST AND YORKSHIRE,25.7,983.7,5418,Q3
A83029,126,50,39.68253968253968,34.46748956086817,1.0,18.86,8.580480930652156,20.67584480538173,12.916145181476848,4.856070086357947,0.0,0.0,NORTH EAST AND YORKSHIRE,31.3,784.7,4143,Q3
A83031,279,89,31.899641577060933,29.429300065478856,0.0,15.31,9.355608864567426,7.241360025943702,7.241175538548017,2.5367175457257747,0.0,0.0,NORTH EAST AND YORKSHIRE,25.5,670.6,7910,Q2
A83037,2546,1482,58.208955223880594,56.947241240434956,0.0,28.19,9.486689721010336,16.15201299999368,11.004001339595566,9.405993792549795,0.0,1.0,NORTH EAST AND YORKSHIRE,24.8,651.5,8416,Q4
A83038,343,144,41.98250728862974,42.62951273958895,1.0,19.23,8.717245513907045,16.811265145726452,6.811483462504094,2.532474619583015,0.0,0.0,NORTH EAST AND YORKSHIRE,35.9,682.5,4263,Q4
A83045,602,207,34.38538205980066,46.29551244679067,0.0,42.69,9.608903941382076,7.618621407681722,11.929157202984973,10.34671798234524,0.0,0.0,NORTH EAST AND YORKSHIRE,26.6,618.4,9229,Q3
A83047,1029,541,52.57531584062196,27.30397148676171,0.0,31.34,9.62042811256979,17.571916785560237,9.254896755698596,6.989835982613889,0.0,0.0,NORTH EAST AND YORKSHIRE,26.3,552.1,8187,Q4
A83048,235,66,28.08510638297872,36.211263065800985,1.0,13.44,8.734948921118017,8.922610827781279,9.60896550906873,4.203922409212166,0.0,1.0,NORTH EAST AND YORKSHIRE,27.5,564.2,3543,Q2
A83049,199,71,35.678391959798994,36.242290106458725,0.0,22.52,9.681192599393952,15.894839279361792,11.10723708601552,8.880213714190557,0.0,0.0,NORTH EAST AND YORKSHIRE,34.5,626.0,10424,Q3
A83052,187,43,22.994652406417117,29.865615012242305,0.0,26.66,9.069295106494067,12.19030072658184,4.145316368242271,8.659105302550522,0.0,0.0,NORTH EAST AND YORKSHIRE,31.8,784.6,6732,Q1
A83054,3395,1298,38.232695139911634,44.98192346128975,1.0,21.25,9.724475513242655,16.616914925422225,8.44018080064586,6.5144047486581975,0.0,0.0,NORTH EAST AND YORKSHIRE,23.8,539.6,9215,Q3
A83616,139,44,31.654676258992804,29.89962518264405,1.0,39.98,9.043065050720797,10.906655108948344,13.365380827061744,4.539185941132432,0.0,0.0,NORTH EAST AND YORKSHIRE,29.1,807.4,7062,Q2
A84005,3963,1227,30.96139288417865,50.871258971317026,0.0,23.01,9.445768162123612,13.618554665138882,9.988541625508711,4.952125066972223,0.0,0.0,NORTH EAST AND YORKSHIRE,22.5,360.5,4658,Q2
A84013,2226,512,23.000898472596585,21.42162987644037,0.0,31.5,8.75135580921288,14.03204494362464,4.13551186295842,7.7646345151718945,0.0,1.0,NORTH EAST AND YORKSHIRE,25.0,737.5,4643,Q1
A84014,370,136,36.75675675675676,32.31589479310865,0.0,32.24,9.513021888218123,15.441047173835411,5.043775935672154,2.915932962602667,0.0,0.0,NORTH EAST AND YORKSHIRE,29.3,941.8,13275,Q3
A84027,105,22,20.952380952380956,31.788419566054692,1.0,23.59,8.14325097488023,21.511106807490133,5.968847655822292,17.003870567088974,0.0,0.0,NORTH EAST AND YORKSHIRE,24.0,729.9,2516,Q1
A84028,10892,3548,32.57436650752846,34.770706876504896,0.0,33.74,9.87817829152386,12.251519216416954,9.599917949419234,7.958906334133895,0.0,0.0,NORTH EAST AND YORKSHIRE,22.9,469.3,9402,Q2
A84039,267,88,32.95880149812734,23.504294240380418,0.0,13.62,8.852593425076115,14.95697771612442,3.3559766406864497,11.05946847765463,0.0,1.0,NORTH EAST AND YORKSHIRE,39.3,891.5,6491,Q2
A85001,220,78,35.45454545454545,45.217896878881575,0.0,20.14,8.933048577591002,23.24169782361997,6.29865845700462,5.506927644160986,0.0,0.0,NORTH EAST AND YORKSHIRE,60.8,1035.3,7676,Q3
A85004,1867,983,52.651312265666846,40.04899792439348,0.0,31.31,9.24187941289752,18.75066413694537,4.728491259235335,4.702652509830838,0.0,0.0,NORTH EAST AND YORKSHIRE,22.3,509.9,5091,Q4
A85010,257,79,30.739299610894943,40.95969971340891,0.0,21.21,9.346407089613066,10.636798045835729,4.654850136227098,4.282462125084551,0.0,0.0,NORTH EAST AND YORKSHIRE,25.3,813.1,9373,Q2
A85018,158,64,40.50632911392405,43.90940624362375,0.0,26.14,8.46779284112111,18.49127968270645,5.491349724732086,2.7456748602647614,0.0,0.0,NORTH EAST AND YORKSHIRE,43.3,987.3,4660,Q3
A86005,112,41,36.60714285714285,48.31557909051573,0.0,22.34,8.703036317975986,17.257342153513992,2.3029866847510174,8.304038530738783,0.0,0.0,NORTH EAST AND YORKSHIRE,35.1,820.2,4919,Q3
A86012,2023,668,33.02026693030153,36.398222088292904,0.0,42.96,9.418302601294728,10.228563692432653,6.411263030188168,8.880465684310275,0.0,0.0,NORTH EAST AND YORKSHIRE,22.0,437.5,5466,Q2
A86020,9763,3527,36.12619072006555,48.2219588973871,0.0,10.63,9.950212092708997,15.43731509289009,3.1938921587402573,4.3645617938603465,1.0,0.0,NORTH EAST AND YORKSHIRE,30.2,500.6,13671,Q3
A86031,1602,843,52.62172284644195,38.82312952373336,0.0,34.52,9.262205169691258,11.045605595467924,5.089090736462321,2.911668828686268,0.0,0.0,NORTH EAST AND YORKSHIRE,25.0,641.1,6940,Q4
A86033,1143,893,78.12773403324584,43.675518043911055,0.0,5.23,9.003644152040573,13.771620625870971,2.459217968685958,4.918435937371916,0.0,0.0,NORTH EAST AND YORKSHIRE,30.5,561.5,4478,Q4
A86037,176,41,23.295454545454547,27.435300207039337,0.0,51.56,8.99755960769752,9.479257731958764,4.453608247422681,4.453608247422681,0.0,0.0,NORTH EAST AND YORKSHIRE,25.8,749.6,6399,Q1
A86040,2044,954,46.67318982387476,63.580642063822296,0.0,57.12,8.806835840680652,15.055254064897635,4.590990180770239,4.111930335716157,0.0,0.0,NORTH EAST AND YORKSHIRE,27.3,988.7,6563,Q4
A86041,140,55,39.285714285714285,34.312816709924604,0.0,13.44,8.810397488281321,14.690650522730383,6.523874048456671,4.017751700955957,0.0,0.0,NORTH EAST AND YORKSHIRE,29.5,816.3,5488,Q3
A87005,105,27,25.714285714285715,25.52077322562031,0.0,12.36,9.511321123696742,12.650684143528512,3.907685855608047,3.966893217056653,0.0,0.0,NORTH EAST AND YORKSHIRE,28.0,608.5,8430,Q1
A87009,360,114,31.666666666666668,33.13999577211711,0.0,20.9,9.648401735787337,14.529779957411112,3.407111053752339,16.96672474414403,0.0,0.0,NORTH EAST AND YORKSHIRE,31.1,619.9,9576,Q2
A87011,146,56,38.35616438356164,44.71007765023633,0.0,7.62,8.781491481885066,8.598738339880487,3.777712376297168,10.441325125462248,0.0,0.0,NORTH EAST AND YORKSHIRE,27.6,722.3,4516,Q3
A87012,112,58,51.785714285714285,34.296546777333745,1.0,21.8,8.930681582293271,15.24854229771287,3.1038853669881505,5.008542298594654,0.0,0.0,NORTH EAST AND YORKSHIRE,33.0,1094.5,8106,Q4
A87013,207,84,40.57971014492754,48.57096034087184,0.0,32.76,9.143737499308234,10.918086009192292,8.04532012648306,6.299212598068906,0.0,0.0,NORTH EAST AND YORKSHIRE,26.1,783.0,7340,Q3
A87017,195,78,40.0,44.24404311649017,1.0,14.15,8.774622220696997,12.286951144094,8.658008658008658,7.915893630179345,0.0,0.0,NORTH EAST AND YORKSHIRE,32.3,986.0,6783,Q3
A87020,135,32,23.703703703703702,27.69377162629758,0.0,11.46,9.40373236914006,18.451487947089,2.9449942657774906,15.58209652383536,1.0,0.0,NORTH EAST AND YORKSHIRE,27.1,582.6,7762,Q1
A87029,773,260,33.63518758085382,42.792594996722606,0.0,29.35,9.94199086098028,15.169083596329102,5.606584850834534,5.2088637280742205,0.0,0.0,NORTH EAST AND YORKSHIRE,30.4,752.3,15952,Q2
A87030,107,19,17.757009345794394,45.41849128315294,0.0,43.53,8.719929932952784,24.157746480506223,7.881880654827516,1.4805742657685244,0.0,0.0,NORTH EAST AND YORKSHIRE,27.9,813.9,5123,Q1
A87612,350,223,63.71428571428572,57.39790225396117,0.0,16.49,8.774209849557133,15.22045782584038,4.207053000618685,1.237368529593731,0.0,0.0,NORTH EAST AND YORKSHIRE,37.7,741.5,4868,Q4
A87615,145,57,39.310344827586206,45.18120216180626,0.0,17.26,8.588955557643128,16.78530652643336,3.971208737900224,4.566890048399106,0.0,0.0,NORTH EAST AND YORKSHIRE,33.5,798.1,4450,Q3
A88001,483,182,37.68115942028985,50.137990318056374,0.0,26.27,8.206356212386856,14.555378669092566,3.7843984516715934,5.094382531726177,0.0,0.0,NORTH EAST AND YORKSHIRE,26.1,515.6,1879,Q3
A88004,347,112,32.27665706051873,40.26941686922151,0.0,31.63,9.118371271212778,14.802514252667738,8.69755883715831,6.577985674608975,0.0,0.0,NORTH EAST AND YORKSHIRE,29.7,637.7,5730,Q2
A88006,107,38,35.51401869158879,34.61721028005696,0.0,38.93,8.967536058302487,9.96058684259171,9.45065918857762,0.6799035395353284,0.0,0.0,NORTH EAST AND YORKSHIRE,21.3,924.4,7161,Q3
A88008,183,69,37.704918032786885,29.092376550003667,0.0,39.79,8.777773814859342,9.08285277712847,8.630765081362942,2.712526168428353,0.0,0.0,NORTH EAST AND YORKSHIRE,26.7,752.5,4755,Q3
A88012,936,242,25.85470085470085,48.33818680657505,0.0,26.47,8.719031386903112,13.577738734115147,4.794399271033384,2.615126874514772,0.0,0.0,NORTH EAST AND YORKSHIRE,25.5,597.3,3615,Q1
A88013,519,385,74.18111753371869,54.540665249695714,0.0,31.96,9.859222136238111,13.697919933103377,7.414375805372636,3.135779241141424,0.0,0.0,NORTH EAST AND YORKSHIRE,32.7,807.3,15614,Q4
A88022,1698,1309,77.0906949352179,32.44343979577918,0.0,25.66,9.3173170808898,11.737175120143169,5.942388187706384,4.408868654351585,0.0,0.0,NORTH EAST AND YORKSHIRE,30.2,518.2,5781,Q4
A88613,433,164,37.87528868360277,21.798376075247205,0.0,34.65,8.358021594520983,7.785659846397373,5.565652421879579,3.752125227179457,0.0,0.0,NORTH EAST AND YORKSHIRE,24.7,665.9,2774,Q3
A89001,2655,1180,44.44444444444444,29.044450691906412,0.0,42.84,9.509530966610832,12.46096433754294,7.82937498455379,10.604359420705336,0.0,0.0,NORTH EAST AND YORKSHIRE,21.5,725.1,9894,Q4
A89004,2568,858,33.41121495327103,54.15628734755,0.0,36.62,9.378246017035776,15.555978273201868,5.072601610551011,4.1031710810982185,0.0,0.0,NORTH EAST AND YORKSHIRE,25.3,939.6,11180,Q2
A89007,302,83,27.483443708609272,34.70403122307976,0.0,35.08,9.22977528461479,10.051800089248497,5.518368681623146,3.4260961961505454,0.0,0.0,NORTH EAST AND YORKSHIRE,31.5,949.6,9498,Q2
A89008,844,271,32.10900473933649,53.78505956692225,0.0,45.19,8.615015365035763,8.329111629537831,3.4821509536620017,3.288698124112082,0.0,0.0,NORTH EAST AND YORKSHIRE,22.3,653.1,3545,Q2
A89011,564,337,59.751773049645394,27.531712250832314,0.0,26.88,8.469035327302986,18.06313506637052,6.995575300022736,5.036814215009008,0.0,0.0,NORTH EAST AND YORKSHIRE,34.2,723.6,3510,Q4
A89012,972,334,34.36213991769547,38.91801926532536,0.0,29.28,9.340483740055085,12.239129638935022,3.699178366537653,0.9833258949802092,0.0,0.0,NORTH EAST AND YORKSHIRE,17.5,702.2,8185,Q3
A89015,229,77,33.624454148471614,48.90183346065699,0.0,13.82,9.13034974627969,10.799259761137442,7.828481155856466,9.850598059851048,0.0,0.0,NORTH EAST AND YORKSHIRE,25.9,748.6,6871,Q2
A89019,553,258,46.65461121157324,53.534080523353694,0.0,48.09,9.616788330262168,19.96223713348541,8.986718616027574,6.2871509688806,0.0,0.0,NORTH EAST AND YORKSHIRE,27.8,801.1,11806,Q4
A89020,1470,529,35.98639455782313,62.53912074587491,0.0,37.2,9.073651619179426,13.22997258099342,9.874939094478783,4.524739893569253,0.0,0.0,NORTH EAST AND YORKSHIRE,20.5,518.6,4433,Q3
A89022,238,65,27.310924369747895,38.05779569892473,0.0,29.25,8.557823167502132,23.044424531430035,20.79119190756625,9.064140314940468,0.0,0.0,NORTH EAST AND YORKSHIRE,25.2,835.2,4338,Q2
A89027,163,58,35.58282208588957,57.03833923631757,0.0,38.01,8.765549545201852,14.16628746018332,6.240655268803224,6.240655268803224,0.0,0.0,NORTH EAST AND YORKSHIRE,33.6,756.3,4826,Q3
A89028,132,62,46.96969696969697,39.16183526589364,0.0,23.07,8.9071836264418,17.649145771739377,6.860908618113701,5.416506804486674,0.0,0.0,NORTH EAST AND YORKSHIRE,21.2,924.4,6961,Q4
A89035,227,67,29.515418502202643,35.83731224990818,0.0,26.4,9.242872096978669,9.378420238125967,10.144553433144038,2.5813113054981933,0.0,0.0,NORTH EAST AND YORKSHIRE,27.9,773.1,8357,Q2
B81005,4763,2473,51.92105815662398,51.54099167346516,1.0,17.21,9.739330026369842,10.338495379886677,10.338495379886677,15.497612662889235,0.0,1.0,NORTH EAST AND YORKSHIRE,20.9,360.8,6091,Q4
B81016,727,142,19.53232462173315,56.776077591902535,0.0,37.76,9.237574467707727,11.357894139628424,9.679433635707507,10.38008969078686,0.0,0.0,NORTH EAST AND YORKSHIRE,24.0,678.2,6871,Q1
B81022,3770,1124,29.814323607427056,36.66126793151319,0.0,19.0,9.458319615075345,13.76583513253388,10.21772494394298,1.9145227997294687,0.0,0.0,NORTH EAST AND YORKSHIRE,19.9,583.2,7402,Q2
B81025,8927,2575,28.845076733505092,35.23915210562943,1.0,21.61,10.430380896330949,18.665662923693475,7.329283922859484,16.00728204881433,0.0,1.0,NORTH EAST AND YORKSHIRE,24.3,410.7,13801,Q2
B81027,1438,698,48.53963838664812,40.66896663252655,0.0,43.56,8.99130296224557,15.705378909694486,3.9836091083562426,3.0209035730068985,0.0,0.0,NORTH EAST AND YORKSHIRE,25.1,516.3,4077,Q4
B81029,283,101,35.68904593639576,30.314949949814178,1.0,12.84,9.367942232479672,18.997181173656784,5.125138805842658,6.879075197744939,0.0,1.0,NORTH EAST AND YORKSHIRE,27.6,457.9,5454,Q3
B81032,187,62,33.155080213903744,45.4383406255064,0.0,44.88,8.598696370543497,3.4411245091020817,1.966356861817344,0.0,0.0,0.0,NORTH EAST AND YORKSHIRE,32.4,945.9,5578,Q2
B81034,186,62,33.333333333333336,50.67839975189952,1.0,14.83,9.346937892555852,12.431159315227822,9.25823616614812,7.118141374196738,0.0,1.0,NORTH EAST AND YORKSHIRE,31.1,861.3,9890,Q2
B81037,6283,1764,28.07575998726723,28.409765462192304,0.0,14.45,9.58914774345746,14.068205288448922,5.988645764528,17.2538727077283,0.0,1.0,NORTH EAST AND YORKSHIRE,20.3,97.5,1423,Q2
B81039,13239,7037,53.15356144723922,39.09890355977021,0.0,31.2,10.45404577764905,13.522922156876408,8.910822103201967,22.78441328781177,0.0,1.0,NORTH EAST AND YORKSHIRE,23.1,336.1,11697,Q4
B81040,285,129,45.26315789473684,30.82695775059695,0.0,49.3,9.649976069640166,8.933892417680948,5.618043885598929,1.3658547061318502,0.0,0.0,NORTH EAST AND YORKSHIRE,31.0,827.9,13246,Q4
B81043,312,111,35.57692307692308,31.57778526687662,1.0,14.48,9.612377388665369,19.533514695402044,4.531061856575837,18.99834990924497,0.0,1.0,NORTH EAST AND YORKSHIRE,32.0,731.5,10941,Q3
B81046,309,95,30.74433656957929,45.63531839622642,0.0,47.53,9.07972852285773,10.848281690675831,8.44768154025848,4.011129364619635,0.0,0.0,NORTH EAST AND YORKSHIRE,22.7,991.4,8904,Q2
B81063,1627,593,36.44744929317763,25.592660386624402,1.0,18.05,8.888745253529788,11.935769376199724,4.046023518431245,7.944918907113874,0.0,1.0,NORTH EAST AND YORKSHIRE,18.6,570.3,4207,Q3
B81064,701,152,21.683309557774606,40.42690815006468,0.0,26.87,9.248887781588422,11.238333494659868,5.285608903107862,4.618493216588089,0.0,0.0,NORTH EAST AND YORKSHIRE,26.7,888.7,9615,Q1
B81082,175,56,32.0,21.49453902987472,0.0,8.23,8.77841577877734,5.175135731796537,2.135770300984457,3.285800465659535,0.0,0.0,NORTH EAST AND YORKSHIRE,24.1,561.6,3789,Q2
B81617,268,114,42.53731343283582,36.53955331151026,0.0,35.85,9.178505648456165,4.404679972814866,4.046799724707502,6.139022711975224,0.0,0.0,NORTH EAST AND YORKSHIRE,32.9,818.8,13502,Q4
B81619,282,63,22.34042553191489,18.56488329304809,0.0,13.6,7.949562032717683,8.749852993061273,4.516053157709044,6.962248620486888,0.0,0.0,NORTH EAST AND YORKSHIRE,25.6,392.4,979,Q1
B81642,341,114,33.43108504398827,43.47421851442356,0.0,19.28,8.372148151357617,8.878783791595213,4.686024777356018,4.316075452706217,0.0,0.0,NORTH EAST AND YORKSHIRE,30.2,900.6,3933,Q2
B81665,204,50,24.50980392156863,46.59623539915185,1.0,13.01,7.766522824612626,7.908766723863997,2.033682872577057,6.778942908590191,0.0,1.0,NORTH EAST AND YORKSHIRE,31.4,612.2,1449,Q1
B82004,2781,1003,36.06616325062927,41.91211003019121,1.0,13.99,9.30314742156239,18.15447710184553,6.8291941982228295,14.436090225563907,0.0,1.0,NORTH EAST AND YORKSHIRE,22.8,377.2,4188,Q3
B82005,15374,6409,41.687264212306495,40.7004696576443,0.0,14.13,10.975801495670032,7.827545718424896,5.8115239801971175,13.84716889401579,0.0,0.0,NORTH EAST AND YORKSHIRE,23.4,412.0,23902,Q4
B82007,601,200,33.277870216306155,34.480425623520006,1.0,12.82,9.173840620314063,19.02868650480989,7.937838701803817,10.39939843836161,0.0,1.0,NORTH EAST AND YORKSHIRE,24.0,510.0,4920,Q2
B82008,877,347,39.5667046750285,43.48811505799068,0.0,12.8,9.07490240108108,28.51908396526717,8.427480916030534,11.480916030916031,0.0,1.0,NORTH EAST AND YORKSHIRE,30.2,615.4,5401,Q3
B82010,461,156,33.83947939262473,41.511283996656594,0.0,12.79,8.977020214210413,7.071599949488572,13.80645704508145,2.0204571284253063,0.0,1.0,NORTH EAST AND YORKSHIRE,30.0,597.2,4597,Q2
B82011,215,83,38.604651162790695,34.96592657726973,1.0,21.72,8.631399467718067,12.536612199408257,11.608855319288123,21.88554691446497,0.0,1.0,NORTH EAST AND YORKSHIRE,27.5,749.0,4348,Q3
B82014,1909,626,32.792037716081715,33.40643470353829,0.0,10.47,8.836058958848271,10.817360118254294,4.65262800785131,4.4587685065548746,0.0,0.0,NORTH EAST AND YORKSHIRE,20.3,477.2,3251,Q2
B82016,2907,1016,34.950120399036805,56.6721946671354,0.0,11.23,9.03362308190206,9.86456116545017,1.909269903144329,3.261669418667091,0.0,0.0,NORTH EAST AND YORKSHIRE,20.0,831.3,13089,Q3
B82025,235,96,40.85106382978724,22.70055629090034,0.0,16.87,9.959418824856929,13.478262925226351,4.387603129949647,5.358423363041063,0.0,1.0,NORTH EAST AND YORKSHIRE,29.0,619.7,13064,Q3
B82031,2807,986,35.12646954043463,48.1840876568098,1.0,9.7,9.301201274470207,13.721521298491792,5.941528299267963,5.600620939017152,0.0,1.0,NORTH EAST AND YORKSHIRE,23.5,505.6,5687,Q3
B82034,157,20,12.738853503184714,36.62244091028908,1.0,13.51,8.768833492520752,10.366991498030272,6.88368235434377,1.907526434791624,0.0,1.0,NORTH EAST AND YORKSHIRE,32.4,770.3,4872,Q1
B82035,460,91,19.782608695652176,38.306515851521425,1.0,13.93,8.179947322285217,15.325985427797498,6.874649730991966,8.070240986362787,0.0,1.0,NORTH EAST AND YORKSHIRE,29.6,524.3,1907,Q1
B82036,562,258,45.90747330960854,43.50459725999966,0.0,12.86,8.95152646419371,21.7667429534954,4.076169091066108,11.50308735264908,0.0,1.0,NORTH EAST AND YORKSHIRE,25.9,597.0,4624,Q4
B82037,2942,1208,41.06050305914344,33.21813321813322,1.0,23.32,9.09104995078486,14.851970780237732,13.415206655399697,16.224438059827616,0.0,1.0,NORTH EAST AND YORKSHIRE,22.7,546.4,4794,Q3
B82041,4205,1576,37.47919143876338,28.900445765230312,0.0,12.92,9.67820108180932,15.43637682977624,9.286545678092166,9.787618286644848,0.0,1.0,NORTH EAST AND YORKSHIRE,24.6,336.8,5333,Q3
B82049,2275,861,37.84615384615385,51.26807052728336,1.0,14.23,8.983931077255473,19.664113202420392,3.009813245268427,11.504175071639828,0.0,1.0,NORTH EAST AND YORKSHIRE,30.1,527.1,4327,Q3
B82050,514,107,20.81712062256809,28.422341239479724,0.0,15.38,9.968510331401996,12.734731613124891,9.779038497915073,12.867398453093031,0.0,1.0,NORTH EAST AND YORKSHIRE,24.4,559.0,12177,Q1
B82053,5407,2195,40.5955243203255,19.69307332715593,0.0,13.67,9.615772146195448,9.600320010667025,4.782381634721158,3.1467715590519685,0.0,0.0,NORTH EAST AND YORKSHIRE,22.4,302.1,4701,Q3
B82057,151,51,33.77483443708609,38.246964861624704,1.0,11.02,8.906427286413985,26.799471489650035,3.902835654029881,9.757089135074702,0.0,1.0,NORTH EAST AND YORKSHIRE,28.0,529.0,3984,Q2
B82059,862,258,29.930394431554525,59.45669978089302,0.0,12.16,9.32056901903087,11.95366610878911,7.701141579293049,7.2844518754478145,0.0,1.0,NORTH EAST AND YORKSHIRE,25.7,557.5,6376,Q2
