GP_CODE,total_oc_submissions,TOTAL_PATIENTS,oc_rate,tertile,REGION_NAME,SUPPLIER
A86012,1737.0,12382,7.014214181876918,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A86013,392.0,7532,2.6022304832713754,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A86016,219.0,9397,1.1652655102692349,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A86017,136.0,11755,0.578477243726074,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A86018,3184.0,13134,12.121212121212121,High,NORTH EAST AND YORKSHIRE,TPP
A86020,8976.0,27312,16.432337434094904,High,NORTH EAST AND YORKSHIRE,EVERGREEN HEALTH SOLUTIONS
A86021,1139.0,9996,5.697278911564625,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A86022,1150.0,8495,6.768687463213655,Mid,NORTH EAST AND YORKSHIRE,"ECONSULT HEALTH LIMITED, TPP"
A86023,2135.0,10386,10.278259195070287,High,NORTH EAST AND YORKSHIRE,TPP
A86024,290.0,6941,2.08903616193632,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A86026,385.0,7689,2.503576537911302,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A86027,293.0,22084,0.6633761999637746,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A86028,248.0,7964,1.55700652938222,Low,NORTH EAST AND YORKSHIRE,"ECONSULT HEALTH LIMITED, TPP"
A86029,5516.0,20146,13.69006254343294,High,NORTH EAST AND YORKSHIRE,TPP
A86030,162.0,10554,0.7674815235929506,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A86031,1380.0,10901,6.329694523438217,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A86033,1023.0,7971,6.4170116672939415,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A86037,100.0,8514,0.5872680291284942,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A86038,115.0,6275,0.9163346613545815,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A86040,1831.0,6603,13.864909889444192,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
A86041,127.0,6694,0.9486106961458022,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A86601,237.0,8991,1.3179846513179847,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87002,747.0,21417,1.743941728533408,Mid,NORTH EAST AND YORKSHIRE,TPP
A87004,430.0,24401,0.8811114298594319,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87005,98.0,13804,0.3549695740365112,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87007,267.0,17677,0.7552186456977994,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87008,332.0,9216,1.8012152777777775,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87009,253.0,15446,0.8189822607794899,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87011,117.0,6231,0.9388541165142031,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87012,92.0,7395,0.6220419202163624,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87013,163.0,9346,0.8720308153220628,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87016,301.0,12862,1.1701135126729902,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87017,148.0,6891,1.0738644608910173,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87020,99.0,13306,0.3720126258830603,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87022,311.0,9645,1.612234318299637,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87029,630.0,21254,1.4820739625482262,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87030,106.0,6305,0.8406026962727994,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87612,297.0,6560,2.263719512195122,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A87615,155.0,5593,1.3856606472376183,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88001,361.0,3636,4.9642464246424645,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88002,655.0,16549,1.9789715390658045,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88003,280.0,22600,0.6194690265486725,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88004,297.0,8982,1.653306613226453,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88005,247.0,4453,2.7734111834718167,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88006,91.0,7733,0.5883874304926937,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88008,117.0,6305,0.9278350515463918,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88009,30.0,5869,0.2555801669790424,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88010,174.0,3633,2.3947151114781176,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88012,751.0,6044,6.212772998014559,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88013,444.0,19368,1.1462205700123915,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88014,53.0,2813,0.9420547458229649,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88015,42.0,7364,0.28517110266159695,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88016,386.0,8367,2.306681008724752,Mid,NORTH EAST AND YORKSHIRE,"ECONSULT HEALTH LIMITED, SILICON PRACTICE LTD"
A88022,1389.0,11163,6.221445847890353,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88023,97.0,5299,0.9152670315153802,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88025,72.0,4279,0.8413180649684506,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88601,237.0,4483,2.643319205888914,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88608,75.0,6015,0.6234413965087282,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A88613,370.0,4154,4.453538757823784,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89001,2191.0,13655,8.02270230684731,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89002,142.0,6789,1.0458093975548681,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89004,2235.0,11896,9.393913920645595,High,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89005,83.0,5861,0.7080702951714725,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89006,71.0,7941,0.4470469714141796,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89007,246.0,10013,1.2284030760011986,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89008,681.0,5419,6.283447130466875,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89009,192.0,9849,0.9747182455071581,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89010,1896.0,12118,7.823073114375309,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89011,458.0,4859,4.712903889689236,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89012,899.0,11677,3.8494476320972852,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89013,36.0,5595,0.32171581769436997,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89015,158.0,9169,0.8615988657432654,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89016,355.0,9291,1.9104509740609192,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89017,2375.0,14281,8.315244030530076,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89018,73.0,5173,0.7055867001739803,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89019,483.0,14696,1.643304300489929,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89020,1257.0,8522,7.375029335836658,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89021,75.0,8520,0.4401408450704226,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89022,210.0,5209,2.0157419850259166,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89023,260.0,8416,1.5446768060836502,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89024,67.0,7989,0.41932657403930407,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89025,7304.0,9862,37.03102818900832,High,NORTH EAST AND YORKSHIRE,Klinik Healthcare Solutions UK Ltd
A89026,123.0,7162,0.8586986875174534,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89027,114.0,6369,0.8949599623174752,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89028,95.0,7529,0.630893877008899,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89030,53.0,6609,0.40096837645634736,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89031,80.0,7397,0.5407597674732999,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89034,33.0,4113,0.4011670313639679,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89035,165.0,10846,0.7606490872210954,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89036,35.0,2307,0.7585609016038145,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89040,39.0,4484,0.4348795718108831,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89041,130.0,8096,0.8028656126482214,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89616,100.0,2956,1.6914749661705006,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89617,33.0,3560,0.46348314606741575,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
A89623,12.0,3106,0.19317450096587252,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
B81003,771.0,12727,3.0289934784316808,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81004,594.0,12434,2.3886118706771753,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81005,4344.0,16895,12.855874519088488,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81006,2397.0,11529,10.39552432995056,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81007,232.0,9956,1.1651265568501405,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81008,9119.0,38024,11.991110877340628,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81009,1984.0,8572,11.572561829211386,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81011,229.0,10632,1.0769375470278404,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81012,54.0,3204,0.8426966292134832,Low,NORTH EAST AND YORKSHIRE,"ACCURX LIMITED, TPP"
B81013,69.0,8991,0.383717050383717,Low,NORTH EAST AND YORKSHIRE,Engage Health Systems Limited
B81015,359.0,17089,1.0503832874948797,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81016,638.0,10125,3.1506172839506172,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81017,1299.0,16195,4.0104970669959865,Mid,NORTH EAST AND YORKSHIRE,TPP
B81018,719.0,9290,3.869752421959096,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81020,138.0,8723,0.7910122664221027,Low,NORTH EAST AND YORKSHIRE,Klinik Healthcare Solutions UK Ltd
B81022,3494.0,12706,13.749409727687706,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81024,2790.0,11397,12.24006317451961,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81025,8543.0,33586,12.718096826058478,High,NORTH EAST AND YORKSHIRE,"RAPID HEALTH, TPP"
B81026,1343.0,20271,3.3126140792264813,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81027,1351.0,7879,8.5734230232263,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81029,223.0,11924,0.9350888963435089,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81030,205.0,24801,0.4132897867021491,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81031,299.0,21135,0.7073574639224035,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81032,149.0,5881,1.266791362013263,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81034,155.0,11488,0.674616991643454,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81035,110.0,6914,0.7954874168354065,Low,NORTH EAST AND YORKSHIRE,Engage Health Systems Limited
B81036,4825.0,19102,12.62956758454612,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81037,6062.0,14610,20.746064339493497,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81038,271.0,8142,1.6642102677474822,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81039,12419.0,34789,17.849032740233984,High,NORTH EAST AND YORKSHIRE,EVERGREEN HEALTH SOLUTIONS
B81040,238.0,16012,0.7431926055458407,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
B81041,753.0,6191,6.081408496204167,Mid,NORTH EAST AND YORKSHIRE,TPP
B81042,3243.0,13652,11.877380603574569,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81043,244.0,14958,0.8156170611044258,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81045,3147.0,12339,12.75224896669098,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81046,339.0,8983,1.8868974730045642,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81047,431.0,7584,2.8415084388185656,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81048,11496.0,56029,10.258973031822807,High,NORTH EAST AND YORKSHIRE,RAPID HEALTH
B81051,68.0,10974,0.3098232185164935,Low,NORTH EAST AND YORKSHIRE,Engage Health Systems Limited
B81054,53.0,8093,0.3274434696651427,Low,NORTH EAST AND YORKSHIRE,Engage Health Systems Limited
B81061,10480.0,48736,10.751805646749835,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81063,1545.0,7367,10.485950861951949,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81064,676.0,10867,3.1103340388331646,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81068,459.0,17567,1.3064268230204361,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81069,11390.0,30375,18.748971193415635,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81074,1433.0,11463,6.2505452324871325,Mid,NORTH EAST AND YORKSHIRE,TPP
B81075,177.0,4028,2.1971201588877856,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81082,153.0,6737,1.1355202612438773,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81085,12032.0,38687,15.550443301367384,High,NORTH EAST AND YORKSHIRE,Klinik Healthcare Solutions UK Ltd
B81087,56.0,7836,0.35732516590096985,Low,NORTH EAST AND YORKSHIRE,Engage Health Systems Limited
B81088,471.0,8281,2.8438594372660306,Mid,NORTH EAST AND YORKSHIRE,TPP
B81090,19.0,4806,0.19766957969205162,Low,NORTH EAST AND YORKSHIRE,Engage Health Systems Limited
B81091,26.0,5193,0.25033699210475635,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81092,1464.0,12519,5.847112389168464,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81097,53.0,2513,1.054516514126542,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81099,3483.0,10647,16.356720202874047,High,NORTH EAST AND YORKSHIRE,TPP
B81100,54.0,4222,0.63950734249171,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81101,7362.0,23930,15.382365231926451,High,NORTH EAST AND YORKSHIRE,"ACCURX LIMITED, TPP"
B81104,123.0,7426,0.8281712900619447,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81108,43.0,4443,0.4839072698627054,Low,NORTH EAST AND YORKSHIRE,Engage Health Systems Limited
B81109,4288.0,22443,9.553090050349775,High,NORTH EAST AND YORKSHIRE,TPP
B81112,298.0,21435,0.695124795894565,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
B81113,87.0,10047,0.43296506419826813,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81118,123.0,7709,0.7977688416136982,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81119,775.0,6369,6.084157638561783,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81606,114.0,4309,1.322812717567881,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81616,16.0,2883,0.2774887270204648,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
B81617,254.0,16252,0.7814422840265813,Low,NORTH EAST AND YORKSHIRE,"ACCURX LIMITED, TPP"
B81619,313.0,2456,6.37214983713355,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81628,7.0,2867,0.12207882804325079,Low,NORTH EAST AND YORKSHIRE,Engage Health Systems Limited
B81631,110.0,4698,1.1707109408258833,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81635,44.0,3722,0.5910800644814616,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81642,237.0,4357,2.7197613036493,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81647,44.0,3090,0.7119741100323626,Low,NORTH EAST AND YORKSHIRE,TPP
B81648,6.0,1627,0.18438844499078058,Low,NORTH EAST AND YORKSHIRE,TPP
B81653,1882.0,7459,12.6156321222684,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81655,38.0,3259,0.5830009205277692,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81656,117.0,6836,0.8557636044470451,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81663,87.0,2940,1.4795918367346939,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B81665,146.0,2355,3.0997876857749467,Mid,NORTH EAST AND YORKSHIRE,Engage Health Systems Limited
B81697,31.0,2981,0.5199597450519959,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82002,2235.0,8068,13.851016360932078,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82004,2584.0,11089,11.651185859861124,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82005,13405.0,57930,11.5699982737787,High,NORTH EAST AND YORKSHIRE,Klinik Healthcare Solutions UK Ltd
B82007,531.0,9569,2.774584596091546,Mid,NORTH EAST AND YORKSHIRE,"PATCHS HEALTH LIMITED, TPP"
B82008,741.0,8753,4.232834456757683,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82010,420.0,7662,2.74079874706343,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82011,199.0,5818,1.7102096940529392,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82012,1153.0,15715,3.668469615017499,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82013,4329.0,20485,10.566268000976324,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82014,1639.0,6787,12.074554294975687,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82016,2259.0,15701,7.19380931150882,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
B82017,470.0,13297,1.767315935925397,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82018,47.0,6865,0.34231609613983977,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82019,494.0,4352,5.6755514705882355,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82021,83.0,10014,0.4144198122628321,Low,NORTH EAST AND YORKSHIRE,TPP
B82022,133.0,5676,1.171599718111346,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82023,491.0,6061,4.050486718363307,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82024,392.0,8822,2.2217184311947404,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82025,167.0,21049,0.3966934296166088,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82026,10430.0,31794,16.40246587406429,High,NORTH EAST AND YORKSHIRE,Klinik Healthcare Solutions UK Ltd
B82027,1178.0,14024,4.199942954934398,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
B82029,32.0,3226,0.49597024178549287,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82030,29.0,5865,0.247229326513214,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82031,2558.0,11244,11.374955531839204,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82032,3465.0,12381,13.99321541070996,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82033,381.0,10866,1.7531750414135836,Mid,NORTH EAST AND YORKSHIRE,Engage Health Systems Limited
B82034,148.0,6317,1.171442140256451,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82035,336.0,3636,4.62046204620462,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82036,489.0,7765,3.1487443657437217,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82037,2656.0,8777,15.130454597242792,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82038,8329.0,24200,17.208677685950413,High,NORTH EAST AND YORKSHIRE,Klinik Healthcare Solutions UK Ltd
B82041,3706.0,15811,11.71968882423629,High,NORTH EAST AND YORKSHIRE,CONTINUUM HEALTH LIMITED
B82042,847.0,8585,4.93302271403611,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82044,289.0,9506,1.520092573111719,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82045,58.0,4110,0.7055961070559611,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82046,264.0,3082,4.282933160285529,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82047,18.0,16615,0.05416792055371652,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82049,2132.0,8211,12.982584338083058,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82050,414.0,21833,0.9481060779553886,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82053,4919.0,15606,15.759964116365499,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82054,3809.0,16634,11.449440904172176,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82057,131.0,7554,0.8670902832936193,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
B82059,652.0,11400,2.8596491228070176,Mid,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
B82060,3121.0,12930,12.068832173240526,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82061,78.0,7431,0.5248284214775939,Low,NORTH WEST,ACCURX LIMITED
B82063,202.0,9728,1.0382401315789473,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82064,284.0,3612,3.931339977851606,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82066,248.0,10215,1.2139011257953989,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82067,247.0,8747,1.4119126557676918,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
B82068,35.0,3604,0.4855715871254162,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82069,233.0,7666,1.5196973649882597,Low,NORTH EAST AND YORKSHIRE,ECONSULT HEALTH LIMITED
B82071,84.0,7352,0.5712731229597388,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82072,7.0,5084,0.06884343036978757,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82073,232.0,10877,1.066470534154638,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82074,1681.0,18666,4.502839387120969,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82075,301.0,9458,1.5912455064495665,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82077,112.0,6173,0.9071764134132512,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82078,145.0,6164,1.1761842959117454,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82079,41.0,3765,0.5444887118193891,Low,NORTH EAST AND YORKSHIRE,Engage Health Systems Limited
B82080,4456.0,18758,11.87759889113978,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82081,1994.0,7233,13.784045347711876,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82083,8501.0,44143,9.628933239698252,High,NORTH EAST AND YORKSHIRE,Klinik Healthcare Solutions UK Ltd
B82086,108.0,5112,1.056338028169014,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82088,3162.0,10615,14.894017899199246,High,NORTH EAST AND YORKSHIRE,SILICON PRACTICE LTD
B82097,1159.0,11296,5.130134560906516,Mid,NORTH EAST AND YORKSHIRE,Klinik Healthcare Solutions UK Ltd
B82098,952.0,27268,1.7456359102244388,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82100,2376.0,8705,13.647329121194716,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82101,1449.0,5287,13.703423491583127,High,NORTH EAST AND YORKSHIRE,"ACCURX LIMITED, TPP"
B82104,2288.0,8341,13.715381848699195,High,NORTH EAST AND YORKSHIRE,TPP
B82105,2632.0,9417,13.974726558351914,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82106,190.0,4778,1.9882796149016326,Mid,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82609,52.0,4175,0.6227544910179641,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82619,23.0,1848,0.6222943722943722,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82622,39.0,1568,1.243622448979592,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B82628,31.0,4535,0.34178610804851156,Low,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B83002,247.0,5686,2.172001406964474,Mid,NORTH EAST AND YORKSHIRE,PATCHS HEALTH LIMITED
B83005,84.0,6829,0.6150241616634939,Low,NORTH EAST AND YORKSHIRE,PATCHS HEALTH LIMITED
B83008,5998.0,19934,15.04464733620949,High,NORTH EAST AND YORKSHIRE,ACCURX LIMITED
B83009,3942.0,15948,12.358916478555305,High,NORTH EAST AND YORKSHIRE,"PATCHS HEALTH LIMITED, RAPID HEALTH"
