month,gp_code,gp_name,inb_total,ans_total,pct_u2_total,inb_core,ans_core,pct_u2_core,inb_810,ans_810,pct_u2_810
2026-06-01,G85127,THE CORNER SURGERY,3120.0,1842.0,0.607,2972.0,1836.0,0.607,871.0,624.0,0.494
2026-06-01,G85129,THE DEERBROOK SURGERY,2346.0,1192.0,0.746,2278.0,1187.0,0.745,453.0,278.0,0.86
2026-06-01,G85073,VASSALL MEDICAL CENTRE,3155.0,2488.0,0.794,2913.0,2335.0,0.83,732.0,628.0,0.768
2026-06-01,G83004,BARNARD MEDICAL GROUP,5730.0,3718.0,0.693,5473.0,3712.0,0.693,1363.0,990.0,0.789
2026-06-01,G83066,SIDCUP MEDICAL CENTRE,13191.0,6111.0,0.518,12709.0,6080.0,0.517,2739.0,1601.0,0.58
2026-06-01,G83057,WOODLANDS SURGERY,4319.0,2948.0,0.754,4164.0,2944.0,0.754,917.0,676.0,0.658
2026-06-01,G83065,BURNEY STREET PMS,4475.0,2733.0,0.738,4308.0,2730.0,0.738,840.0,519.0,0.701
2026-06-01,Y03755,GREENWICH PENINSULA,3815.0,2560.0,0.486,3680.0,2544.0,0.485,904.0,668.0,0.506
2026-06-01,G83641,PLUMBRIDGE MEDICAL CENTRE,1973.0,1464.0,0.83,1875.0,1454.0,0.832,484.0,390.0,0.859
2026-06-01,G83651,WOODLANDS SURGERY,1930.0,1139.0,0.563,1860.0,1139.0,0.563,423.0,283.0,0.569
2026-06-01,G84017,ADDINGTON ROAD SURGERY,3840.0,1857.0,0.406,3715.0,1843.0,0.405,704.0,390.0,0.446
2026-06-01,G84030,FORGE CLOSE SURGERY,2661.0,1765.0,0.48,2581.0,1756.0,0.481,484.0,338.0,0.55
2026-06-01,G84033,PICKHURST SURGERY,6195.0,2182.0,0.299,5781.0,2163.0,0.301,1337.0,604.0,0.253
2026-06-01,G84015,STATION ROAD SURGERY,5370.0,3112.0,0.334,4798.0,3037.0,0.331,1215.0,791.0,0.36
2026-06-01,G84607,WICKHAM PARK SURGERY,2601.0,1641.0,0.614,2533.0,1636.0,0.614,632.0,398.0,0.533
2026-06-01,G83631,ABBEYSLADE PMS (DR CHAND),1820.0,1045.0,0.582,1693.0,1030.0,0.581,369.0,266.0,0.665
2026-06-01,G83654,BANNOCKBURN SURGERY,2065.0,1356.0,0.553,1943.0,1345.0,0.558,461.0,310.0,0.523
2026-06-01,G83647,PLUMSTEAD AND WICKHAM LANE SURGERY,5394.0,2758.0,0.7,4920.0,2732.0,0.7,2145.0,1189.0,0.618
2026-06-01,G83026,TRIVENI PMS,3025.0,2016.0,0.86,2860.0,2008.0,0.86,838.0,548.0,0.75
2026-06-01,G83635,WAVERLEY PMS,1882.0,1511.0,0.818,1837.0,1503.0,0.818,391.0,317.0,0.814
2026-06-01,G85695,AKERMAN MEDICAL PRACTICE,2406.0,1176.0,0.35,2267.0,1172.0,0.352,437.0,262.0,0.439
2026-06-01,G85025,BRIXTON HILL GROUP PRACTICE,4070.0,2288.0,0.822,3901.0,2275.0,0.821,874.0,539.0,0.874
2026-06-01,G85016,HERNE HILL GROUP PRACTICE,5260.0,3692.0,0.731,5004.0,3674.0,0.73,1199.0,881.0,0.734
2026-06-01,G85022,NORTH WOOD GROUP PRACTICE,5401.0,2617.0,0.54,4896.0,2560.0,0.532,1730.0,632.0,0.326
2026-06-01,G85021,PRENTIS MEDICAL CENTRE,621.0,451.0,0.308,555.0,444.0,0.306,128.0,115.0,0.357
2026-06-01,G85046,LEE ROAD SURGERY,5520.0,4341.0,0.638,5297.0,4333.0,0.638,1318.0,1042.0,0.488
2026-06-01,G85120,TRIANGLE GROUP PRACTICE LIMITED,1169.0,766.0,0.688,885.0,766.0,0.688,274.0,249.0,0.667
2026-06-01,G85722,WOODLANDS HEALTH CENTRE,5353.0,2860.0,0.458,4949.0,2860.0,0.458,1153.0,719.0,0.384
2026-06-01,G85038,THE LEWISHAM CARE PARTNERSHIP,18439.0,8612.0,0.534,17288.0,8552.0,0.534,4722.0,2799.0,0.67
2026-06-01,G85004,MODALITY LEWISHAM (ML),13974.0,7160.0,0.597,13167.0,7073.0,0.593,3382.0,2133.0,0.735
2026-06-01,G84003,LINKS MEDICAL PRACTICE,6830.0,4203.0,0.545,6565.0,4167.0,0.544,1839.0,1016.0,0.511
2026-06-01,G84010,THE CHISLEHURST PARTNERSHIP,9578.0,4430.0,0.335,9048.0,4365.0,0.331,1950.0,936.0,0.296
2026-06-01,G83052,BELVEDERE MEDICAL CENTRE,4940.0,3503.0,0.608,4643.0,3503.0,0.608,1104.0,894.0,0.715
2026-06-01,G83053,BEXLEY MEDICAL GROUP,11109.0,6938.0,0.637,9587.0,6514.0,0.648,3060.0,1872.0,0.499
2026-06-01,G83642,CRAYFORD TOWN SURGERY,4563.0,2862.0,0.714,4429.0,2859.0,0.715,818.0,630.0,0.67
2026-06-01,G83018,LAKESIDE MEDICAL,5947.0,3543.0,0.444,5731.0,3507.0,0.44,1293.0,823.0,0.496
2026-06-01,G83010,NORTHUMBERLAND HEATH MED.CTR.,7668.0,4812.0,0.443,7046.0,4674.0,0.447,2107.0,1228.0,0.286
2026-06-01,G83630,RIVERSIDE SURGERY,4704.0,2555.0,0.443,4538.0,2550.0,0.442,980.0,626.0,0.573
2026-06-01,G83062,SLADE GREEN MEDICAL CTR.,5758.0,3322.0,0.376,5563.0,3315.0,0.375,1199.0,729.0,0.368
2026-06-01,G85053,HURLEY AND RIVERSIDE PRACTICES,9049.0,5591.0,0.588,8551.0,5566.0,0.588,2258.0,1274.0,0.531
2026-06-01,G85054,LAMBETH WALK GROUP PRACTICE,3259.0,2253.0,0.617,3151.0,2250.0,0.617,754.0,595.0,0.708
2026-06-01,G85130,MAWBEY GROUP PRACTICE,2564.0,1353.0,0.641,2463.0,1348.0,0.64,592.0,295.0,0.729
2026-06-01,G85086,THE SOUTH LAMBETH RD PRACTICE,4235.0,2572.0,0.484,4069.0,2543.0,0.484,1106.0,793.0,0.532
2026-06-01,G85136,WATERLOO HEALTH CENTRE,5614.0,3352.0,0.7,5414.0,3328.0,0.7,1711.0,1091.0,0.613
2026-06-01,G85698,AMERSHAM VALE TRAINING PRACTICE,5317.0,3401.0,0.767,5034.0,3369.0,0.765,1076.0,745.0,0.881
2026-06-01,G85026,CLIFTON RISE FAMILY PRACTICE,2541.0,1924.0,0.801,2331.0,1884.0,0.798,1021.0,827.0,0.671
2026-06-01,G85736,DEPTFORD MEDICAL CENTRE,2643.0,1472.0,0.91,2414.0,1462.0,0.91,548.0,275.0,0.855
2026-06-01,G85085,GROVE MEDICAL CENTRE,3702.0,2317.0,0.786,3537.0,2317.0,0.786,844.0,457.0,0.812
2026-06-01,G85076,NEW CROSS CENTRE (HURLEY GROUP),4425.0,2796.0,0.383,4154.0,2778.0,0.385,1188.0,779.0,0.334
2026-06-01,G85105,VESTA ROAD SURGERY,1823.0,1095.0,0.785,1770.0,1094.0,0.785,391.0,218.0,0.83
2026-06-01,G85138,ALBION STREET GROUP PRACTICE,6172.0,3756.0,0.61,5963.0,3753.0,0.611,1576.0,1024.0,0.698
2026-06-01,G85623,BERMONDSEY SPA MEDICAL CENTRE,4822.0,2589.0,0.432,4638.0,2589.0,0.432,914.0,577.0,0.544
2026-06-01,G85642,BLACKFRIARS MEDICAL PRACTICE,3768.0,2422.0,0.868,3370.0,2323.0,0.871,1223.0,747.0,0.771
2026-06-01,G85721,EAST STREET,2828.0,1902.0,0.702,2739.0,1897.0,0.702,721.0,558.0,0.772
2026-06-01,G85034,NEXUS HEALTH GROUP,24337.0,13092.0,0.742,23011.0,13061.0,0.742,5548.0,3190.0,0.711
2026-06-01,G85052,OLD KENT ROAD SURGERY,6546.0,4032.0,0.806,5854.0,3921.0,0.809,2445.0,1339.0,0.559
2026-06-01,G85125,PARK MEDICAL CENTRE,3038.0,2055.0,0.759,2942.0,2055.0,0.759,683.0,548.0,0.688
2026-06-01,G85632,THE VILLA STREET MEDICAL CENTRE,4311.0,2624.0,0.802,3789.0,2622.0,0.802,1858.0,1108.0,0.63
2026-06-01,Unassigned,Unmapped,3802.0,2807.0,0.983,3565.0,2725.0,0.982,737.0,598.0,0.962
2026-06-01,G84040,BALLATER SURGERY,4106.0,2082.0,0.539,3993.0,2074.0,0.539,816.0,553.0,0.618
2026-06-01,G84609,BANK HOUSE SURGERY,1901.0,1443.0,0.929,1832.0,1434.0,0.931,541.0,412.0,0.883
2026-06-01,Y06345,BROMLEAG CARE PRACTICE,1281.0,1074.0,0.964,1263.0,1074.0,0.964,151.0,135.0,0.956
2026-06-01,G84020,CHELSFIELD SURGERY,3658.0,1221.0,0.354,3527.0,1204.0,0.354,700.0,355.0,0.377
2026-06-01,G84009,FAMILY SURGERY,2321.0,1935.0,0.888,2248.0,1928.0,0.887,540.0,471.0,0.904
2026-06-01,G84627,GREEN STREET GREEN MED CT,2684.0,807.0,0.508,2600.0,803.0,0.508,529.0,138.0,0.464
2026-06-01,G84032,KNOLL MEDICAL PRACTICE,2240.0,1441.0,0.469,2030.0,1441.0,0.469,380.0,323.0,0.539
2026-06-01,G84035,TUDOR WAY SURGERY,2680.0,2075.0,0.936,2553.0,2064.0,0.936,512.0,404.0,0.985
2026-06-01,G84621,WHITEHOUSE SURGERY,1570.0,1187.0,0.802,1517.0,1187.0,0.802,286.0,208.0,0.832
2026-06-01,G84624,ANERLEY SURGERY,1191.0,920.0,0.678,1134.0,920.0,0.678,380.0,294.0,0.456
2026-06-01,G84604,HIGHLAND ROAD SURGERY,4131.0,2967.0,0.681,3860.0,2960.0,0.681,1145.0,886.0,0.599
2026-06-01,G84625,OAKFIELD SURGERY,2760.0,1884.0,0.858,2648.0,1883.0,0.859,640.0,434.0,0.889
2026-06-01,G84029,ROBIN HOOD SURGERY,2274.0,1346.0,0.732,1987.0,1333.0,0.733,629.0,372.0,0.659
2026-06-01,G84629,SUNDRIDGE MEDICAL CENTRE,2771.0,1743.0,0.53,2601.0,1727.0,0.528,661.0,501.0,0.619
2026-06-01,G84025,THE PARK PRACTICE,3665.0,2088.0,0.389,3513.0,2073.0,0.388,713.0,417.0,0.504
2026-06-01,G85104,ICO HEALTH GROUP,3345.0,2025.0,0.435,3201.0,2018.0,0.435,634.0,392.0,0.423
2026-06-01,G85633,NOVUM HEALTH PARTNERSHIP,2726.0,1010.0,0.71,2280.0,980.0,0.706,405.0,169.0,0.811
2026-06-01,G83012,GALLIONS REACH HEALTH CENTRE,6097.0,3918.0,0.726,5831.0,3887.0,0.725,1590.0,1022.0,0.751
2026-06-01,G83016,ROYAL ARSENAL MEDICAL CENTRE,3521.0,2151.0,0.619,3363.0,2140.0,0.617,767.0,507.0,0.649
2026-06-01,G83039,ST MARKS PMS,3526.0,1844.0,0.2,3307.0,1843.0,0.2,780.0,466.0,0.223
2026-06-01,Y02974,THAMESMEAD HEALTH CENTRE,5681.0,3698.0,0.849,5382.0,3688.0,0.849,1599.0,1084.0,0.846
2026-06-01,G85057,ASHDOWN MEDICAL GROUP,6429.0,3215.0,0.349,5917.0,3176.0,0.349,1686.0,984.0,0.381
2026-06-01,G85716,OAKVIEW FAMILY PRACTICE,2127.0,1665.0,0.765,2057.0,1662.0,0.765,500.0,423.0,0.778
2026-06-01,G85121,PARKVIEW SURGERY,2191.0,1091.0,0.173,1819.0,1085.0,0.172,363.0,234.0,0.192
2026-06-01,G85032,TORRIDON ROAD MEDICAL PRACTICE,7423.0,4404.0,0.571,6604.0,4203.0,0.582,2515.0,1220.0,0.498
2026-06-01,G85726,BRUNSWICK PARK FAMILY PRACTICE,3884.0,2479.0,0.743,3326.0,2356.0,0.755,954.0,614.0,0.624
2026-06-01,G85013,CAMBERWELL GREEN SURGERY,5977.0,3431.0,0.576,5421.0,3431.0,0.576,2936.0,1463.0,0.474
2026-06-01,G85051,ELM LODGE SURGERY,4746.0,3370.0,0.917,4081.0,3335.0,0.918,1561.0,1168.0,0.796
2026-06-01,G85001,FOREST HILL GROUP PRACTICE,4041.0,2031.0,0.38,3827.0,1996.0,0.378,893.0,558.0,0.357
2026-06-01,G85030,PARKSIDE MEDICAL CENTRE,2143.0,1457.0,0.738,2030.0,1442.0,0.739,641.0,438.0,0.708
2026-06-01,G85042,ST GILES SURGERY,5102.0,3054.0,0.721,4061.0,3035.0,0.721,1315.0,983.0,0.644
2026-06-01,G85119,STERNHALL LANE SURGERY,4040.0,2840.0,0.623,3815.0,2821.0,0.622,1142.0,840.0,0.585
2026-06-01,G85132,TESSA JOWELL GP SURGERY,6548.0,3890.0,0.681,5444.0,3519.0,0.651,1241.0,827.0,0.606
2026-06-01,G85006,THE ACORN & GAUMONT HOUSE SURGERY,2599.0,1215.0,0.478,2480.0,1208.0,0.479,621.0,362.0,0.453
2026-06-01,G85644,THE GARDENS SURGERY,2114.0,1598.0,0.964,2049.0,1594.0,0.964,536.0,395.0,0.934
2026-06-01,G85134,THE LISTER PRIMARY CARE CENTRE,3836.0,2687.0,0.723,3313.0,2585.0,0.724,1006.0,741.0,0.615
2026-06-01,G85681,THE LORDSHIP LANE SURGERY,3107.0,1886.0,0.584,2890.0,1867.0,0.587,796.0,552.0,0.495
2026-06-01,G85685,THE NUNHEAD SURGERY,4841.0,3562.0,0.732,4595.0,3535.0,0.733,1261.0,885.0,0.528
2026-06-01,G85091,THE THREE ZERO SIX MEDICAL CENTRE,2432.0,1928.0,0.918,2328.0,1916.0,0.918,674.0,542.0,0.834
2026-06-01,Unassigned,Unmapped,6345.0,3787.0,0.607,6045.0,3767.0,0.608,1642.0,1007.0,0.517
2026-06-01,G85100,BECKETT HOUSE PRACTICE,1168.0,884.0,0.794,1049.0,874.0,0.793,220.0,193.0,0.896
2026-06-01,G85123,BINFIELD ROAD SURGERY,4544.0,2551.0,0.831,3654.0,2503.0,0.835,1337.0,687.0,0.635
2026-06-01,G85673,SPRINGFIELD MEDICAL CENTRE,2880.0,1410.0,0.652,2738.0,1400.0,0.655,880.0,483.0,0.491
2026-06-01,G85028,STOCKWELL GROUP PRACTICE,7169.0,4841.0,0.841,6819.0,4803.0,0.84,1792.0,1371.0,0.999
2026-06-01,Y00020,THE GRANTHAM PRACTICE,3900.0,2974.0,0.8,3788.0,2965.0,0.8,970.0,851.0,0.797
2026-06-01,G85041,PALACE ROAD SURGERY,4521.0,2746.0,0.566,4076.0,2709.0,0.564,1024.0,757.0,0.56
2026-06-01,G85014,STREATHAM COMMON PRACTICE,4119.0,2551.0,0.488,3905.0,2529.0,0.488,864.0,608.0,0.651
2026-06-01,G85647,THE EXCHANGE SURGERY,4287.0,2556.0,0.628,3782.0,2548.0,0.629,1570.0,969.0,0.467
2026-06-01,G85662,THE STREATHAM HILL GROUP PRACTICE,3635.0,2595.0,0.791,3266.0,2595.0,0.791,1431.0,1096.0,0.729
2026-06-01,G85096,THE VALE SURGERY,3982.0,2806.0,0.911,3782.0,2805.0,0.911,796.0,615.0,0.911
2026-06-01,G85044,VALLEY ROAD SURGERY,3378.0,2371.0,0.919,3169.0,2332.0,0.919,994.0,645.0,0.893
2026-06-01,G84019,BROOMWOOD HEALTH CENTRE,4802.0,2886.0,0.571,4593.0,2884.0,0.571,796.0,515.0,0.596
2026-06-01,G84630,CRESCENT SURGERY,1458.0,1103.0,0.724,1324.0,1100.0,0.724,452.0,382.0,0.597
2026-06-01,G84005,DERRY DOWNS SURGERY,2696.0,1833.0,0.517,2588.0,1822.0,0.519,546.0,393.0,0.511
2026-06-01,G84041,GILLMANS ROAD SURGERY,2316.0,1778.0,0.753,2205.0,1773.0,0.753,579.0,440.0,0.695
2026-06-01,G84007,POVEREST MEDICAL CENTRE,3571.0,2416.0,0.616,3441.0,2416.0,0.616,629.0,490.0,0.663
2026-06-01,G84013,ST MARY CRAY PRACTICE,1871.0,1266.0,0.558,1828.0,1263.0,0.558,359.0,271.0,0.546
2026-06-01,G83024,INGLETON AVENUE SURGERY,2428.0,2038.0,0.917,2320.0,2026.0,0.918,708.0,615.0,0.816
2026-06-01,G83031,ABBEY WOOD SURGERY,3851.0,2567.0,0.727,3549.0,2557.0,0.727,1024.0,733.0,0.569
2026-06-01,G83030,ALL SAINTS MEDICAL CENTRE PMS,2530.0,1926.0,0.927,2402.0,1926.0,0.927,614.0,514.0,0.916
2026-06-01,G83060,GLYNDON PMS,3822.0,2347.0,0.612,3680.0,2338.0,0.61,843.0,581.0,0.644
2026-06-01,G83019,PLUMSTEAD H/C PMS,7000.0,2719.0,0.298,6461.0,2661.0,0.302,1411.0,527.0,0.239
2026-06-01,Unassigned,Unmapped,58864.0,21679.0,0.614,55515.0,21376.0,0.619,14695.0,4440.0,0.454
2026-06-01,G83067,VALENTINE HEALTH PARTNERSHIP,12440.0,3395.0,0.305,11653.0,3356.0,0.305,2557.0,774.0,0.2
2026-06-01,H85637,BALHAM HEALTH CENTRE,1243.0,855.0,0.78,1200.0,854.0,0.78,267.0,199.0,0.799
2026-06-01,H85009,BEDFORD HILL FAMILY PRACTICE,6230.0,5512.0,0.995,5787.0,5510.0,0.995,1399.0,1365.0,0.999
2026-06-01,H85011,GREYSWOOD PRACTICE,4377.0,3084.0,0.805,4226.0,3084.0,0.805,884.0,659.0,0.848
2026-06-01,H85087,OPEN DOOR SURGERY,4318.0,2587.0,0.823,4103.0,2587.0,0.823,1186.0,809.0,0.787
2026-06-01,H85052,STREATHAM PARK SURGERY,2069.0,1075.0,0.548,1994.0,1075.0,0.548,541.0,329.0,0.541
2026-06-01,H85680,TOOTING SOUTH MEDICAL CENTRE,3626.0,2203.0,0.685,3245.0,2186.0,0.683,709.0,488.0,0.727
2026-06-01,H85111,BATTERSEA FIELDS PRACTICE,5297.0,3450.0,0.629,4963.0,3432.0,0.628,1088.0,815.0,0.726
2026-06-01,H85049,BATTERSEA RISE GROUP PRACTICE,1864.0,1581.0,0.963,1805.0,1579.0,0.963,466.0,419.0,0.967
2026-06-01,H85045,BRIDGE LANE GROUP PRACTICE,4823.0,2486.0,0.619,4569.0,2481.0,0.619,976.0,518.0,0.695
2026-06-01,H85069,LAVENDER HILL GROUP PRACTICE,4542.0,2739.0,0.757,4372.0,2739.0,0.757,928.0,624.0,0.742
2026-06-01,H85003,QUEENSTOWN ROAD MEDICAL PRACTICE,4300.0,3251.0,0.847,4154.0,3250.0,0.846,858.0,645.0,0.788
2026-06-01,H85048,BROCKLEBANK HEALTH CENTRE,7042.0,3238.0,0.146,6300.0,3056.0,0.139,736.0,341.0,0.243
2026-06-01,H85075,HAIDER PRACTICE,1842.0,1286.0,0.67,1710.0,1232.0,0.674,236.0,161.0,0.658
2026-06-01,H85100,ST PAULS COTTAGE SURGERY,3187.0,2336.0,0.936,2935.0,2216.0,0.939,329.0,214.0,0.911
2026-06-01,H84027,CHURCHILL MEDICAL CENTRE,7728.0,5970.0,0.767,7246.0,5970.0,0.767,1853.0,1547.0,0.776
2026-06-01,H85023,BISHOPSFORD ROAD MEDICAL CENTRE,3322.0,2435.0,0.81,3176.0,2412.0,0.813,942.0,675.0,0.69
2026-06-01,H85021,CHESSER PRACTICE,3185.0,2459.0,0.608,3113.0,2459.0,0.608,605.0,505.0,0.695
2026-06-01,H85693,CIRCLE GP SURGERY,3956.0,2966.0,0.752,3734.0,2962.0,0.751,816.0,675.0,0.846
2026-06-01,H85683,FACCINI HOUSE SURGERY,1482.0,1032.0,0.781,1433.0,1032.0,0.781,339.0,245.0,0.767
2026-06-01,H85103,HACKBRIDGE MEDICAL CENTRE,4293.0,3323.0,0.769,4031.0,3261.0,0.769,1216.0,913.0,0.697
2026-06-01,H85053,SUTTON MEDICAL CENTRE,2956.0,1958.0,0.722,2776.0,1946.0,0.725,749.0,526.0,0.654
2026-06-01,H85025,WRYTHE GREEN SURGERY,9798.0,5969.0,0.736,8524.0,5914.0,0.735,3237.0,1707.0,0.511
2026-06-01,H85686,GROVE ROAD PRACTICE,5187.0,4080.0,0.749,4643.0,3987.0,0.744,1410.0,1232.0,0.61
2026-06-01,H85018,MULGRAVE ROAD SURGERY,3930.0,2909.0,0.731,3799.0,2863.0,0.727,1433.0,929.0,0.55
2026-06-01,H85030,OLD COURT HOUSE SURGERY,6009.0,4613.0,0.939,5473.0,4489.0,0.939,1492.0,1194.0,0.863
2026-06-01,H85095,ROBIN HOOD LANE HEALTH CENTRE,5701.0,2356.0,0.327,5437.0,2290.0,0.312,1486.0,555.0,0.184
2026-06-01,H85031,BENHILL & BELMONT GP CENTRE,5686.0,4418.0,0.839,5384.0,4319.0,0.836,1617.0,1211.0,0.705
2026-06-01,H85105,CHEAM FAMILY PRACTICE,6796.0,4660.0,0.719,6147.0,4482.0,0.725,1825.0,1100.0,0.659
2026-06-01,H85063,CHEAM GP CENTRE,7467.0,2836.0,0.332,6980.0,2708.0,0.326,2035.0,673.0,0.316
2026-06-01,H85618,JAMES O'RIORDAN MEDICAL CENTRE,5051.0,2906.0,0.445,4801.0,2873.0,0.445,1278.0,556.0,0.493
2026-06-01,H84050,CHESSINGTON PARK SURGERY,2672.0,2034.0,0.765,2584.0,2034.0,0.765,667.0,549.0,0.781
2026-06-01,H84619,CLAREMONT MEDICAL CENTRE,3087.0,2190.0,0.926,2917.0,2190.0,0.926,712.0,568.0,0.887
2026-06-01,H84025,HOOK SURGERY,3523.0,2768.0,0.793,3322.0,2768.0,0.793,886.0,712.0,0.726
2026-06-01,H84054,RED LION ROAD SURGERY,1899.0,1475.0,0.893,1833.0,1475.0,0.893,499.0,452.0,0.927
